measured_on,Hydroelectric Generation,Hydroelectric Quantity Consumed For Electricity,Hydroelectric Total Fuel Consumed
2013-01-01,677.019,6459.0,6459.0
2013-02-01,578.527,5520.0,5520.0
2013-03-01,667.485,6368.0,6368.0
2013-04-01,589.363,5623.0,5623.0
2013-05-01,607.213,5793.0,5793.0
2013-06-01,590.749,5636.0,5636.0
2013-07-01,679.522,6483.0,6483.0
2013-08-01,645.703,6161.0,6161.0
2013-09-01,593.522,5663.0,5663.0
2013-10-01,638.027,6087.0,6087.0
2013-11-01,717.494,6846.0,6846.0
2013-12-01,708.376,6759.0,6759.0
2014-01-01,424.218,4034.0,4034.0
2014-02-01,404.248,3844.0,3844.0
2014-03-01,449.022,4270.0,4270.0
2014-04-01,437.641,4162.0,4162.0
2014-05-01,480.49,4569.0,4569.0
2014-06-01,459.297,4368.0,4368.0
2014-07-01,475.494,4522.0,4522.0
2014-08-01,468.664,4457.0,4457.0
2014-09-01,436.122,4148.0,4148.0
2014-10-01,454.708,4324.0,4324.0
2014-11-01,475.568,4523.0,4523.0
2014-12-01,485.528,4617.0,4617.0
2015-01-01,355.819,3316.0,3316.0
2015-02-01,308.032,2871.0,2871.0
2015-03-01,353.038,3290.0,3290.0
2015-04-01,340.137,3170.0,3170.0
2015-05-01,356.99,3327.0,3327.0
2015-06-01,359.068,3346.0,3346.0
2015-07-01,420.307,3917.0,3917.0
2015-08-01,411.804,3838.0,3838.0
2015-09-01,381.014,3551.0,3551.0
2015-10-01,373.178,3478.0,3478.0
2015-11-01,390.676,3641.0,3641.0
2015-12-01,396.937,3699.0,3699.0
2016-01-01,460.487,4251.0,4251.0
2016-02-01,431.629,3985.0,3985.0
2016-03-01,462.348,4268.0,4268.0
2016-04-01,467.997,4321.0,4321.0
2016-05-01,470.861,4347.0,4347.0
2016-06-01,450.653,4160.0,4160.0
2016-07-01,448.473,4140.0,4140.0
2016-08-01,439.842,4061.0,4061.0
2016-09-01,401.514,3707.0,3707.0
2016-10-01,413.852,3821.0,3821.0
2016-11-01,448.638,4142.0,4142.0
2016-12-01,453.706,4189.0,4189.0
2017-01-01,779.822,7185.0,7185.0
2017-02-01,728.968,6716.0,6716.0
2017-03-01,830.06,7647.0,7647.0
2017-04-01,775.47,7144.0,7144.0
2017-05-01,822.91,7581.0,7581.0
2017-06-01,827.647,7625.0,7625.0
2017-07-01,858.397,7908.0,7908.0
2017-08-01,838.88,7729.0,7729.0
2017-09-01,767.283,7069.0,7069.0
2017-10-01,765.453,7052.0,7052.0
2017-11-01,847.825,7811.0,7811.0
2017-12-01,857.285,7898.0,7898.0
2018-01-01,561.241,5110.0,5110.0
2018-02-01,556.411,5066.0,5066.0
2018-03-01,664.224,6047.0,6047.0
2018-04-01,608.363,5539.0,5539.0
2018-05-01,641.812,5843.0,5843.0
2018-06-01,614.894,5598.0,5598.0
2018-07-01,627.321,5711.0,5711.0
2018-08-01,612.608,5577.0,5577.0
2018-09-01,568.637,5177.0,5177.0
2018-10-01,589.61,5368.0,5368.0
2018-11-01,636.166,5792.0,5792.0
2018-12-01,657.713,5988.0,5988.0
2019-01-01,675.758,6018.0,6018.0
2019-02-01,596.283,5310.0,5310.0
2019-03-01,699.393,6228.0,6228.0
2019-04-01,610.146,5433.0,5433.0
2019-05-01,690.643,6150.0,6150.0
2019-06-01,671.969,5984.0,5984.0
2019-07-01,717.991,6394.0,6394.0
2019-08-01,705.385,6281.0,6281.0
2019-09-01,677.626,6034.0,6034.0
2019-10-01,663.169,5906.0,5906.0
2019-11-01,659.78,5875.0,5875.0
2019-12-01,727.857,6482.0,6482.0
2020-01-01,399.477,3502.0,3502.0
2020-02-01,372.759,3268.0,3268.0
2020-03-01,395.87,3471.0,3471.0
2020-04-01,388.201,3403.0,3403.0
2020-05-01,405.497,3555.0,3555.0
2020-06-01,379.358,3326.0,3326.0
2020-07-01,398.086,3490.0,3490.0
2020-08-01,390.398,3423.0,3423.0
2020-09-01,370.826,3251.0,3251.0
2020-10-01,372.657,3267.0,3267.0
2020-11-01,368.55,3231.0,3231.0
2020-12-01,389.321,3413.0,3413.0
2021-01-01,420.349,3718.0,3718.0
2021-02-01,338.506,2994.0,2994.0
2021-03-01,396.696,3508.0,3508.0
2021-04-01,377.213,3336.0,3336.0
2021-05-01,386.162,3415.0,3415.0
2021-06-01,380.978,3369.0,3369.0
2021-07-01,395.805,3500.0,3500.0
2021-08-01,397.779,3518.0,3518.0
2021-09-01,370.714,3279.0,3279.0
2021-10-01,385.878,3413.0,3413.0
2021-11-01,406.24,3593.0,3593.0
2021-12-01,430.68,3809.0,3809.0
2022-01-01,567.062,1935.0,1935.0
2022-02-01,519.453,1772.0,1772.0
2022-03-01,592.696,2022.0,2022.0
2022-04-01,514.73,1756.0,1756.0
2022-05-01,541.924,1849.0,1849.0
2022-06-01,547.645,1869.0,1869.0
2022-07-01,560.152,1911.0,1911.0
2022-08-01,537.102,1833.0,1833.0
2022-09-01,504.243,1720.0,1720.0
2022-10-01,497.216,1697.0,1697.0
2022-11-01,505.788,1726.0,1726.0
2022-12-01,547.989,1870.0,1870.0
2023-01-01,834.0,2846.0,2846.0
2023-02-01,675.0,2303.0,2303.0
2023-03-01,544.0,1856.0,1856.0
2023-04-01,868.0,2962.0,2962.0
2023-05-01,556.0,1897.0,1897.0
2023-06-01,202.0,689.0,689.0
2023-07-01,384.0,1310.0,1310.0
2023-08-01,855.0,2917.0,2917.0
2023-09-01,194.0,662.0,662.0
2023-10-01,741.0,2528.0,2528.0
2023-11-01,803.0,2740.0,2740.0
2023-12-01,878.0,2996.0,2996.0
2024-01-01,881.0,3006.0,3006.0
2024-02-01,300.0,1024.0,1024.0
2024-03-01,792.0,2702.0,2702.0
2024-04-01,555.0,1894.0,1894.0
2024-05-01,237.0,809.0,809.0
2024-06-01,421.0,1436.0,1436.0
2024-07-01,808.0,2757.0,2757.0
2024-08-01,576.0,1965.0,1965.0
2024-09-01,228.0,778.0,778.0
2024-10-01,143.0,488.0,488.0
2024-11-01,464.0,1583.0,1583.0
2024-12-01,966.0,3296.0,3296.0
