measured_on,Solar Generation,Solar Quantity Consumed For Electricity,Solar Total Fuel Consumed
2019-12-01,59.0,525.0,525.0
2020-01-01,90.556,794.0,794.0
2020-02-01,143.366,1257.0,1257.0
2020-03-01,162.145,1422.0,1422.0
2020-04-01,237.259,2080.0,2080.0
2020-05-01,262.997,2306.0,2306.0
2020-06-01,314.471,2757.0,2757.0
2020-07-01,325.624,2855.0,2855.0
2020-08-01,325.386,2853.0,2853.0
2020-09-01,236.259,2071.0,2071.0
2020-10-01,188.025,1648.0,1648.0
2020-11-01,161.478,1416.0,1416.0
2020-12-01,112.434,986.0,986.0
2021-01-01,84.524,748.0,748.0
2021-02-01,123.344,1091.0,1091.0
2021-03-01,235.61,2084.0,2084.0
2021-04-01,278.803,2466.0,2466.0
2021-05-01,275.312,2435.0,2435.0
2021-06-01,314.596,2782.0,2782.0
2021-07-01,289.09,2557.0,2557.0
2021-08-01,294.303,2603.0,2603.0
2021-09-01,269.494,2383.0,2383.0
2021-10-01,169.283,1497.0,1497.0
2021-11-01,136.19,1204.0,1204.0
2021-12-01,110.451,977.0,977.0
2022-01-01,133.032,454.0,454.0
2022-02-01,149.488,510.0,510.0
2022-03-01,205.287,700.0,700.0
2022-04-01,221.252,755.0,755.0
2022-05-01,283.294,967.0,967.0
2022-06-01,331.029,1129.0,1129.0
2022-07-01,306.45,1046.0,1046.0
2022-08-01,297.197,1014.0,1014.0
2022-09-01,258.217,881.0,881.0
2022-10-01,229.723,784.0,784.0
2022-11-01,148.455,507.0,507.0
2022-12-01,83.576,285.0,285.0
2023-01-01,69.0,235.0,235.0
2023-02-01,194.0,662.0,662.0
2023-03-01,85.0,290.0,290.0
2023-04-01,237.0,809.0,809.0
2023-05-01,326.0,1112.0,1112.0
2023-06-01,325.0,1109.0,1109.0
2023-07-01,321.0,1095.0,1095.0
2023-08-01,291.0,993.0,993.0
2023-09-01,220.0,751.0,751.0
2023-10-01,179.0,611.0,611.0
2023-11-01,176.0,601.0,601.0
2023-12-01,85.0,290.0,290.0
2024-01-01,58.0,198.0,198.0
2024-02-01,228.0,778.0,778.0
2024-03-01,243.0,829.0,829.0
2024-04-01,263.0,897.0,897.0
2024-05-01,320.0,1092.0,1092.0
2024-06-01,301.0,1027.0,1027.0
2024-07-01,294.0,1003.0,1003.0
2024-08-01,275.0,938.0,938.0
2024-09-01,264.0,901.0,901.0
2024-10-01,259.0,884.0,884.0
2024-11-01,114.0,389.0,389.0
2024-12-01,93.0,317.0,317.0
