measured_on,Distillate Fuel Oil Generation,Distillate Fuel Oil Quantity Consumed For Electricity,Distillate Fuel Oil Total Fuel Consumed
2011-01-01,66.856,634.0,634.0
2011-02-01,12.674,122.0,122.0
2011-03-01,7.339,70.0,70.0
2011-04-01,2.99,29.0,29.0
2011-05-01,0.823,6.0,6.0
2011-06-01,26.037,250.0,250.0
2011-07-01,43.921,419.0,419.0
2011-08-01,26.55,256.0,256.0
2011-09-01,14.733,140.0,140.0
2011-10-01,2.241,23.0,23.0
2011-11-01,8.542,81.0,81.0
2011-12-01,5.294,52.0,52.0
2012-01-01,5.285,52.0,52.0
2012-02-01,4.945,52.0,52.0
2012-03-01,11.377,116.0,116.0
2012-04-01,5.229,52.0,52.0
2012-05-01,13.801,140.0,140.0
2012-06-01,57.842,594.0,594.0
2012-07-01,46.435,477.0,477.0
2012-08-01,23.028,239.0,239.0
2012-09-01,4.263,47.0,47.0
2012-10-01,14.747,151.0,151.0
2012-11-01,8.562,87.0,87.0
2012-12-01,7.486,76.0,76.0
2013-01-01,83.544,873.0,873.0
2013-02-01,59.726,611.0,611.0
2013-03-01,2.547,23.0,23.0
2013-04-01,1.216,12.0,12.0
2013-05-01,1.127,12.0,12.0
2013-06-01,4.682,47.0,47.0
2013-07-01,34.611,355.0,355.0
2013-08-01,6.404,64.0,64.0
2013-09-01,4.049,41.0,41.0
2013-10-01,0.606,6.0,6.0
2013-11-01,4.076,41.0,41.0
2013-12-01,78.412,803.0,803.0
2014-01-01,195.546,1979.0,1979.0
2014-02-01,58.465,594.0,594.0
2014-03-01,65.559,663.0,663.0
2014-04-01,0.617,6.0,6.0
2014-05-01,0.193,0.0,0.0
2014-06-01,1.728,17.0,17.0
2014-07-01,2.766,29.0,29.0
2014-08-01,6.726,70.0,70.0
2014-09-01,2.608,29.0,29.0
2014-10-01,0.951,12.0,12.0
2014-11-01,3.151,29.0,29.0
2014-12-01,8.69,87.0,87.0
2015-01-01,13.435,128.0,128.0
2015-02-01,298.65,2997.0,2997.0
2015-03-01,4.595,47.0,47.0
2015-04-01,6.316,64.0,64.0
2015-05-01,3.639,35.0,35.0
2015-06-01,0.995,12.0,12.0
2015-07-01,18.052,180.0,180.0
2015-08-01,6.223,64.0,64.0
2015-09-01,13.359,134.0,134.0
2015-10-01,1.601,17.0,17.0
2015-11-01,1.049,12.0,12.0
2015-12-01,2.086,23.0,23.0
2016-01-01,22.852,227.0,227.0
2016-02-01,12.824,128.0,128.0
2016-03-01,3.569,35.0,35.0
2016-04-01,8.093,81.0,81.0
2016-05-01,45.405,460.0,460.0
2016-06-01,8.392,87.0,87.0
2016-07-01,47.016,477.0,477.0
2016-08-01,86.561,879.0,879.0
2016-09-01,13.791,140.0,140.0
2016-10-01,1.921,17.0,17.0
2016-11-01,13.004,134.0,134.0
2016-12-01,50.572,512.0,512.0
2017-01-01,5.028,47.0,47.0
2017-02-01,9.116,93.0,93.0
2017-03-01,58.713,588.0,588.0
2017-04-01,10.337,105.0,105.0
2017-05-01,12.11,122.0,122.0
2017-06-01,10.747,111.0,111.0
2017-07-01,13.357,134.0,134.0
2017-08-01,11.788,116.0,116.0
2017-09-01,13.83,140.0,140.0
2017-10-01,10.487,105.0,105.0
2017-11-01,21.315,215.0,215.0
2017-12-01,104.172,1048.0,1048.0
2018-01-01,163.066,1635.0,1635.0
2018-02-01,6.276,64.0,64.0
2018-03-01,6.968,70.0,70.0
2018-04-01,5.342,52.0,52.0
2018-05-01,5.924,58.0,58.0
2018-06-01,5.099,52.0,52.0
2018-07-01,7.026,70.0,70.0
2018-08-01,12.656,128.0,128.0
2018-09-01,6.224,64.0,64.0
2018-10-01,5.636,58.0,58.0
2018-11-01,12.118,122.0,122.0
2018-12-01,6.665,70.0,70.0
2019-01-01,31.022,303.0,303.0
2019-02-01,19.405,192.0,192.0
2019-03-01,20.226,204.0,204.0
2019-04-01,15.71,157.0,157.0
2019-05-01,8.033,81.0,81.0
2019-06-01,9.784,99.0,99.0
2019-07-01,13.304,134.0,134.0
2019-08-01,25.373,250.0,250.0
2019-09-01,12.223,122.0,122.0
2019-10-01,19.225,192.0,192.0
2019-11-01,26.572,268.0,268.0
2019-12-01,30.123,303.0,303.0
2020-01-01,18.537,198.0,198.0
2020-02-01,19.783,204.0,204.0
2020-03-01,15.374,157.0,157.0
2020-04-01,17.081,175.0,175.0
2020-05-01,11.951,122.0,122.0
2020-06-01,11.608,122.0,122.0
2020-07-01,13.791,146.0,146.0
2020-08-01,13.012,134.0,134.0
2020-09-01,14.753,151.0,151.0
2020-10-01,23.161,239.0,239.0
2020-11-01,23.324,244.0,244.0
2020-12-01,130.625,1356.0,1356.0
2021-01-01,21.899,210.0,210.0
2021-02-01,29.81,297.0,297.0
2021-03-01,17.161,169.0,169.0
2021-04-01,24.083,239.0,239.0
2021-05-01,12.73,128.0,128.0
2021-06-01,17.887,175.0,175.0
2021-07-01,7.348,70.0,70.0
2021-08-01,11.106,111.0,111.0
2021-09-01,29.425,291.0,291.0
2021-10-01,43.323,431.0,431.0
2021-11-01,15.668,157.0,157.0
2021-12-01,14.56,146.0,146.0
2022-01-01,129.121,1280.0,1280.0
2022-02-01,18.525,180.0,180.0
2022-03-01,2.5,23.0,23.0
2022-04-01,1.256,12.0,12.0
2022-05-01,0.875,6.0,6.0
2022-06-01,6.561,64.0,64.0
2022-07-01,4.037,41.0,41.0
2022-08-01,1.203,12.0,12.0
2022-09-01,2.413,23.0,23.0
2022-10-01,1.875,17.0,17.0
2022-11-01,2.123,23.0,23.0
2022-12-01,44.511,437.0,437.0
2023-01-01,20.181,204.0,204.0
2023-02-01,25.007,244.0,244.0
2023-03-01,12.869,128.0,128.0
2023-04-01,13.419,134.0,134.0
2023-05-01,5.509,52.0,52.0
2023-06-01,20.04,198.0,198.0
2023-07-01,32.067,314.0,314.0
2023-08-01,10.095,99.0,99.0
2023-09-01,17.609,175.0,175.0
2023-10-01,17.265,169.0,169.0
2023-11-01,10.533,105.0,105.0
2023-12-01,13.406,134.0,134.0
2024-01-01,46.796,407.0,407.0
2024-02-01,19.288,169.0,169.0
2024-03-01,15.86,140.0,140.0
2024-04-01,10.252,87.0,87.0
2024-05-01,14.316,122.0,122.0
2024-06-01,10.277,87.0,87.0
2024-07-01,9.446,81.0,81.0
2024-08-01,10.116,87.0,87.0
2024-09-01,11.441,99.0,99.0
2024-10-01,16.96,146.0,146.0
2024-11-01,9.304,81.0,81.0
2024-12-01,30.944,268.0,268.0
