measured_on,Solar Generation,Solar Quantity Consumed For Electricity,Solar Total Fuel Consumed
2012-09-01,702.0,6680.0,6680.0
2012-10-01,551.713,5250.0,5250.0
2012-11-01,282.136,2685.0,2685.0
2012-12-01,206.151,1962.0,1962.0
2013-01-01,121.118,1156.0,1156.0
2013-02-01,248.158,2368.0,2368.0
2013-03-01,422.614,4032.0,4032.0
2013-04-01,445.583,4251.0,4251.0
2013-05-01,501.465,4784.0,4784.0
2013-06-01,639.063,6097.0,6097.0
2013-07-01,602.939,5753.0,5753.0
2013-08-01,811.436,7742.0,7742.0
2013-09-01,788.773,7526.0,7526.0
2013-10-01,698.32,6663.0,6663.0
2013-11-01,695.138,6632.0,6632.0
2013-12-01,725.393,6921.0,6921.0
2014-01-01,243.835,2319.0,2319.0
2014-02-01,278.095,2645.0,2645.0
2014-03-01,489.613,4656.0,4656.0
2014-04-01,579.405,5510.0,5510.0
2014-05-01,665.623,6330.0,6330.0
2014-06-01,738.232,7021.0,7021.0
2014-07-01,683.153,6497.0,6497.0
2014-08-01,739.199,7030.0,7030.0
2014-09-01,721.232,6859.0,6859.0
2014-10-01,651.295,6194.0,6194.0
2014-11-01,541.234,5147.0,5147.0
2014-12-01,369.084,3510.0,3510.0
2015-01-01,337.615,3146.0,3146.0
2015-02-01,425.501,3965.0,3965.0
2015-03-01,623.55,5811.0,5811.0
2015-04-01,699.843,6522.0,6522.0
2015-05-01,703.45,6555.0,6555.0
2015-06-01,724.788,6754.0,6754.0
2015-07-01,750.118,6990.0,6990.0
2015-08-01,759.233,7075.0,7075.0
2015-09-01,626.578,5839.0,5839.0
2015-10-01,527.843,4919.0,4919.0
2015-11-01,488.978,4557.0,4557.0
2015-12-01,402.503,3751.0,3751.0
2016-01-01,259.838,2399.0,2399.0
2016-02-01,433.703,4004.0,4004.0
2016-03-01,478.721,4420.0,4420.0
2016-04-01,557.678,5148.0,5148.0
2016-05-01,693.22,6400.0,6400.0
2016-06-01,664.876,6138.0,6138.0
2016-07-01,776.17,7166.0,7166.0
2016-08-01,765.424,7066.0,7066.0
2016-09-01,675.329,6235.0,6235.0
2016-10-01,569.298,5256.0,5256.0
2016-11-01,489.052,4515.0,4515.0
2016-12-01,356.691,3293.0,3293.0
2017-01-01,264.608,2438.0,2438.0
2017-02-01,295.559,2723.0,2723.0
2017-03-01,551.14,5078.0,5078.0
2017-04-01,580.668,5350.0,5350.0
2017-05-01,730.092,6726.0,6726.0
2017-06-01,791.206,7289.0,7289.0
2017-07-01,721.194,6644.0,6644.0
2017-08-01,666.495,6140.0,6140.0
2017-09-01,622.364,5734.0,5734.0
2017-10-01,573.342,5282.0,5282.0
2017-11-01,352.321,3246.0,3246.0
2017-12-01,336.011,3096.0,3096.0
2018-01-01,294.906,2685.0,2685.0
2018-02-01,415.122,3779.0,3779.0
2018-03-01,474.666,4321.0,4321.0
2018-04-01,593.392,5402.0,5402.0
2018-05-01,715.264,6512.0,6512.0
2018-06-01,770.65,7016.0,7016.0
2018-07-01,666.126,6064.0,6064.0
2018-08-01,670.763,6107.0,6107.0
2018-09-01,634.971,5781.0,5781.0
2018-10-01,500.274,4554.0,4554.0
2018-11-01,344.11,3133.0,3133.0
2018-12-01,273.756,2492.0,2492.0
2019-01-01,291.332,2594.0,2594.0
2019-02-01,339.935,3027.0,3027.0
2019-03-01,516.366,4598.0,4598.0
2019-04-01,600.569,5348.0,5348.0
2019-05-01,625.289,5568.0,5568.0
2019-06-01,755.937,6732.0,6732.0
2019-07-01,746.015,6643.0,6643.0
2019-08-01,730.632,6506.0,6506.0
2019-09-01,597.504,5321.0,5321.0
2019-10-01,549.007,4889.0,4889.0
2019-11-01,351.109,3127.0,3127.0
2019-12-01,226.305,2015.0,2015.0
2020-01-01,292.319,2563.0,2563.0
2020-02-01,396.253,3474.0,3474.0
2020-03-01,387.757,3399.0,3399.0
2020-04-01,488.683,4284.0,4284.0
2020-05-01,639.564,5607.0,5607.0
2020-06-01,636.878,5584.0,5584.0
2020-07-01,719.365,6307.0,6307.0
2020-08-01,595.974,5225.0,5225.0
2020-09-01,467.957,4103.0,4103.0
2020-10-01,432.545,3792.0,3792.0
2020-11-01,341.959,2998.0,2998.0
2020-12-01,270.746,2374.0,2374.0
2021-01-01,248.649,2199.0,2199.0
2021-02-01,325.723,2881.0,2881.0
2021-03-01,420.565,3719.0,3719.0
2021-04-01,526.438,4656.0,4656.0
2021-05-01,573.808,5075.0,5075.0
2021-06-01,557.392,4930.0,4930.0
2021-07-01,533.876,4722.0,4722.0
2021-08-01,525.121,4644.0,4644.0
2021-09-01,452.79,4004.0,4004.0
2021-10-01,376.869,3333.0,3333.0
2021-11-01,299.871,2652.0,2652.0
2021-12-01,204.898,1812.0,1812.0
2022-01-01,301.184,1028.0,1028.0
2022-02-01,359.251,1226.0,1226.0
2022-03-01,476.291,1625.0,1625.0
2022-04-01,537.272,1833.0,1833.0
2022-05-01,629.699,2149.0,2149.0
2022-06-01,655.674,2237.0,2237.0
2022-07-01,632.389,2158.0,2158.0
2022-08-01,587.168,2003.0,2003.0
2022-09-01,495.521,1691.0,1691.0
2022-10-01,456.518,1558.0,1558.0
2022-11-01,338.431,1155.0,1155.0
2022-12-01,236.602,807.0,807.0
2023-01-01,246.0,839.0,839.0
2023-02-01,292.0,996.0,996.0
2023-03-01,375.0,1280.0,1280.0
2023-04-01,562.0,1918.0,1918.0
2023-05-01,565.0,1928.0,1928.0
2023-06-01,556.0,1897.0,1897.0
2023-07-01,560.0,1911.0,1911.0
2023-08-01,481.0,1641.0,1641.0
2023-09-01,407.0,1389.0,1389.0
2023-10-01,319.0,1088.0,1088.0
2023-11-01,268.0,914.0,914.0
2023-12-01,199.0,679.0,679.0
2024-01-01,182.0,621.0,621.0
2024-02-01,215.0,734.0,734.0
2024-03-01,369.0,1259.0,1259.0
2024-04-01,432.0,1474.0,1474.0
2024-05-01,505.0,1723.0,1723.0
2024-06-01,473.0,1614.0,1614.0
2024-07-01,427.0,1457.0,1457.0
2024-08-01,384.0,1310.0,1310.0
2024-09-01,328.0,1119.0,1119.0
2024-10-01,235.0,802.0,802.0
2024-11-01,216.0,737.0,737.0
2024-12-01,156.0,532.0,532.0
