measured_on,Natural Gas Generation,Natural Gas Quantity Consumed For Electricity,Natural Gas Total Fuel Consumed,Residual Fuel Oil Generation,Residual Fuel Oil Quantity Consumed For Electricity,Residual Fuel Oil Total Fuel Consumed
2004-06-01,97873.0,1542560.0,1542560.0,0.0,0.0,0.0
2004-07-01,105347.0,1654246.0,1654246.0,0.0,0.0,0.0
2004-08-01,129221.0,1967835.0,1967835.0,0.0,0.0,0.0
2004-09-01,17518.0,491232.0,491232.0,0.0,0.0,0.0
2004-10-01,323.0,6426.0,6426.0,0.0,0.0,0.0
2004-11-01,0.0,750.0,750.0,0.0,0.0,0.0
2005-01-01,6305.0,88507.9,88507.9,0.0,0.0,0.0
2005-02-01,4585.0,59863.6,59863.6,0.0,0.0,0.0
2005-03-01,3155.0,58895.4,58895.4,0.0,0.0,0.0
2005-04-01,28102.0,480773.1,480773.1,0.0,0.0,0.0
2005-05-01,22986.0,336959.92,336959.92,0.0,0.0,0.0
2005-06-01,110883.0,1673966.3,1673966.3,0.0,0.0,0.0
2005-07-01,137371.0,2069424.5,2069424.5,0.0,0.0,0.0
2005-08-01,189350.0,2746381.7,2746381.7,0.0,0.0,0.0
2005-09-01,117468.0,1453989.6,1453989.6,0.0,0.0,0.0
2005-10-01,26379.0,336232.8,336232.8,0.0,0.0,0.0
2005-11-01,556.0,14514.6,14514.6,0.0,0.0,0.0
2005-12-01,13085.0,199491.6,199491.6,0.0,0.0,0.0
2006-01-01,-655.0,0.0,0.0,0.0,0.0,0.0
2006-02-01,3221.0,67949.0,67949.0,0.0,0.0,0.0
2006-03-01,-249.0,7319.0,7319.0,0.0,0.0,0.0
2006-04-01,8180.0,117065.0,117065.0,0.0,0.0,0.0
2006-05-01,51844.0,640609.0,640609.0,0.0,0.0,0.0
2006-06-01,82599.0,1022502.0,1022502.0,0.0,0.0,0.0
2006-07-01,147133.0,1876382.0,1876382.0,0.0,0.0,0.0
2006-08-01,189506.0,2393679.0,2393679.0,0.0,0.0,0.0
2006-09-01,14492.0,251845.0,251845.0,0.0,0.0,0.0
2006-10-01,21708.0,378649.0,378649.0,0.0,0.0,0.0
2006-11-01,2079.0,46577.0,46577.0,0.0,0.0,0.0
2006-12-01,10289.0,209667.0,209667.0,0.0,0.0,0.0
2007-01-01,21816.0,463974.0,463974.0,0.0,0.0,0.0
2007-02-01,7222.0,163461.0,163461.0,0.0,0.0,0.0
2007-03-01,9652.0,152584.0,152584.0,0.0,0.0,0.0
2007-04-01,18867.999,396612.0,396612.0,0.0,0.0,0.0
2007-05-01,6410.0,101835.0,101835.0,0.0,0.0,0.0
2007-06-01,54894.0,638550.0,638550.0,0.0,0.0,0.0
2007-07-01,24541.0,307959.0,307959.0,0.0,0.0,0.0
2007-08-01,146046.0,1875506.0,1875506.0,0.0,0.0,0.0
2007-09-01,46256.0,580725.0,580725.0,0.0,0.0,0.0
2007-10-01,43563.0,509603.0,509603.0,0.0,0.0,0.0
2007-11-01,-355.0,4573.0,4573.0,0.0,0.0,0.0
2007-12-01,-710.999,82.0,82.0,0.0,0.0,0.0
2008-01-01,-801.0,361.0,361.0,0.0,0.0,0.0
2008-02-01,-537.0,0.0,0.0,0.0,0.0,0.0
2008-03-01,-459.0,6479.0,6479.0,0.0,0.0,0.0
2008-04-01,-608.0,0.0,0.0,0.0,0.0,0.0
2008-05-01,2873.0,47761.0,47761.0,0.0,0.0,0.0
2008-06-01,35869.0,402637.0,402637.0,0.0,0.0,0.0
2008-07-01,81420.0,958250.0,958250.0,0.0,0.0,0.0
2008-08-01,35765.0,524054.0,524054.0,0.0,0.0,0.0
2008-09-01,-362.0,577.0,577.0,0.0,0.0,0.0
2008-10-01,-1015.0,0.0,0.0,0.0,0.0,0.0
2008-11-01,-767.0,3481.0,3481.0,0.0,0.0,0.0
2008-12-01,95026.0,1100431.0,1100431.0,0.0,0.0,0.0
2009-01-01,61616.0,729086.0,729086.0,0.0,0.0,0.0
2009-02-01,1010.0,306631.0,306631.0,0.0,0.0,0.0
2009-03-01,481.0,20734.0,20734.0,0.0,0.0,0.0
2009-04-01,42832.0,482225.0,482225.0,0.0,0.0,0.0
2009-05-01,85177.0,977254.0,977254.0,0.0,0.0,0.0
2009-06-01,196345.0,2149847.0,2149847.0,0.0,0.0,0.0
2009-07-01,117504.0,1280640.0,1280640.0,0.0,0.0,0.0
2009-08-01,145311.0,1659309.0,1659309.0,0.0,0.0,0.0
2009-09-01,1929.0,33599.0,33599.0,0.0,0.0,0.0
2009-10-01,-651.0,0.0,0.0,0.0,0.0,0.0
2009-11-01,-677.0,0.0,0.0,0.0,0.0,0.0
2009-12-01,13784.0,180377.0,180377.0,0.0,0.0,0.0
2010-01-01,47245.0,569676.0,569676.0,0.0,0.0,0.0
2010-02-01,36884.0,536513.0,536513.0,0.0,0.0,0.0
2010-03-01,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-01,6936.0,81174.0,81174.0,0.0,0.0,0.0
2010-05-01,1670.0,49677.0,49677.0,0.0,0.0,0.0
2010-06-01,195610.0,2278849.0,2278849.0,0.0,0.0,0.0
2010-07-01,208230.0,2384573.0,2384573.0,0.0,0.0,0.0
2010-08-01,208905.0,2441234.0,2441234.0,0.0,0.0,0.0
2010-09-01,0.0,0.0,0.0,0.0,0.0,0.0
2010-10-01,0.0,0.0,0.0,0.0,0.0,0.0
2010-11-01,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-01,97.0,773.0,773.0,0.0,0.0,0.0
2011-01-01,21289.0,251263.0,251263.0,0.0,0.0,0.0
2011-02-01,50602.0,539026.0,539026.0,0.0,0.0,0.0
2011-03-01,312.0,3169.0,3169.0,0.0,0.0,0.0
2011-04-01,474.0,4963.0,4963.0,0.0,0.0,0.0
2011-05-01,19415.0,365327.0,365327.0,0.0,0.0,0.0
2011-06-01,90258.0,1233627.0,1233627.0,0.0,0.0,0.0
2011-07-01,178423.0,2073436.0,2073436.0,0.0,0.0,0.0
2011-08-01,216668.0,2514211.0,2514211.0,0.0,0.0,0.0
2011-09-01,49682.0,571945.0,571945.0,0.0,0.0,0.0
2011-10-01,0.0,0.0,0.0,0.0,0.0,0.0
2011-11-01,0.0,0.0,0.0,0.0,0.0,0.0
2011-12-01,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-01,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-01,0.0,0.0,0.0,0.0,0.0,0.0
2012-03-01,5530.0,84203.0,84203.0,0.0,0.0,0.0
2012-04-01,202733.0,2174753.0,2174753.0,0.0,0.0,0.0
2012-05-01,92668.0,1012946.0,1012946.0,0.0,0.0,0.0
2012-06-01,152302.0,1722084.0,1722084.0,0.0,0.0,0.0
2012-07-01,167170.0,1860009.0,1860009.0,0.0,0.0,0.0
2012-08-01,168003.0,1875208.0,1875208.0,0.0,0.0,0.0
2012-09-01,54117.0,601887.0,601887.0,0.0,0.0,0.0
2012-10-01,2422.0,33983.0,33983.0,0.0,0.0,0.0
2012-11-01,1500.0,19127.0,19127.0,0.0,0.0,0.0
2012-12-01,589.0,9015.0,9015.0,0.0,0.0,0.0
2013-01-01,948.0,7773.0,7773.0,0.0,0.0,0.0
2013-02-01,0.0,3508.0,3508.0,0.0,0.0,0.0
2013-03-01,2924.0,30847.0,30847.0,0.0,0.0,0.0
2013-04-01,948.0,15307.0,15307.0,0.0,0.0,0.0
2013-05-01,5496.0,51487.0,51487.0,0.0,0.0,0.0
2013-06-01,49414.0,541415.0,541415.0,0.0,0.0,0.0
2013-07-01,52794.0,597493.0,597493.0,0.0,0.0,0.0
2013-08-01,130384.0,1445046.0,1445046.0,0.0,0.0,0.0
2013-09-01,30359.0,349869.0,349869.0,0.0,0.0,0.0
2013-10-01,10430.0,121621.0,121621.0,0.0,0.0,0.0
2013-11-01,1562.0,74060.0,74060.0,0.0,0.0,0.0
2013-12-01,-128.0,197927.0,197927.0,0.0,0.0,0.0
2014-01-01,-127.0,88545.0,88545.0,0.0,0.0,0.0
2014-02-01,1713.0,133642.0,133642.0,0.0,0.0,0.0
2014-03-01,4661.0,61482.0,61482.0,0.0,0.0,0.0
2014-04-01,-98.0,25080.0,25080.0,0.0,0.0,0.0
2014-05-01,3724.0,233431.0,233431.0,0.0,0.0,0.0
2014-06-01,980.0,148799.0,148799.0,0.0,0.0,0.0
2014-07-01,25835.0,301525.0,301525.0,0.0,0.0,0.0
2014-08-01,106684.0,1148906.0,1148906.0,0.0,0.0,0.0
2014-09-01,5548.0,66712.0,66712.0,0.0,0.0,0.0
2014-10-01,19726.0,263597.0,263597.0,0.0,0.0,0.0
2014-11-01,37377.0,401666.0,401666.0,0.0,0.0,0.0
2014-12-01,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01,763.0,10211.0,10211.0,0.0,0.0,0.0
2015-02-01,8815.0,149118.0,149118.0,0.0,0.0,0.0
2015-03-01,10617.0,129162.0,129162.0,0.0,0.0,0.0
2015-04-01,13259.0,116821.0,116821.0,0.0,0.0,0.0
2015-05-01,38234.0,429885.0,429885.0,0.0,0.0,0.0
2015-06-01,11646.0,150977.0,150977.0,0.0,0.0,0.0
2015-07-01,112270.0,1459880.0,1459880.0,0.0,0.0,0.0
2015-08-01,123471.0,1405593.0,1405593.0,0.0,0.0,0.0
2015-09-01,49876.0,612079.0,612079.0,0.0,0.0,0.0
2015-10-01,27679.0,332225.0,332225.0,0.0,0.0,0.0
2015-11-01,5483.0,60795.0,60795.0,0.0,0.0,0.0
2015-12-01,4138.0,51960.0,51960.0,0.0,0.0,0.0
2016-01-01,239.0,5609.0,5609.0,0.0,0.0,0.0
2016-02-01,1011.0,15605.0,15605.0,0.0,0.0,0.0
2016-03-01,14392.0,200412.0,200412.0,0.0,0.0,0.0
2016-04-01,150413.0,1588007.0,1588007.0,0.0,0.0,0.0
2016-05-01,46048.0,553655.0,553655.0,0.0,0.0,0.0
2016-06-01,58957.0,709357.0,709357.0,0.0,0.0,0.0
2016-07-01,79700.0,935060.0,935060.0,0.0,0.0,0.0
2016-08-01,84772.0,969651.0,969651.0,0.0,0.0,0.0
2016-09-01,58354.0,671996.0,671996.0,0.0,0.0,0.0
2016-10-01,7188.0,135333.0,135333.0,0.0,0.0,0.0
2016-11-01,526.0,14573.0,14573.0,0.0,0.0,0.0
2016-12-01,4790.0,74710.0,74710.0,0.0,0.0,0.0
2017-01-01,3690.0,54712.0,54712.0,0.0,0.0,0.0
2017-02-01,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-01,2781.0,42585.0,42585.0,0.0,0.0,0.0
2017-04-01,3997.0,60157.0,60157.0,0.0,0.0,0.0
2017-05-01,2047.0,35729.0,35729.0,0.0,0.0,0.0
2017-06-01,24628.0,298334.0,298334.0,0.0,0.0,0.0
2017-07-01,108259.0,1323354.0,1323354.0,0.0,0.0,0.0
2017-08-01,4869.0,72445.0,72445.0,0.0,0.0,0.0
2017-09-01,25121.0,316738.0,316738.0,0.0,0.0,0.0
2017-10-01,2890.0,44913.0,44913.0,0.0,0.0,0.0
2017-11-01,4614.0,59009.0,59009.0,0.0,0.0,0.0
2017-12-01,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01,19994.0,284684.0,284684.0,0.0,0.0,0.0
2018-02-01,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-01,276.0,7307.0,7307.0,0.0,0.0,0.0
2018-04-01,1431.0,20960.0,20960.0,0.0,0.0,0.0
2018-05-01,96639.0,1149380.0,1149380.0,0.0,0.0,0.0
2018-06-01,74866.0,993694.0,993694.0,0.0,0.0,0.0
2018-07-01,110360.0,2368001.0,2368001.0,0.0,0.0,0.0
2018-08-01,92992.0,1197538.0,1197538.0,0.0,0.0,0.0
2018-09-01,8786.0,116352.0,116352.0,0.0,0.0,0.0
2018-10-01,3019.0,37373.0,37373.0,0.0,0.0,0.0
2018-11-01,292.0,3791.0,3791.0,0.0,0.0,0.0
2018-12-01,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-01,989.0,14113.0,14113.0,0.0,0.0,0.0
2019-02-01,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-01,7983.0,75842.0,75842.0,0.0,0.0,0.0
2019-04-01,7686.0,96393.0,96393.0,0.0,0.0,0.0
2019-05-01,440.0,8372.0,8372.0,0.0,0.0,0.0
2019-06-01,28829.0,345580.0,345580.0,0.0,0.0,0.0
2019-07-01,132261.0,1538608.0,1538608.0,0.0,0.0,0.0
2019-08-01,183474.0,2321501.0,2321501.0,0.0,0.0,0.0
2019-09-01,42223.0,547471.0,547471.0,0.0,0.0,0.0
2019-10-01,6499.0,85004.0,85004.0,0.0,0.0,0.0
2019-11-01,2011.0,27193.0,27193.0,0.0,0.0,0.0
2019-12-01,582.0,8062.0,8062.0,0.0,0.0,0.0
2020-01-01,662.0,8459.0,8459.0,0.0,0.0,0.0
2020-02-01,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-01,4303.0,50769.0,50769.0,0.0,0.0,0.0
2020-04-01,30536.0,368661.0,368661.0,0.0,0.0,0.0
2020-05-01,21188.0,258987.0,258987.0,0.0,0.0,0.0
2020-06-01,53125.0,619043.0,619043.0,0.0,0.0,0.0
2020-07-01,91257.0,1095884.0,1095884.0,0.0,0.0,0.0
2020-08-01,155807.0,1798784.0,1798784.0,0.0,0.0,0.0
2020-09-01,15166.0,175394.0,175394.0,0.0,0.0,0.0
2020-10-01,18164.0,243136.0,243136.0,0.0,0.0,0.0
2020-11-01,5116.0,75952.0,75952.0,0.0,0.0,0.0
2020-12-01,392.0,7167.0,7167.0,0.0,0.0,0.0
2021-01-01,3033.0,50098.0,50098.0,0.0,0.0,0.0
2021-02-01,21289.0,275108.0,275108.0,0.0,0.0,0.0
2021-03-01,3210.0,44503.0,44503.0,0.0,0.0,0.0
2021-04-01,19674.0,277639.0,277639.0,0.0,0.0,0.0
2021-05-01,2474.0,49389.0,49389.0,0.0,0.0,0.0
2021-06-01,54449.0,692546.0,692546.0,0.0,0.0,0.0
2021-07-01,139319.0,1760191.0,1760191.0,0.0,0.0,0.0
2021-08-01,147299.0,1874367.0,1874367.0,0.0,0.0,0.0
2021-09-01,66970.0,869749.0,869749.0,0.0,0.0,0.0
2021-10-01,45640.0,577473.0,577473.0,0.0,0.0,0.0
2021-11-01,1791.0,28309.0,28309.0,0.0,0.0,0.0
2021-12-01,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01,14980.0,205967.0,205967.0,0.0,0.0,0.0
2022-02-01,27099.0,365617.0,365617.0,0.0,0.0,0.0
2022-03-01,26841.0,339235.0,339235.0,0.0,0.0,0.0
2022-04-01,26807.0,350666.0,350666.0,0.0,0.0,0.0
2022-05-01,33138.0,404042.0,404042.0,0.0,0.0,0.0
2022-06-01,51897.0,654125.0,654125.0,0.0,0.0,0.0
2022-07-01,186691.0,2241007.0,2241007.0,0.0,0.0,0.0
2022-08-01,122965.0,1486098.0,1486098.0,0.0,0.0,0.0
2022-09-01,35382.0,413007.0,413007.0,0.0,0.0,0.0
2022-10-01,2560.0,34197.0,34197.0,0.0,0.0,0.0
2022-11-01,6842.0,95824.0,95824.0,0.0,0.0,0.0
2022-12-01,48824.0,565774.0,565774.0,0.0,0.0,0.0
2023-01-01,8154.0,143585.0,143585.0,0.0,0.0,0.0
2023-02-01,14606.0,127456.0,127456.0,0.0,0.0,0.0
2023-03-01,1875.0,26804.0,26804.0,0.0,0.0,0.0
2023-04-01,6793.0,99346.0,99346.0,0.0,0.0,0.0
2023-05-01,29057.0,376396.0,376396.0,0.0,0.0,0.0
2023-06-01,102103.0,1259272.0,1259272.0,0.0,0.0,0.0
2023-07-01,164443.0,1997480.0,1997480.0,0.0,0.0,0.0
2023-08-01,156713.0,1879539.0,1879539.0,0.0,0.0,0.0
2023-09-01,106139.0,1242974.0,1242974.0,0.0,0.0,0.0
2023-10-01,10771.0,124046.0,124046.0,0.0,0.0,0.0
2023-11-01,4598.0,39524.0,39524.0,0.0,0.0,0.0
2023-12-01,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01,47778.0,577249.0,577249.0,0.0,0.0,0.0
2024-02-01,27.0,1620.0,1620.0,0.0,0.0,0.0
2024-03-01,10632.0,145345.0,145345.0,0.0,0.0,0.0
2024-04-01,60834.0,703437.0,703437.0,0.0,0.0,0.0
2024-05-01,72425.0,808838.0,808838.0,0.0,0.0,0.0
2024-06-01,42143.0,523550.0,523550.0,0.0,0.0,0.0
2024-07-01,2542.0,40190.0,40190.0,0.0,0.0,0.0
2024-08-01,130016.0,1520321.0,1520321.0,0.0,0.0,0.0
2024-09-01,16202.0,259540.0,259540.0,0.0,0.0,0.0
2024-10-01,73249.0,911768.0,911768.0,0.0,0.0,0.0
2024-11-01,11669.0,177551.0,177551.0,0.0,0.0,0.0
2024-12-01,11957.0,161017.0,161017.0,0.0,0.0,0.0
