measured_on,Solar - Photovoltaic - Solar - Generation,Solar - Photovoltaic - Solar - Quantity Consumed For Electricity,Solar - Photovoltaic - Solar - Total Fuel Consumed
2013-12-01,36.0,343.0,343.0
2014-01-01,77.22,734.0,734.0
2014-02-01,110.627,1052.0,1052.0
2014-03-01,155.362,1477.0,1477.0
2014-04-01,189.554,1803.0,1803.0
2014-05-01,181.603,1727.0,1727.0
2014-06-01,190.646,1813.0,1813.0
2014-07-01,197.129,1875.0,1875.0
2014-08-01,194.604,1851.0,1851.0
2014-09-01,162.153,1542.0,1542.0
2014-10-01,119.26,1134.0,1134.0
2014-11-01,109.194,1038.0,1038.0
2014-12-01,72.648,691.0,691.0
2015-01-01,100.458,936.0,936.0
2015-02-01,111.505,1039.0,1039.0
2015-03-01,142.816,1331.0,1331.0
2015-04-01,183.828,1713.0,1713.0
2015-05-01,210.755,1964.0,1964.0
2015-06-01,174.3,1624.0,1624.0
2015-07-01,194.84,1816.0,1816.0
2015-08-01,211.825,1974.0,1974.0
2015-09-01,176.993,1649.0,1649.0
2015-10-01,154.623,1441.0,1441.0
2015-11-01,111.125,1036.0,1036.0
2015-12-01,61.932,577.0,577.0
2016-01-01,119.735,1105.0,1105.0
2016-02-01,104.167,962.0,962.0
2016-03-01,168.208,1553.0,1553.0
2016-04-01,185.439,1712.0,1712.0
2016-05-01,164.069,1515.0,1515.0
2016-06-01,211.286,1951.0,1951.0
2016-07-01,199.753,1844.0,1844.0
2016-08-01,193.953,1791.0,1791.0
2016-09-01,145.787,1346.0,1346.0
2016-10-01,142.904,1319.0,1319.0
2016-11-01,128.352,1185.0,1185.0
2016-12-01,93.347,862.0,862.0
2017-01-01,68.145,628.0,628.0
2017-02-01,124.891,1151.0,1151.0
2017-03-01,158.781,1463.0,1463.0
2017-04-01,165.455,1524.0,1524.0
2017-05-01,178.377,1643.0,1643.0
2017-06-01,203.429,1874.0,1874.0
2017-07-01,199.07,1834.0,1834.0
2017-08-01,198.979,1833.0,1833.0
2017-09-01,169.722,1564.0,1564.0
2017-10-01,107.825,993.0,993.0
2017-11-01,111.878,1031.0,1031.0
2017-12-01,73.448,677.0,677.0
2018-01-01,96.848,882.0,882.0
2018-02-01,90.019,820.0,820.0
2018-03-01,151.003,1375.0,1375.0
2018-04-01,150.26,1368.0,1368.0
2018-05-01,173.979,1584.0,1584.0
2018-06-01,193.241,1759.0,1759.0
2018-07-01,205.672,1872.0,1872.0
2018-08-01,178.809,1628.0,1628.0
2018-09-01,118.539,1079.0,1079.0
2018-10-01,109.452,996.0,996.0
2018-11-01,85.132,775.0,775.0
2018-12-01,81.046,738.0,738.0
2019-01-01,100.715,897.0,897.0
2019-02-01,120.532,1073.0,1073.0
2019-03-01,169.858,1513.0,1513.0
2019-04-01,161.318,1437.0,1437.0
2019-05-01,176.307,1570.0,1570.0
2019-06-01,192.18,1711.0,1711.0
2019-07-01,215.356,1918.0,1918.0
2019-08-01,193.152,1720.0,1720.0
2019-09-01,165.47,1474.0,1474.0
2019-10-01,118.648,1057.0,1057.0
2019-11-01,113.7,1012.0,1012.0
2019-12-01,70.764,630.0,630.0
2020-01-01,91.241,800.0,800.0
2020-02-01,102.509,899.0,899.0
2020-03-01,146.816,1287.0,1287.0
2020-04-01,152.672,1338.0,1338.0
2020-05-01,199.807,1752.0,1752.0
2020-06-01,209.743,1839.0,1839.0
2020-07-01,197.545,1732.0,1732.0
2020-08-01,170.686,1496.0,1496.0
2020-09-01,156.833,1375.0,1375.0
2020-10-01,113.252,993.0,993.0
2020-11-01,103.922,911.0,911.0
2020-12-01,71.974,631.0,631.0
2021-01-01,94.338,834.0,834.0
2021-02-01,56.18,497.0,497.0
2021-03-01,184.206,1629.0,1629.0
2021-04-01,181.644,1606.0,1606.0
2021-05-01,205.465,1817.0,1817.0
2021-06-01,204.611,1810.0,1810.0
2021-07-01,196.586,1739.0,1739.0
2021-08-01,171.954,1521.0,1521.0
2021-09-01,155.348,1374.0,1374.0
2021-10-01,124.483,1101.0,1101.0
2021-11-01,107.621,952.0,952.0
2021-12-01,96.564,854.0,854.0
2022-01-01,91.619,313.0,313.0
2022-02-01,111.844,382.0,382.0
2022-03-01,149.807,511.0,511.0
2022-04-01,177.289,605.0,605.0
2022-05-01,181.885,621.0,621.0
2022-06-01,188.488,643.0,643.0
2022-07-01,191.758,654.0,654.0
2022-08-01,196.51,670.0,670.0
2022-09-01,164.358,561.0,561.0
2022-10-01,136.158,465.0,465.0
2022-11-01,108.252,369.0,369.0
2022-12-01,82.032,280.0,280.0
2023-01-01,72.0,246.0,246.0
2023-02-01,123.0,420.0,420.0
2023-03-01,156.0,532.0,532.0
2023-04-01,176.0,601.0,601.0
2023-05-01,213.0,727.0,727.0
2023-06-01,174.0,594.0,594.0
2023-07-01,193.0,659.0,659.0
2023-08-01,172.0,587.0,587.0
2023-09-01,148.0,505.0,505.0
2023-10-01,150.0,512.0,512.0
2023-11-01,122.0,416.0,416.0
2023-12-01,69.0,235.0,235.0
2024-01-01,59.0,201.0,201.0
2024-02-01,134.0,457.0,457.0
2024-03-01,159.0,543.0,543.0
2024-04-01,159.0,543.0,543.0
2024-05-01,163.0,556.0,556.0
2024-06-01,207.0,706.0,706.0
2024-07-01,189.0,645.0,645.0
2024-08-01,183.0,624.0,624.0
2024-09-01,144.0,491.0,491.0
2024-10-01,184.0,628.0,628.0
2024-11-01,124.0,423.0,423.0
2024-12-01,82.0,280.0,280.0
