measured_on,Hydroelectric - Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) - Hydroelectric Conventional - Generation,Hydroelectric - Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) - Hydroelectric Conventional - Quantity Consumed For Electricity,Hydroelectric - Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) - Hydroelectric Conventional - Total Fuel Consumed
2003-01-01,806.0,8254.25,8254.25
2003-02-01,889.0,9104.25,9104.25
2003-03-01,822.0,8418.1,8418.1
2003-04-01,175.0,1792.18,1792.18
2003-05-01,0.0,0.0,0.0
2003-06-01,-19.0,-194.58,-194.58
2003-07-01,1215.0,12442.82,12442.82
2003-08-01,4511.0,46197.15,46197.15
2003-09-01,6417.0,65716.5,65716.5
2003-10-01,8895.0,91093.7,91093.7
2003-11-01,1250.0,12801.25,12801.25
2003-12-01,1226.0,12555.47,12555.47
2004-01-01,1449.6190000000001,14528.08,14528.08
2004-02-01,1219.708,12223.91,12223.91
2004-03-01,1300.768,13036.3,13036.3
2004-04-01,1534.207,15375.82,15375.82
2004-05-01,1824.371,18283.85,18283.85
2004-06-01,1498.367,15016.63,15016.63
2004-07-01,3012.329,30189.56,30189.56
2004-08-01,2650.3250000000003,26561.56,26561.56
2004-09-01,2399.808,24050.88,24050.88
2004-10-01,1526.469,15298.27,15298.27
2004-11-01,601.335,6026.58,6026.58
2004-12-01,1501.694,15049.98,15049.98
2005-01-01,1867.0,18668.13,18668.13
2005-02-01,842.0,8419.16,8419.16
2005-03-01,1116.0,11158.88,11158.88
2005-04-01,708.0,7079.29,7079.29
2005-05-01,-28.0,0.0,0.0
2005-06-01,-26.0,0.0,0.0
2005-07-01,-33.0,0.0,0.0
2005-08-01,2925.0,29247.08,29247.08
2005-09-01,6679.0,66783.32,66783.32
2005-10-01,3915.0,39146.09,39146.09
2005-11-01,2981.0,29807.02,29807.02
2005-12-01,2936.0,29357.06,29357.06
2006-01-01,2387.0,23677.0,23677.0
2006-02-01,2854.0,28309.0,28309.0
2006-03-01,3480.0,34518.0,34518.0
2006-04-01,2499.0,24788.0,24788.0
2006-05-01,1851.0,18360.0,18360.0
2006-06-01,1333.0,13222.0,13222.0
2006-07-01,-31.0,0.0,0.0
2006-08-01,-37.0,0.0,0.0
2006-09-01,4032.0,39993.0,39993.0
2006-10-01,3728.0,36978.0,36978.0
2006-11-01,3246.0,32197.0,32197.0
2006-12-01,3542.0,35133.0,35133.0
2007-01-01,2920.0,28861.0,28861.0
2007-02-01,2113.0,20885.0,20885.0
2007-03-01,3056.0,30206.0,30206.0
2007-04-01,2976.0,29415.0,29415.0
2007-05-01,7187.0,71036.0,71036.0
2007-06-01,9744.0,96310.0,96310.0
2007-07-01,5827.0,57594.0,57594.0
2007-08-01,7126.0,70433.0,70433.0
2007-09-01,8763.0,86613.0,86613.0
2007-10-01,7126.0,70433.0,70433.0
2007-11-01,2750.0,27181.0,27181.0
2007-12-01,1558.0,15399.0,15399.0
2008-01-01,5852.841,57674.0,57674.0
2008-02-01,3770.539,37155.0,37155.0
2008-03-01,6805.2300000000005,67059.0,67059.0
2008-04-01,6217.644,61269.0,61269.0
2008-05-01,7546.541,74364.0,74364.0
2008-06-01,5975.353,58881.0,58881.0
2008-07-01,7374.479,72668.0,72668.0
2008-08-01,4187.234,41261.0,41261.0
2008-09-01,7081.856000000001,69785.0,69785.0
2008-10-01,6046.362,59581.0,59581.0
2008-11-01,111.977,1103.0,1103.0
2008-12-01,5356.944,52787.0,52787.0
2009-01-01,5720.886,55836.0,55836.0
2009-02-01,5267.749000000001,51413.0,51413.0
2009-03-01,7047.138,68780.0,68780.0
2009-04-01,5200.173000000001,50754.0,50754.0
2009-05-01,8137.823,79425.0,79425.0
2009-06-01,7606.691000000001,74241.0,74241.0
2009-07-01,7051.559,68823.0,68823.0
2009-08-01,2330.558,22746.0,22746.0
2009-09-01,7694.792,75101.0,75101.0
2009-10-01,6088.763,59426.0,59426.0
2009-11-01,360.61400000000003,3520.0,3520.0
2009-12-01,4623.254,45123.0,45123.0
2010-01-01,1043.0,10176.0,10176.0
2010-02-01,812.0,7922.0,7922.0
2010-03-01,754.0,7356.0,7356.0
2010-04-01,640.0,6244.0,6244.0
2010-05-01,623.0,6078.0,6078.0
2010-06-01,15676.0,152935.0,152935.0
2010-07-01,5541.0,54058.0,54058.0
2010-08-01,7251.0,70741.0,70741.0
2010-09-01,8680.0,84682.0,84682.0
2010-10-01,7376.0,71960.0,71960.0
2010-11-01,888.0,8663.0,8663.0
2010-12-01,925.0,9024.0,9024.0
2011-01-01,894.0,8686.0,8686.0
2011-02-01,1299.0,12621.0,12621.0
2011-03-01,2684.0,26078.0,26078.0
2011-04-01,5146.0,49999.0,49999.0
2011-05-01,10314.0,100211.0,100211.0
2011-06-01,14008.0,136102.0,136102.0
2011-07-01,18434.0,179105.0,179105.0
2011-08-01,9486.0,92166.0,92166.0
2011-09-01,5768.0,56042.0,56042.0
2011-10-01,9432.0,91641.0,91641.0
2011-11-01,2395.0,23270.0,23270.0
2011-12-01,2186.0,21239.0,21239.0
2012-01-01,15009.0,142826.0,142826.0
2012-02-01,1544.0,14693.0,14693.0
2012-03-01,1747.0,16624.0,16624.0
2012-04-01,-46.0,0.0,0.0
2012-05-01,-24.0,0.0,0.0
2012-06-01,2319.0,22068.0,22068.0
2012-07-01,4792.0,45601.0,45601.0
2012-08-01,4191.0,39882.0,39882.0
2012-09-01,1841.0,17519.0,17519.0
2012-10-01,2379.0,22639.0,22639.0
2012-11-01,1028.0,9782.0,9782.0
2012-12-01,1134.0,10791.0,10791.0
2013-01-01,1290.0,12308.0,12308.0
2013-02-01,942.0,8988.0,8988.0
