measured_on,"Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed"
2020-01-01,2.725,29.0,29.0
2020-02-01,2.907,35.0,35.0
2020-03-01,2.26,29.0,29.0
2020-04-01,2.51,35.0,35.0
2020-05-01,1.756,23.0,23.0
2020-06-01,1.706,23.0,23.0
2020-07-01,2.027,23.0,23.0
2020-08-01,1.912,23.0,23.0
2020-09-01,2.168,29.0,29.0
2020-10-01,3.404,46.0,46.0
2020-11-01,3.428,46.0,46.0
2020-12-01,19.197,249.0,249.0
2021-01-01,0.976,12.0,12.0
2021-02-01,2.157,17.0,17.0
2021-03-01,0.544,6.0,6.0
2021-04-01,0.28,0.0,0.0
2021-05-01,0.242,0.0,0.0
2021-06-01,0.237,0.0,0.0
2021-07-01,0.357,6.0,6.0
2021-08-01,0.426,6.0,6.0
2021-09-01,0.272,0.0,0.0
2021-10-01,0.473,6.0,6.0
2021-11-01,0.572,6.0,6.0
2021-12-01,2.464,23.0,23.0
2022-01-01,0.599,12.0,12.0
2022-02-01,0.086,0.0,0.0
2022-03-01,0.012,0.0,0.0
2022-04-01,0.006,0.0,0.0
2022-05-01,0.004,0.0,0.0
2022-06-01,0.031,0.0,0.0
2022-07-01,0.019,0.0,0.0
2022-08-01,0.006,0.0,0.0
2022-09-01,0.011,0.0,0.0
2022-10-01,0.009,0.0,0.0
2022-11-01,0.01,0.0,0.0
2022-12-01,0.207,6.0,6.0
2023-01-01,0.0,0.0,0.0
2023-02-01,0.0,0.0,0.0
2023-03-01,0.0,0.0,0.0
2023-04-01,0.0,0.0,0.0
2023-05-01,0.0,0.0,0.0
2023-06-01,0.0,0.0,0.0
2023-07-01,0.0,0.0,0.0
2023-08-01,0.0,0.0,0.0
2023-09-01,0.0,0.0,0.0
2023-10-01,0.0,0.0,0.0
2023-11-01,0.0,0.0,0.0
2023-12-01,2.0,17.0,17.0
2024-01-01,0.0,0.0,0.0
2024-02-01,0.0,0.0,0.0
2024-03-01,0.0,0.0,0.0
2024-04-01,0.0,0.0,0.0
2024-05-01,0.0,0.0,0.0
2024-06-01,0.0,0.0,0.0
2024-07-01,0.0,0.0,0.0
2024-08-01,0.0,0.0,0.0
2024-09-01,0.0,0.0,0.0
2024-10-01,0.0,0.0,0.0
2024-11-01,0.0,0.0,0.0
2024-12-01,0.0,0.0,0.0
