measured_on,"Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed"
2004-01-01,0.0,5.0,5.0
2004-02-01,0.0,5.0,5.0
2004-03-01,0.0,5.0,5.0
2004-04-01,0.0,3.0,3.0
2004-05-01,0.0,4.0,4.0
2004-06-01,0.0,6.0,6.0
2004-07-01,0.0,7.0,7.0
2004-08-01,0.0,41.0,41.0
2004-09-01,0.0,5.0,5.0
2004-10-01,0.0,5.0,5.0
2004-11-01,0.0,5.0,5.0
2004-12-01,0.0,8.0,8.0
2007-01-01,0.075,12.0,12.0
2007-02-01,0.084,12.0,12.0
2007-03-01,0.091,12.0,12.0
2007-04-01,0.091,12.0,12.0
2007-05-01,0.084,12.0,12.0
2007-06-01,0.076,12.0,12.0
2007-07-01,0.061000000000000006,6.0,6.0
2007-08-01,0.139,17.0,17.0
2007-09-01,0.06,6.0,6.0
2007-10-01,0.067,6.0,6.0
2007-11-01,0.07400000000000001,12.0,12.0
2007-12-01,0.077,12.0,12.0
2008-01-01,0.0,0.0,0.0
2008-02-01,0.0,0.0,0.0
2008-03-01,0.0,0.0,0.0
2008-04-01,0.0,0.0,0.0
2008-05-01,0.0,0.0,0.0
2008-06-01,0.0,0.0,0.0
2008-07-01,0.0,0.0,0.0
2008-08-01,0.0,0.0,0.0
2008-09-01,0.0,0.0,0.0
2008-10-01,0.0,0.0,0.0
2008-11-01,0.0,0.0,0.0
2008-12-01,0.98,6.0,6.0
2009-01-01,0.0,0.0,0.0
2009-02-01,0.0,0.0,0.0
2009-03-01,0.0,0.0,0.0
2009-04-01,0.0,0.0,0.0
2009-05-01,0.0,0.0,0.0
2009-06-01,0.0,0.0,0.0
2009-07-01,0.0,0.0,0.0
2009-08-01,0.0,0.0,0.0
2009-09-01,0.0,0.0,0.0
2009-10-01,0.0,0.0,0.0
2009-11-01,0.0,0.0,0.0
2009-12-01,0.98,6.0,6.0
2010-01-01,0.0,0.0,0.0
2010-02-01,0.0,0.0,0.0
2010-03-01,0.0,0.0,0.0
2010-04-01,0.0,0.0,0.0
2010-05-01,0.0,0.0,0.0
2010-06-01,0.0,0.0,0.0
2010-07-01,0.0,0.0,0.0
2010-08-01,0.0,0.0,0.0
2010-09-01,0.0,0.0,0.0
2010-10-01,0.0,0.0,0.0
2010-11-01,0.0,0.0,0.0
2010-12-01,1.0,17.0,17.0
