measured_on,Municiapl Landfill Gas Generation,Municiapl Landfill Gas Quantity Consumed For Electricity,Municiapl Landfill Gas Total Fuel Consumed
2006-01-01,432.047,7152.0,7152.0
2006-02-01,399.27700000000004,6609.0,6609.0
2006-03-01,440.43,7290.0,7290.0
2006-04-01,324.05,5364.0,5364.0
2006-05-01,396.178,6558.0,6558.0
2006-06-01,415.012,6870.0,6870.0
2006-07-01,430.714,7129.0,7129.0
2006-08-01,428.124,7087.0,7087.0
2006-09-01,409.511,6779.0,6779.0
2006-10-01,424.93800000000005,7034.0,7034.0
2006-11-01,429.182,7104.0,7104.0
2006-12-01,413.535,6845.0,6845.0
2007-01-01,553.368,7810.0,7810.0
2007-02-01,475.71,6714.0,6714.0
2007-03-01,515.232,7272.0,7272.0
2007-04-01,491.028,6931.0,6931.0
2007-05-01,541.764,7647.0,7647.0
2007-06-01,534.179,7540.0,7540.0
2007-07-01,589.034,8314.0,8314.0
2007-08-01,544.453,7685.0,7685.0
2007-09-01,501.81300000000005,7083.0,7083.0
2007-10-01,536.322,7570.0,7570.0
2007-11-01,500.146,7059.0,7059.0
2007-12-01,566.951,8002.0,8002.0
2008-01-01,502.459,6483.0,6483.0
2008-02-01,440.28900000000004,5681.0,5681.0
2008-03-01,404.87300000000005,5224.0,5224.0
2008-04-01,483.81800000000004,6242.0,6242.0
2008-05-01,551.552,7116.0,7116.0
2008-06-01,577.231,7447.0,7447.0
2008-07-01,562.481,7257.0,7257.0
2008-08-01,554.789,7158.0,7158.0
2008-09-01,477.92,6166.0,6166.0
2008-10-01,500.00300000000004,6451.0,6451.0
2008-11-01,515.763,6654.0,6654.0
2008-12-01,552.822,7132.0,7132.0
2009-01-01,628.696,7497.0,7497.0
2009-02-01,546.018,6511.0,6511.0
2009-03-01,541.711,6460.0,6460.0
2009-04-01,633.105,7549.0,7549.0
2009-05-01,645.28,7695.0,7695.0
2009-06-01,643.693,7676.0,7676.0
2009-07-01,587.738,7008.0,7008.0
2009-08-01,604.442,7208.0,7208.0
2009-09-01,526.049,6273.0,6273.0
2009-10-01,535.783,6389.0,6389.0
2009-11-01,536.164,6393.0,6393.0
2009-12-01,533.321,6360.0,6360.0
2010-01-01,554.7,7936.0,7936.0
2010-02-01,407.805,5834.0,5834.0
2010-03-01,474.577,6790.0,6790.0
2010-04-01,612.8240000000001,8768.0,8768.0
2010-05-01,663.956,9499.0,9499.0
2010-06-01,682.537,9765.0,9765.0
2010-07-01,701.946,10043.0,10043.0
2010-08-01,672.086,9615.0,9615.0
2010-09-01,560.726,8022.0,8022.0
2010-10-01,506.365,7244.0,7244.0
2010-11-01,730.4580000000001,10450.0,10450.0
2010-12-01,631.02,9028.0,9028.0
2011-01-01,507.14,7735.0,7735.0
2011-02-01,454.347,6930.0,6930.0
2011-03-01,450.755,6875.0,6875.0
2011-04-01,471.731,7195.0,7195.0
2011-05-01,505.625,7712.0,7712.0
2011-06-01,519.277,7921.0,7921.0
2011-07-01,534.801,8157.0,8157.0
2011-08-01,538.076,8207.0,8207.0
2011-09-01,491.675,7500.0,7500.0
2011-10-01,487.681,7439.0,7439.0
2011-11-01,501.591,7651.0,7651.0
2011-12-01,549.301,8379.0,8379.0
2012-01-01,307.916,5466.0,5466.0
2012-02-01,296.081,5256.0,5256.0
2012-03-01,308.612,5479.0,5479.0
2012-04-01,314.441,5582.0,5582.0
2012-05-01,329.689,5853.0,5853.0
2012-06-01,355.897,6318.0,6318.0
2012-07-01,344.194,6110.0,6110.0
2012-08-01,332.002,5894.0,5894.0
2012-09-01,291.458,5174.0,5174.0
2012-10-01,274.741,4877.0,4877.0
2012-11-01,335.558,5957.0,5957.0
2012-12-01,336.411,5972.0,5972.0
2013-01-01,342.259,5689.0,5689.0
2013-02-01,314.207,5223.0,5223.0
2013-03-01,324.222,5389.0,5389.0
2013-04-01,328.734,5464.0,5464.0
2013-05-01,432.975,7197.0,7197.0
2013-06-01,390.986,6499.0,6499.0
2013-07-01,432.168,7183.0,7183.0
2013-08-01,394.499,6557.0,6557.0
2013-09-01,353.241,5872.0,5872.0
2013-10-01,341.497,5676.0,5676.0
2013-11-01,371.954,6183.0,6183.0
2013-12-01,380.258,6321.0,6321.0
2014-01-01,288.262,5586.0,5586.0
2014-02-01,228.794,4433.0,4433.0
2014-03-01,231.022,4476.0,4476.0
2014-04-01,290.023,5619.0,5619.0
2014-05-01,323.686,6272.0,6272.0
2014-06-01,299.185,5797.0,5797.0
2014-07-01,308.79,5983.0,5983.0
2014-08-01,297.605,5767.0,5767.0
2014-09-01,252.744,4897.0,4897.0
2014-10-01,271.274,5256.0,5256.0
2014-11-01,262.854,5093.0,5093.0
2014-12-01,285.761,5537.0,5537.0
2015-01-01,73.579,1909.0,1909.0
2015-02-01,60.444,1568.0,1568.0
2015-03-01,65.047,1688.0,1688.0
2015-04-01,67.606,1754.0,1754.0
2015-05-01,71.594,1858.0,1858.0
2015-06-01,71.559,1857.0,1857.0
2015-07-01,71.464,1854.0,1854.0
2015-08-01,80.72,2094.0,2094.0
2015-09-01,54.556,1415.0,1415.0
2015-10-01,68.287,1772.0,1772.0
2015-11-01,77.101,2000.0,2000.0
2015-12-01,72.043,1869.0,1869.0
2016-01-01,0.0,0.0,0.0
