measured_on,Natural Gas Generation,Natural Gas Quantity Consumed For Electricity,Natural Gas Total Fuel Consumed
2001-01-01,10209.187,151647.0,151647.0
2001-02-01,18609.89,276430.0,276430.0
2001-03-01,18668.228000000003,277297.0,277297.0
2001-04-01,8867.408000000001,131716.0,131716.0
2001-05-01,8809.07,130849.0,130849.0
2001-06-01,7117.262000000001,105719.0,105719.0
2001-07-01,16509.714,245234.0,245234.0
2001-08-01,23743.653,352687.0,352687.0
2001-09-01,21876.83,324957.0,324957.0
2001-10-01,12192.687,181109.0,181109.0
2001-11-01,6417.204000000001,95321.0,95321.0
2001-12-01,6358.865000000001,94454.0,94454.0
2002-01-01,13759.762,204389.0,204389.0
2002-02-01,12490.345000000001,185533.0,185533.0
2002-03-01,13642.53,202647.0,202647.0
2002-04-01,12335.237000000001,183229.0,183229.0
2002-05-01,11852.312,176055.0,176055.0
2002-06-01,15470.934000000001,229807.0,229807.0
2002-07-01,21578.441,320528.0,320528.0
2002-08-01,21571.946,320431.0,320431.0
2002-09-01,16857.877,250408.0,250408.0
2002-10-01,13413.004,199238.0,199238.0
2002-11-01,11468.391,170352.0,170352.0
2002-12-01,12394.231,184105.0,184105.0
