measured_on,Solar Generation,Solar Quantity Consumed For Electricity,Solar Total Fuel Consumed
2009-01-01,0.0,0.0,0.0
2009-02-01,0.0,0.0,0.0
2009-03-01,0.0,0.0,0.0
2009-04-01,0.0,0.0,0.0
2009-05-01,0.0,0.0,0.0
2009-06-01,0.0,0.0,0.0
2009-07-01,0.0,0.0,0.0
2009-08-01,0.0,0.0,0.0
2009-09-01,260.433,2542.0,2542.0
2009-10-01,187.631,1831.0,1831.0
2009-11-01,109.117,1065.0,1065.0
2009-12-01,52.819,516.0,516.0
2010-01-01,22.63,221.0,221.0
2010-02-01,77.824,759.0,759.0
2010-03-01,179.91500000000002,1755.0,1755.0
2010-04-01,261.928,2555.0,2555.0
2010-05-01,360.788,3520.0,3520.0
2010-06-01,408.98,3990.0,3990.0
2010-07-01,378.92400000000004,3697.0,3697.0
2010-08-01,359.963,3512.0,3512.0
2010-09-01,304.868,2974.0,2974.0
2010-10-01,160.161,1563.0,1563.0
2010-11-01,148.871,1452.0,1452.0
2010-12-01,79.14800000000001,772.0,772.0
2011-01-01,51.719,503.0,503.0
2011-02-01,128.097,1245.0,1245.0
2011-03-01,180.927,1758.0,1758.0
2011-04-01,245.9,2389.0,2389.0
2011-05-01,288.285,2801.0,2801.0
2011-06-01,335.892,3264.0,3264.0
2011-07-01,285.803,2777.0,2777.0
2011-08-01,299.322,2908.0,2908.0
2011-09-01,222.664,2163.0,2163.0
2011-10-01,183.813,1786.0,1786.0
2011-11-01,102.402,995.0,995.0
2011-12-01,87.176,847.0,847.0
2012-01-01,176.756,1682.0,1682.0
2012-02-01,208.424,1983.0,1983.0
2012-03-01,250.099,2380.0,2380.0
2012-04-01,304.823,2901.0,2901.0
2012-05-01,242.001,2303.0,2303.0
2012-06-01,289.349,2753.0,2753.0
2012-07-01,282.49,2688.0,2688.0
2012-08-01,280.736,2671.0,2671.0
2012-09-01,245.354,2335.0,2335.0
2012-10-01,177.169,1686.0,1686.0
2012-11-01,173.816,1654.0,1654.0
2012-12-01,108.983,1037.0,1037.0
2013-01-01,145.504,1388.0,1388.0
2013-02-01,149.005,1422.0,1422.0
2013-03-01,227.516,2171.0,2171.0
2013-04-01,309.784,2956.0,2956.0
2013-05-01,278.064,2653.0,2653.0
2013-06-01,286.641,2735.0,2735.0
2013-07-01,276.39,2637.0,2637.0
2013-08-01,239.747,2287.0,2287.0
2013-09-01,262.89,2508.0,2508.0
2013-10-01,211.631,2019.0,2019.0
2013-11-01,158.343,1511.0,1511.0
2013-12-01,110.485,1054.0,1054.0
2014-01-01,110.127,1047.0,1047.0
2014-02-01,157.769,1500.0,1500.0
2014-03-01,221.568,2107.0,2107.0
2014-04-01,270.329,2571.0,2571.0
2014-05-01,258.991,2463.0,2463.0
2014-06-01,271.887,2586.0,2586.0
2014-07-01,281.133,2674.0,2674.0
2014-08-01,277.532,2639.0,2639.0
2014-09-01,231.252,2199.0,2199.0
2014-10-01,170.081,1617.0,1617.0
2014-11-01,155.725,1481.0,1481.0
2014-12-01,103.606,985.0,985.0
2015-01-01,135.277,1261.0,1261.0
2015-02-01,150.152,1399.0,1399.0
2015-03-01,192.315,1792.0,1792.0
2015-04-01,247.542,2307.0,2307.0
2015-05-01,283.801,2645.0,2645.0
2015-06-01,234.711,2187.0,2187.0
2015-07-01,262.371,2445.0,2445.0
2015-08-01,285.242,2658.0,2658.0
2015-09-01,238.337,2221.0,2221.0
2015-10-01,208.214,1940.0,1940.0
2015-11-01,149.641,1395.0,1395.0
2015-12-01,83.397,777.0,777.0
2016-01-01,169.451,1564.0,1564.0
2016-02-01,147.416,1361.0,1361.0
2016-03-01,238.045,2198.0,2198.0
2016-04-01,262.43,2423.0,2423.0
2016-05-01,232.189,2144.0,2144.0
2016-06-01,299.008,2760.0,2760.0
2016-07-01,282.687,2610.0,2610.0
2016-08-01,274.479,2534.0,2534.0
2016-09-01,206.315,1905.0,1905.0
2016-10-01,202.235,1867.0,1867.0
2016-11-01,181.642,1677.0,1677.0
2016-12-01,132.103,1220.0,1220.0
2017-01-01,93.234,859.0,859.0
2017-02-01,170.874,1574.0,1574.0
2017-03-01,217.241,2001.0,2001.0
2017-04-01,226.373,2086.0,2086.0
2017-05-01,244.052,2248.0,2248.0
2017-06-01,278.327,2564.0,2564.0
2017-07-01,272.365,2509.0,2509.0
2017-08-01,272.24,2508.0,2508.0
2017-09-01,232.21,2139.0,2139.0
2017-10-01,147.524,1359.0,1359.0
2017-11-01,153.07,1410.0,1410.0
2017-12-01,100.49,926.0,926.0
2018-01-01,128.442,1169.0,1169.0
2018-02-01,119.382,1087.0,1087.0
2018-03-01,200.259,1823.0,1823.0
2018-04-01,199.274,1814.0,1814.0
2018-05-01,230.73,2101.0,2101.0
2018-06-01,256.274,2333.0,2333.0
2018-07-01,272.76,2483.0,2483.0
2018-08-01,237.135,2159.0,2159.0
2018-09-01,157.206,1431.0,1431.0
2018-10-01,145.154,1321.0,1321.0
2018-11-01,112.902,1028.0,1028.0
2018-12-01,107.482,979.0,979.0
2019-01-01,133.93,1193.0,1193.0
2019-02-01,160.285,1427.0,1427.0
2019-03-01,225.879,2011.0,2011.0
2019-04-01,214.523,1910.0,1910.0
2019-05-01,234.456,2088.0,2088.0
2019-06-01,255.563,2276.0,2276.0
2019-07-01,286.383,2550.0,2550.0
2019-08-01,256.855,2287.0,2287.0
2019-09-01,220.044,1959.0,1959.0
2019-10-01,157.779,1405.0,1405.0
2019-11-01,151.2,1346.0,1346.0
2019-12-01,94.103,838.0,838.0
2020-01-01,126.578,1110.0,1110.0
2020-02-01,142.211,1247.0,1247.0
2020-03-01,203.678,1786.0,1786.0
2020-04-01,211.803,1857.0,1857.0
2020-05-01,277.193,2430.0,2430.0
2020-06-01,290.977,2551.0,2551.0
2020-07-01,274.055,2403.0,2403.0
2020-08-01,236.794,2076.0,2076.0
2020-09-01,217.574,1907.0,1907.0
2020-10-01,157.115,1377.0,1377.0
2020-11-01,144.172,1264.0,1264.0
2020-12-01,99.85,875.0,875.0
2021-01-01,118.839,1051.0,1051.0
2021-02-01,70.769,626.0,626.0
2021-03-01,232.043,2052.0,2052.0
2021-04-01,228.817,2024.0,2024.0
2021-05-01,258.824,2289.0,2289.0
2021-06-01,257.748,2280.0,2280.0
2021-07-01,247.638,2190.0,2190.0
2021-08-01,216.61,1916.0,1916.0
