measured_on,Hydroelectric-Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) Generation,Hydroelectric-Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) Quantity Consumed For Electricity,Hydroelectric-Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) Total Fuel Consumed
2003-01-01,3103.3520000000003,31781.43,31781.43
2003-02-01,2863.05,29320.5,29320.5
2003-03-01,2621.0260000000003,26841.93,26841.93
2003-04-01,2764.364,28309.85,28309.85
2003-05-01,2750.013,28162.88,28162.88
2003-06-01,2739.694,28057.21,28057.21
2003-07-01,3013.686,30863.16,30863.16
2003-08-01,3166.904,32432.26,32432.26
2003-09-01,2833.35,29016.34,29016.34
2003-10-01,2378.5570000000002,24358.8,24358.8
2003-11-01,2097.762,21483.18,21483.18
2003-12-01,3052.241,31258.0,31258.0
2004-01-01,13807.379,138377.55,138377.55
2004-02-01,560.3190000000001,5615.52,5615.52
2004-03-01,1179.438,11820.33,11820.33
2004-04-01,653.706,6551.44,6551.44
2004-05-01,1577.1960000000001,15806.66,15806.66
2004-06-01,809.35,8111.31,8111.31
2004-07-01,2168.6440000000002,21734.15,21734.15
2004-08-01,3946.4480000000003,39551.3,39551.3
2004-09-01,0.0,0.0,0.0
2004-10-01,0.0,0.0,0.0
2004-11-01,0.0,0.0,0.0
2004-12-01,0.0,0.0,0.0
2005-01-01,2921.4320000000002,29211.4,29211.4
2005-02-01,2374.0190000000002,23737.81,23737.81
2005-03-01,2593.858,25935.98,25935.98
2005-04-01,3251.672,32513.47,32513.47
2005-05-01,2409.214,24089.73,24089.73
2005-06-01,2158.515,21582.99,21582.99
2005-07-01,1832.703,18325.2,18325.2
2005-08-01,1445.0620000000001,14449.18,14449.18
2005-09-01,1248.298,12481.73,12481.73
2005-10-01,2539.07,25388.16,25388.16
2005-11-01,2788.246,27879.67,27879.67
2005-12-01,2948.911,29486.16,29486.16
2006-01-01,3305.443,32787.0,32787.0
2006-02-01,2980.532,29564.0,29564.0
2006-03-01,2625.891,26046.0,26046.0
2006-04-01,2858.196,28350.0,28350.0
2006-05-01,3379.339,33520.0,33520.0
2006-06-01,3320.4210000000003,32935.0,32935.0
2006-07-01,3481.915,34537.0,34537.0
2006-08-01,3456.7540000000004,34288.0,34288.0
2006-09-01,2243.8430000000003,22257.0,22257.0
2006-10-01,1978.106,19621.0,19621.0
2006-11-01,2317.016,22982.0,22982.0
2006-12-01,2453.5440000000003,24337.0,24337.0
2007-01-01,2295.728,22691.0,22691.0
2007-02-01,1659.6760000000002,16404.0,16404.0
2007-03-01,1923.401,19011.0,19011.0
2007-04-01,2746.193,27143.0,27143.0
2007-05-01,2907.4860000000003,28738.0,28738.0
2007-06-01,1724.529,17045.0,17045.0
2007-07-01,1392.694,13765.0,13765.0
2007-08-01,1196.749,11829.0,11829.0
2007-09-01,1142.045,11288.0,11288.0
2007-10-01,1496.5510000000002,14792.0,14792.0
2007-11-01,2250.3520000000003,22242.0,22242.0
2007-12-01,2118.595,20940.0,20940.0
2008-01-01,2609.8050000000003,25717.0,25717.0
2008-02-01,2695.514,26562.0,26562.0
2008-03-01,3061.7940000000003,30171.0,30171.0
2008-04-01,3779.2760000000003,37241.0,37241.0
2008-05-01,2776.235,27357.0,27357.0
2008-06-01,2662.81,26239.0,26239.0
2008-07-01,2666.3650000000002,26274.0,26274.0
2008-08-01,3377.791,33285.0,33285.0
2008-09-01,1993.336,19642.0,19642.0
2008-10-01,1937.0900000000001,19088.0,19088.0
2008-11-01,2628.8650000000002,25905.0,25905.0
2008-12-01,2986.0190000000002,29424.0,29424.0
2009-01-01,2513.3520000000003,24530.0,24530.0
2009-02-01,2106.641,20561.0,20561.0
2009-03-01,2826.6620000000003,27588.0,27588.0
2009-04-01,3115.77,30410.0,30410.0
2009-05-01,2780.84,27141.0,27141.0
2009-06-01,2116.22,20654.0,20654.0
