measured_on,"Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed"
2003-01-01,-17.184,242.0,242.0,,,
2003-02-01,-15.518,218.0,218.0,,,
2003-03-01,-15.922,224.0,224.0,,,
2003-04-01,-14.371,202.0,202.0,,,
2003-05-01,-14.538,205.0,205.0,,,
2003-06-01,-16.126,227.0,227.0,,,
2003-07-01,-18.747,264.0,264.0,,,
2003-08-01,-19.031000000000002,268.0,268.0,,,
2003-09-01,-16.044,226.0,226.0,,,
2003-10-01,-15.375,216.0,216.0,,,
2003-11-01,-15.101,213.0,213.0,,,
2003-12-01,-17.043,240.0,240.0,,,
2004-01-01,-33.869,9.0,9.0,,,
2004-02-01,-22.075,6.0,6.0,,,
2004-03-01,-22.494,6.0,6.0,,,
2004-04-01,-30.168000000000003,8.0,8.0,,,
2004-05-01,-28.56,7.0,7.0,,,
2004-06-01,-24.729000000000003,6.0,6.0,,,
2004-07-01,-31.051000000000002,8.0,8.0,,,
2004-08-01,-33.251000000000005,8.0,8.0,,,
2004-09-01,-27.479000000000003,7.0,7.0,,,
2004-10-01,-22.773,6.0,6.0,,,
2004-11-01,-25.124000000000002,6.0,6.0,,,
2004-12-01,-19.427,5.0,5.0,,,
2005-01-01,-52.684000000000005,33.1,33.1,0.0,0.0,0.0
2005-02-01,-18.101000000000003,11.37,11.37,0.0,0.0,0.0
2005-03-01,-20.062,12.6,12.6,0.0,0.0,0.0
2005-04-01,-24.301000000000002,15.27,15.27,0.0,0.0,0.0
2005-05-01,-22.569000000000003,14.18,14.18,0.0,0.0,0.0
2005-06-01,-29.293000000000003,18.4,18.4,0.0,0.0,0.0
2005-07-01,-29.817,18.73,18.73,0.0,0.0,0.0
2005-08-01,-35.027,22.0,22.0,0.0,0.0,0.0
2005-09-01,-22.929000000000002,14.4,14.4,0.0,0.0,0.0
2005-10-01,-25.463,16.0,16.0,0.0,0.0,0.0
2005-11-01,-20.47,12.86,12.86,0.0,0.0,0.0
2005-12-01,-43.284,27.19,27.19,0.0,0.0,0.0
2006-01-01,-32.672000000000004,101.0,101.0,,,
2006-02-01,-17.096,53.0,53.0,,,
2006-03-01,-14.361,44.0,44.0,,,
2006-04-01,-27.509,85.0,85.0,,,
2006-05-01,-25.714000000000002,79.0,79.0,,,
2006-06-01,-23.372,72.0,72.0,,,
2006-07-01,-33.855,105.0,105.0,,,
2006-08-01,-32.839,101.0,101.0,,,
2006-09-01,-15.087000000000002,47.0,47.0,,,
2006-10-01,-15.937000000000001,49.0,49.0,,,
2006-11-01,-18.766000000000002,58.0,58.0,,,
2006-12-01,-20.793,64.0,64.0,,,
2007-01-01,-56.587,41.0,41.0,,,
2007-02-01,-96.391,70.0,70.0,,,
2007-03-01,-46.523,35.0,35.0,,,
2007-04-01,-33.593,23.0,23.0,,,
2007-05-01,-16.802,12.0,12.0,,,
2007-06-01,-22.392,18.0,18.0,,,
2007-07-01,-22.812,18.0,18.0,,,
2007-08-01,-23.002000000000002,18.0,18.0,,,
2007-09-01,-15.413,12.0,12.0,,,
2007-10-01,-8.775,6.0,6.0,,,
2007-11-01,-5.3580000000000005,6.0,6.0,,,
2007-12-01,-20.351000000000003,18.0,18.0,,,
2008-01-01,-39.582,23.0,23.0,,,
2008-02-01,-25.302,12.0,12.0,,,
2008-03-01,-7.871,6.0,6.0,,,
2008-04-01,-3.341,0.0,0.0,,,
2008-05-01,-4.726,0.0,0.0,,,
2008-06-01,-33.532000000000004,18.0,18.0,,,
2008-07-01,-40.777,18.0,18.0,,,
2008-08-01,-15.418000000000001,6.0,6.0,,,
2008-09-01,-10.588000000000001,6.0,6.0,,,
2008-10-01,-3.9080000000000004,0.0,0.0,,,
2008-11-01,-27.791,12.0,12.0,,,
2008-12-01,-78.164,35.0,35.0,,,
2009-01-01,-141.644,82.0,82.0,,,
2009-02-01,-22.768,12.0,12.0,,,
2009-03-01,-14.527000000000001,6.0,6.0,,,
2009-04-01,-4.224,0.0,0.0,,,
2009-05-01,-3.479,0.0,0.0,,,
2009-06-01,-10.702,6.0,6.0,,,
2009-07-01,-15.095,6.0,6.0,,,
2009-08-01,-24.983,12.0,12.0,,,
2009-09-01,-4.937,0.0,0.0,,,
2009-10-01,-2.322,0.0,0.0,,,
2009-11-01,-2.036,0.0,0.0,,,
2009-12-01,-16.283,6.0,6.0,,,
2010-01-01,-44.888000000000005,23.0,23.0,,,
