measured_on,"Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Generation","Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Quantity Consumed For Electricity","Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Total Fuel Consumed"
2003-01-01,0.0,0.0,0.0
2003-02-01,0.0,0.0,0.0
2003-03-01,0.0,0.0,0.0
2003-04-01,0.0,0.0,0.0
2003-05-01,0.0,0.0,0.0
2003-06-01,0.0,0.0,0.0
2003-07-01,0.0,0.0,0.0
2003-08-01,0.0,0.0,0.0
2003-09-01,0.0,0.0,0.0
2003-10-01,0.0,0.0,0.0
2003-11-01,0.0,0.0,0.0
2003-12-01,0.0,0.0,0.0
2004-01-01,0.0,0.0,0.0
2004-02-01,0.0,0.0,0.0
2004-03-01,0.0,0.0,0.0
2004-04-01,0.0,0.0,0.0
2004-05-01,0.0,0.0,0.0
2004-06-01,0.0,0.0,0.0
2004-07-01,0.0,0.0,0.0
2004-08-01,0.0,0.0,0.0
2004-09-01,0.0,0.0,0.0
2004-10-01,0.0,0.0,0.0
2004-11-01,0.0,0.0,0.0
2004-12-01,0.0,0.0,0.0
2005-01-01,75.03200000000001,870.78,7431.14
2005-02-01,18.308,212.48,1813.22
2005-03-01,26.16,303.6,2590.9
2005-04-01,21.488,249.37,2128.17
2005-05-01,22.22,257.88,2200.69
2005-06-01,19.435,225.56,1924.83
2005-07-01,56.7,658.04,5615.57
2005-08-01,68.63,796.47,6797.06
2005-09-01,56.662000000000006,657.58,5611.82
2005-10-01,23.892,277.28,2366.28
2005-11-01,23.944000000000003,277.88,2371.43
2005-12-01,54.008,626.78,5348.95
2006-01-01,18.549,1451.0,1451.0
2006-02-01,22.46,1756.0,1756.0
2006-03-01,18.976000000000003,1484.0,1484.0
2006-04-01,14.613000000000001,1143.0,1143.0
2006-05-01,25.821,2019.0,2019.0
2006-06-01,24.295,1900.0,1900.0
2006-07-01,25.657,2006.0,2006.0
2006-08-01,40.367000000000004,3157.0,3157.0
2006-09-01,26.332,2059.0,2059.0
2006-10-01,14.045,1098.0,1098.0
2006-11-01,11.367,889.0,889.0
2006-12-01,21.519000000000002,1683.0,1683.0
2007-01-01,0.0,0.0,0.0
2007-02-01,0.0,0.0,0.0
2007-03-01,0.0,0.0,0.0
2007-04-01,0.0,0.0,0.0
2007-05-01,0.0,0.0,0.0
2007-06-01,0.0,0.0,0.0
2007-07-01,0.0,0.0,0.0
2007-08-01,0.0,0.0,0.0
2007-09-01,0.0,0.0,0.0
2007-10-01,0.0,0.0,0.0
2007-11-01,0.0,0.0,0.0
2007-12-01,0.0,0.0,0.0
2008-01-01,2.565,17.0,17.0
2008-02-01,1.491,11.0,11.0
2008-03-01,1.198,11.0,11.0
2008-04-01,1.028,11.0,11.0
2008-05-01,1.0410000000000001,11.0,11.0
2008-06-01,1.314,11.0,11.0
2008-07-01,0.9750000000000001,6.0,6.0
2008-08-01,0.895,6.0,6.0
2008-09-01,0.556,6.0,6.0
2008-10-01,0.605,6.0,6.0
2008-11-01,1.105,11.0,11.0
2008-12-01,1.227,11.0,11.0
2009-01-01,23.922,218.0,218.0
2009-02-01,33.579,291.0,291.0
2009-03-01,14.228000000000002,123.0,123.0
2009-04-01,23.911,207.0,207.0
2009-05-01,25.208000000000002,218.0,218.0
2009-06-01,13.797,123.0,123.0
2009-07-01,14.488000000000001,129.0,129.0
2009-08-01,10.441,90.0,90.0
2009-09-01,10.964,95.0,95.0
2009-10-01,14.782,129.0,129.0
2009-11-01,12.361,106.0,106.0
2009-12-01,32.319,280.0,280.0
2010-01-01,75.681,767.0,767.0
2010-02-01,25.273,252.0,252.0
2010-03-01,17.197,174.0,174.0
2010-04-01,25.425,258.0,258.0
2010-05-01,21.113,213.0,213.0
2010-06-01,14.004000000000001,140.0,140.0
2010-07-01,12.963000000000001,129.0,129.0
2010-08-01,12.361,123.0,123.0
2010-09-01,11.884,118.0,118.0
2010-10-01,17.251,174.0,174.0
2010-11-01,25.369,258.0,258.0
2010-12-01,52.479,526.0,526.0
2011-01-01,21.198,157.0,157.0
2011-02-01,8.93,67.0,67.0
2011-03-01,11.636,90.0,90.0
2011-04-01,11.305,90.0,90.0
2011-05-01,7.885,62.0,62.0
2011-06-01,5.637,45.0,45.0
2011-07-01,7.865,62.0,62.0
2011-08-01,8.603,67.0,67.0
2011-09-01,5.509,45.0,45.0
2011-10-01,9.227,73.0,73.0
2011-11-01,7.661,62.0,62.0
2011-12-01,15.544,123.0,123.0
2012-01-01,2.237,22.0,22.0
2012-02-01,1.86,22.0,22.0
2012-03-01,1.773,22.0,22.0
2012-04-01,2.318,28.0,28.0
2012-05-01,1.332,17.0,17.0
2012-06-01,1.806,22.0,22.0
2012-07-01,1.465,17.0,17.0
2012-08-01,1.36,17.0,17.0
2012-09-01,1.598,22.0,22.0
2012-10-01,1.667,22.0,22.0
2012-11-01,1.744,22.0,22.0
2012-12-01,0.84,11.0,11.0
2013-01-01,0.0,0.0,0.0
2013-02-01,0.0,0.0,0.0
2013-03-01,0.0,0.0,0.0
