measured_on,"Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Generation","Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Quantity Consumed For Electricity","Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Total Fuel Consumed"
2019-01-01,5.824,61.0,61.0
2019-02-01,1.205,11.0,11.0
2019-03-01,0.02,0.0,0.0
2019-04-01,0.01,0.0,0.0
2019-05-01,0.016,0.0,0.0
2019-06-01,0.01,0.0,0.0
2019-07-01,0.005,0.0,0.0
2019-08-01,0.01,0.0,0.0
2019-09-01,0.042,0.0,0.0
2019-10-01,0.011,0.0,0.0
2019-11-01,0.022,0.0,0.0
2019-12-01,0.825,11.0,11.0
2020-01-01,1.329,6.0,6.0
2020-02-01,0.997,6.0,6.0
2020-03-01,0.844,6.0,6.0
2020-04-01,0.6,6.0,6.0
2020-05-01,1.268,6.0,6.0
2020-06-01,0.526,6.0,6.0
2020-07-01,0.874,6.0,6.0
2020-08-01,0.354,0.0,0.0
2020-09-01,0.919,6.0,6.0
2020-10-01,0.526,6.0,6.0
2020-11-01,1.272,6.0,6.0
2020-12-01,1.491,11.0,11.0
2021-01-01,0.536,0.0,0.0
2021-02-01,4.399,22.0,22.0
2021-03-01,0.659,6.0,6.0
2021-04-01,5.24,28.0,28.0
2021-05-01,0.205,0.0,0.0
2021-06-01,0.186,0.0,0.0
2021-07-01,0.168,0.0,0.0
2021-08-01,0.029,0.0,0.0
2021-09-01,0.378,0.0,0.0
2021-10-01,0.479,0.0,0.0
2021-11-01,0.704,6.0,6.0
2021-12-01,2.017,11.0,11.0
2022-01-01,6.122,39.0,39.0
2022-02-01,0.691,6.0,6.0
2022-03-01,0.049,0.0,0.0
2022-04-01,0.031,0.0,0.0
2022-05-01,0.089,0.0,0.0
2022-06-01,0.011,0.0,0.0
2022-07-01,0.015,0.0,0.0
2022-08-01,0.01,0.0,0.0
2022-09-01,0.016,0.0,0.0
2022-10-01,0.037,0.0,0.0
2022-11-01,0.113,0.0,0.0
2022-12-01,3.816,28.0,28.0
2023-01-01,0.515,6.0,6.0
2023-02-01,11.638,88.0,88.0
2023-03-01,0.405,6.0,6.0
2023-04-01,0.191,0.0,0.0
2023-05-01,0.369,0.0,0.0
2023-06-01,0.058,0.0,0.0
2023-07-01,0.074,0.0,0.0
2023-08-01,0.086,0.0,0.0
2023-09-01,0.164,0.0,0.0
2023-10-01,0.288,0.0,0.0
2023-11-01,0.138,0.0,0.0
2023-12-01,0.074,0.0,0.0
2024-01-01,6.497,135.0,135.0
2024-02-01,0.307,6.0,6.0
2024-03-01,1.936,41.0,41.0
2024-04-01,0.467,12.0,12.0
2024-05-01,0.235,6.0,6.0
2024-06-01,0.19,6.0,6.0
2024-07-01,0.38,6.0,6.0
2024-08-01,0.251,6.0,6.0
2024-09-01,0.235,6.0,6.0
2024-10-01,0.425,12.0,12.0
2024-11-01,0.597,12.0,12.0
2024-12-01,4.48,100.0,100.0
