measured_on,Wind Generation,Wind Quantity Consumed For Electricity,Wind Total Fuel Consumed
2018-01-01,0.0,0.0,0.0
2018-02-01,0.0,0.0,0.0
2018-03-01,0.0,0.0,0.0
2018-04-01,0.0,0.0,0.0
2018-05-01,0.0,0.0,0.0
2018-06-01,0.0,0.0,0.0
2018-07-01,0.0,0.0,0.0
2018-08-01,0.0,0.0,0.0
2018-09-01,0.0,0.0,0.0
2018-10-01,0.0,0.0,0.0
2018-11-01,0.0,0.0,0.0
2018-12-01,0.0,0.0,0.0
2019-01-01,532.186,4739.0,4739.0
2019-02-01,574.551,5116.0,5116.0
2019-03-01,589.684,5251.0,5251.0
2019-04-01,545.785,4860.0,4860.0
2019-05-01,349.39,3111.0,3111.0
2019-06-01,320.97,2858.0,2858.0
2019-07-01,250.084,2227.0,2227.0
2019-08-01,238.026,2120.0,2120.0
2019-09-01,347.218,3092.0,3092.0
2019-10-01,444.83,3961.0,3961.0
2019-11-01,551.936,4915.0,4915.0
2019-12-01,614.34,5471.0,5471.0
2020-01-01,689.032,6041.0,6041.0
2020-02-01,589.067,5164.0,5164.0
2020-03-01,779.456,6833.0,6833.0
2020-04-01,782.138,6857.0,6857.0
2020-05-01,695.366,6096.0,6096.0
2020-06-01,395.995,3472.0,3472.0
2020-07-01,397.842,3488.0,3488.0
2020-08-01,370.355,3247.0,3247.0
2020-09-01,408.705,3583.0,3583.0
2020-10-01,495.126,4341.0,4341.0
2020-11-01,709.528,6220.0,6220.0
2020-12-01,800.39,7017.0,7017.0
2021-01-01,882.744,7807.0,7807.0
2021-02-01,811.029,7173.0,7173.0
2021-03-01,776.487,6867.0,6867.0
2021-04-01,818.531,7239.0,7239.0
2021-05-01,790.483,6991.0,6991.0
2021-06-01,401.288,3549.0,3549.0
2021-07-01,183.737,1625.0,1625.0
2021-08-01,192.526,1703.0,1703.0
2021-09-01,287.418,2542.0,2542.0
2021-10-01,420.266,3717.0,3717.0
2021-11-01,587.768,5198.0,5198.0
2021-12-01,683.723,6047.0,6047.0
2022-01-01,795.481,2714.0,2714.0
2022-02-01,786.265,2683.0,2683.0
2022-03-01,829.538,2830.0,2830.0
2022-04-01,504.043,1720.0,1720.0
2022-05-01,642.174,2191.0,2191.0
2022-06-01,395.662,1350.0,1350.0
2022-07-01,487.866,1665.0,1665.0
2022-08-01,375.679,1282.0,1282.0
2022-09-01,513.008,1750.0,1750.0
2022-10-01,635.213,2167.0,2167.0
2022-11-01,760.272,2594.0,2594.0
2022-12-01,925.799,3159.0,3159.0
2023-01-01,692.0,2361.0,2361.0
2023-02-01,631.0,2153.0,2153.0
2023-03-01,742.0,2532.0,2532.0
2023-04-01,516.0,1761.0,1761.0
2023-05-01,607.0,2071.0,2071.0
2023-06-01,327.0,1116.0,1116.0
2023-07-01,314.0,1071.0,1071.0
2023-08-01,442.0,1508.0,1508.0
2023-09-01,586.0,1999.0,1999.0
2023-10-01,503.0,1716.0,1716.0
2023-11-01,633.0,2160.0,2160.0
2023-12-01,449.0,1532.0,1532.0
2024-01-01,607.0,2071.0,2071.0
2024-02-01,618.0,2109.0,2109.0
2024-03-01,771.0,2631.0,2631.0
2024-04-01,606.0,2068.0,2068.0
2024-05-01,419.0,1430.0,1430.0
2024-06-01,465.0,1587.0,1587.0
2024-07-01,355.0,1211.0,1211.0
2024-08-01,329.0,1123.0,1123.0
2024-09-01,393.0,1341.0,1341.0
2024-10-01,620.0,2115.0,2115.0
2024-11-01,762.0,2600.0,2600.0
2024-12-01,694.0,2368.0,2368.0
