measured_on,Wind Generation,Wind Quantity Consumed For Electricity,Wind Total Fuel Consumed
2011-01-01,425.869,4138.0,4138.0
2011-02-01,521.013,5062.0,5062.0
2011-03-01,459.965,4469.0,4469.0
2011-04-01,561.078,5451.0,5451.0
2011-05-01,594.71,5778.0,5778.0
2011-06-01,448.544,4358.0,4358.0
2011-07-01,256.099,2488.0,2488.0
2011-08-01,219.425,2132.0,2132.0
2011-09-01,302.054,2935.0,2935.0
2011-10-01,579.88,5634.0,5634.0
2011-11-01,662.865,6440.0,6440.0
2011-12-01,559.028,5432.0,5432.0
2012-01-01,632.485,6019.0,6019.0
2012-02-01,484.721,4613.0,4613.0
2012-03-01,579.861,5518.0,5518.0
2012-04-01,549.22,5226.0,5226.0
2012-05-01,557.991,5310.0,5310.0
2012-06-01,450.602,4288.0,4288.0
2012-07-01,272.967,2598.0,2598.0
2012-08-01,298.378,2839.0,2839.0
2012-09-01,372.425,3544.0,3544.0
2012-10-01,578.276,5503.0,5503.0
2012-11-01,590.101,5615.0,5615.0
2012-12-01,565.973,5386.0,5386.0
2013-01-01,596.934,5695.0,5695.0
2013-02-01,495.793,4730.0,4730.0
2013-03-01,507.64,4843.0,4843.0
2013-04-01,525.176,5011.0,5011.0
2013-05-01,516.402,4927.0,4927.0
2013-06-01,391.377,3734.0,3734.0
2013-07-01,313.007,2986.0,2986.0
2013-08-01,241.415,2303.0,2303.0
2013-09-01,416.034,3969.0,3969.0
2013-10-01,476.214,4544.0,4544.0
2013-11-01,626.132,5974.0,5974.0
2013-12-01,458.666,4376.0,4376.0
2014-01-01,612.477,5825.0,5825.0
2014-02-01,440.116,4186.0,4186.0
2014-03-01,574.552,5464.0,5464.0
2014-04-01,581.783,5533.0,5533.0
2014-05-01,419.985,3994.0,3994.0
2014-06-01,342.702,3259.0,3259.0
2014-07-01,305.5,2905.0,2905.0
2014-08-01,181.638,1727.0,1727.0
2014-09-01,324.924,3090.0,3090.0
2014-10-01,492.666,4685.0,4685.0
2014-11-01,660.611,6282.0,6282.0
2014-12-01,479.046,4556.0,4556.0
2015-01-01,543.516,5065.0,5065.0
2015-02-01,471.524,4394.0,4394.0
2015-03-01,492.169,4587.0,4587.0
2015-04-01,477.564,4450.0,4450.0
2015-05-01,479.278,4466.0,4466.0
2015-06-01,270.378,2520.0,2520.0
2015-07-01,235.575,2195.0,2195.0
2015-08-01,300.023,2796.0,2796.0
2015-09-01,397.324,3703.0,3703.0
2015-10-01,505.585,4712.0,4712.0
2015-11-01,609.065,5676.0,5676.0
2015-12-01,546.999,5097.0,5097.0
2016-01-01,402.223,3713.0,3713.0
2016-02-01,438.522,4048.0,4048.0
2016-03-01,429.647,3967.0,3967.0
2016-04-01,541.45,4999.0,4999.0
2016-05-01,309.12,2854.0,2854.0
2016-06-01,302.694,2794.0,2794.0
2016-07-01,228.648,2111.0,2111.0
2016-08-01,184.001,1699.0,1699.0
2016-09-01,359.948,3323.0,3323.0
2016-10-01,415.445,3835.0,3835.0
2016-11-01,474.551,4381.0,4381.0
2016-12-01,559.751,5168.0,5168.0
2017-01-01,451.435,4159.0,4159.0
2017-02-01,566.889,5223.0,5223.0
2017-03-01,632.571,5828.0,5828.0
2017-04-01,544.284,5014.0,5014.0
2017-05-01,487.976,4496.0,4496.0
2017-06-01,404.728,3729.0,3729.0
2017-07-01,226.601,2088.0,2088.0
2017-08-01,212.244,1955.0,1955.0
2017-09-01,373.625,3442.0,3442.0
2017-10-01,580.94,5352.0,5352.0
2017-11-01,541.946,4993.0,4993.0
2017-12-01,534.761,4927.0,4927.0
2018-01-01,566.056,5153.0,5153.0
2018-02-01,390.539,3555.0,3555.0
2018-03-01,491.09,4471.0,4471.0
2018-04-01,483.657,4403.0,4403.0
2018-05-01,347.218,3161.0,3161.0
2018-06-01,390.862,3558.0,3558.0
2018-07-01,233.23,2123.0,2123.0
2018-08-01,280.591,2555.0,2555.0
2018-09-01,384.328,3499.0,3499.0
2018-10-01,384.886,3504.0,3504.0
2018-11-01,434.687,3957.0,3957.0
2018-12-01,451.856,4114.0,4114.0
2019-01-01,467.702,4165.0,4165.0
2019-02-01,367.484,3272.0,3272.0
2019-03-01,534.586,4760.0,4760.0
2019-04-01,565.832,5039.0,5039.0
2019-05-01,406.98,3624.0,3624.0
2019-06-01,323.515,2881.0,2881.0
2019-07-01,321.566,2864.0,2864.0
2019-08-01,230.683,2054.0,2054.0
2019-09-01,440.248,3920.0,3920.0
2019-10-01,526.567,4689.0,4689.0
2019-11-01,544.724,4851.0,4851.0
2019-12-01,531.113,4730.0,4730.0
2020-01-01,339.566,2977.0,2977.0
2020-02-01,409.668,3592.0,3592.0
2020-03-01,408.814,3584.0,3584.0
2020-04-01,406.848,3567.0,3567.0
2020-05-01,359.866,3155.0,3155.0
2020-06-01,422.122,3701.0,3701.0
2020-07-01,231.245,2027.0,2027.0
2020-08-01,312.512,2740.0,2740.0
2020-09-01,402.583,3529.0,3529.0
