measured_on,Electricity used for energy storage Generation,Electricity used for energy storage Quantity Consumed For Electricity,Electricity used for energy storage Total Fuel Consumed,Solar Generation,Solar Quantity Consumed For Electricity,Solar Total Fuel Consumed
2021-11-01,0.0,0.0,0.0,65.145,576.0,576.0
2021-12-01,0.0,0.0,0.0,34.855,308.0,308.0
2022-01-01,0.0,0.0,0.0,253.509,865.0,865.0
2022-02-01,0.0,0.0,0.0,166.831,569.0,569.0
2022-03-01,0.0,0.0,0.0,248.984,850.0,850.0
2022-04-01,0.0,0.0,0.0,304.209,1038.0,1038.0
2022-05-01,0.0,0.0,0.0,342.393,1168.0,1168.0
2022-06-01,0.0,0.0,0.0,344.392,1175.0,1175.0
2022-07-01,0.0,0.0,0.0,380.156,1297.0,1297.0
2022-08-01,0.0,0.0,0.0,335.345,1144.0,1144.0
2022-09-01,0.0,0.0,0.0,278.017,949.0,949.0
2022-10-01,0.0,0.0,0.0,220.373,752.0,752.0
2022-11-01,0.0,0.0,0.0,181.768,620.0,620.0
2022-12-01,-1.0,0.0,0.0,118.023,403.0,403.0
2023-01-01,-18.0,0.0,0.0,508.0,1733.0,1733.0
2023-02-01,-17.0,0.0,0.0,551.0,1880.0,1880.0
2023-03-01,-24.0,0.0,0.0,512.0,1747.0,1747.0
2023-04-01,-23.0,0.0,0.0,501.0,1709.0,1709.0
2023-05-01,-22.0,0.0,0.0,498.0,1699.0,1699.0
2023-06-01,-19.0,0.0,0.0,447.0,1525.0,1525.0
2023-07-01,-19.0,0.0,0.0,520.0,1774.0,1774.0
2023-08-01,-7.0,0.0,0.0,487.0,1662.0,1662.0
2023-09-01,-12.0,0.0,0.0,447.0,1525.0,1525.0
2023-10-01,-16.0,0.0,0.0,489.0,1668.0,1668.0
2023-11-01,-17.0,0.0,0.0,505.0,1723.0,1723.0
2023-12-01,-20.0,0.0,0.0,515.0,1757.0,1757.0
2024-01-01,-1.0,0.0,0.0,170.0,580.0,580.0
2024-02-01,-1.0,0.0,0.0,492.0,1679.0,1679.0
2024-03-01,0.0,0.0,0.0,573.0,1955.0,1955.0
2024-04-01,0.0,0.0,0.0,629.0,2146.0,2146.0
2024-05-01,-2.0,0.0,0.0,780.0,2661.0,2661.0
2024-06-01,0.0,0.0,0.0,829.0,2829.0,2829.0
2024-07-01,0.0,0.0,0.0,755.0,2576.0,2576.0
2024-08-01,-1.0,0.0,0.0,743.0,2535.0,2535.0
2024-09-01,0.0,0.0,0.0,600.0,2047.0,2047.0
2024-10-01,0.0,0.0,0.0,597.0,2037.0,2037.0
2024-11-01,0.0,0.0,0.0,355.0,1211.0,1211.0
2024-12-01,0.0,0.0,0.0,161.0,549.0,549.0
