measured_on,Distillate Fuel Oil Generation,Distillate Fuel Oil Quantity Consumed For Electricity,Distillate Fuel Oil Total Fuel Consumed
2001-01-01,0.0,0.0,0.0
2001-02-01,0.0,0.0,0.0
2001-03-01,0.0,0.0,0.0
2001-04-01,1.0,6.0,6.0
2001-05-01,26.0,294.0,294.0
2001-06-01,0.0,0.0,0.0
2001-07-01,0.0,0.0,0.0
2001-08-01,41.0,388.0,388.0
2001-09-01,0.0,0.0,0.0
2001-10-01,0.0,0.0,0.0
2001-11-01,0.0,0.0,0.0
2001-12-01,0.0,0.0,0.0
2002-01-01,1.0,6.0,6.0
2002-02-01,1.0,6.0,6.0
2002-03-01,1.0,6.0,6.0
2002-04-01,4.0,46.0,46.0
2002-05-01,4.0,47.0,47.0
2002-06-01,1.0,6.0,6.0
2002-07-01,1.0,6.0,6.0
2002-08-01,1.0,12.0,12.0
2002-09-01,1.0,12.0,12.0
2002-10-01,1.0,6.0,6.0
2002-11-01,1.0,6.0,6.0
2002-12-01,1.0,6.0,6.0
2003-01-01,1.372,15.0,15.0
2003-02-01,1.149,13.0,13.0
2003-03-01,1.2870000000000001,14.0,14.0
2003-04-01,1.131,13.0,13.0
2003-05-01,1.117,13.0,13.0
2003-06-01,1.2570000000000001,14.0,14.0
2003-07-01,1.368,15.0,15.0
2003-08-01,1.421,16.0,16.0
2003-09-01,1.238,14.0,14.0
2003-10-01,1.31,15.0,15.0
2003-11-01,1.107,12.0,12.0
2003-12-01,1.242,14.0,14.0
2004-01-01,0.128,1.0,1.0
2004-02-01,0.064,1.0,1.0
2004-03-01,0.7130000000000001,8.0,8.0
2004-04-01,1.012,11.0,11.0
2004-05-01,1.772,20.0,20.0
2004-06-01,0.5680000000000001,6.0,6.0
2004-07-01,0.618,7.0,7.0
2004-08-01,1.7810000000000001,20.0,20.0
2004-09-01,0.465,5.0,5.0
2004-10-01,0.683,8.0,8.0
2004-11-01,0.124,1.0,1.0
2004-12-01,0.07200000000000001,1.0,1.0
2005-01-01,0.7030000000000001,6.89,6.89
2005-02-01,0.162,1.59,1.59
2005-03-01,0.139,1.36,1.36
2005-04-01,0.139,1.36,1.36
2005-05-01,0.14,1.38,1.38
2005-06-01,0.17,1.66,1.66
2005-07-01,0.322,3.15,3.15
2005-08-01,0.285,2.79,2.79
2005-09-01,0.158,1.55,1.55
2005-10-01,0.222,2.18,2.18
2005-11-01,0.15,1.46,1.46
2005-12-01,0.41,4.02,4.02
2006-01-01,3.056,36.0,36.0
2006-02-01,1.599,19.0,19.0
2006-03-01,1.343,16.0,16.0
2006-04-01,2.573,30.0,30.0
2006-05-01,2.405,28.0,28.0
2006-06-01,2.186,26.0,26.0
2006-07-01,3.1660000000000004,37.0,37.0
2006-08-01,3.071,36.0,36.0
2006-09-01,1.411,17.0,17.0
2006-10-01,1.49,18.0,18.0
2006-11-01,1.755,21.0,21.0
2006-12-01,1.945,23.0,23.0
2007-01-01,2.158,29.0,29.0
2007-02-01,4.7940000000000005,71.0,71.0
2007-03-01,1.2990000000000002,18.0,18.0
2007-04-01,1.2590000000000001,18.0,18.0
2007-05-01,1.4140000000000001,24.0,24.0
2007-06-01,4.016,59.0,59.0
2007-07-01,2.498,35.0,35.0
2007-08-01,1.943,29.0,29.0
2007-09-01,1.3780000000000001,18.0,18.0
2007-10-01,2.247,35.0,35.0
2007-11-01,1.337,18.0,18.0
2007-12-01,1.6580000000000001,24.0,24.0
