measured_on,Hydroelectric Generation,Hydroelectric Quantity Consumed For Electricity,Hydroelectric Total Fuel Consumed
2001-01-01,-13.0,-134.33,-134.33
2001-02-01,-11.0,-113.66,-113.66
2001-03-01,-11.0,-113.66,-113.66
2001-04-01,-9.0,-93.0,-93.0
2001-05-01,-8.0,-82.66,-82.66
2001-06-01,-4.0,-41.33,-41.33
2001-07-01,-3.0,-31.0,-31.0
2001-08-01,-2.0,-20.67,-20.67
2001-09-01,-4.0,-41.33,-41.33
2001-10-01,-6.0,-62.0,-62.0
2001-11-01,-7.0,-72.33,-72.33
2001-12-01,-8.0,-82.66,-82.66
2002-01-01,-11.0,-111.9,-111.9
2002-02-01,-13.0,-132.25,-132.25
2002-03-01,-14.0,-142.42,-142.42
2002-04-01,-13.0,-132.25,-132.25
2002-05-01,-11.0,-111.9,-111.9
2002-06-01,-8.0,-81.38,-81.38
2002-07-01,-7.0,-71.21,-71.21
2002-08-01,-8.0,-81.38,-81.38
2002-09-01,-7.0,-71.21,-71.21
2002-10-01,8.0,81.38,81.38
2002-11-01,68.0,691.76,691.76
2002-12-01,-106.0,-1078.34,-1078.34
