measured_on,"Municiapl Landfill Gas-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Municiapl Landfill Gas-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Municiapl Landfill Gas-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed"
2003-01-01,2457.779,29234.0,29234.0
2003-02-01,2180.8940000000002,25940.0,25940.0
2003-03-01,2155.627,25640.0,25640.0
2003-04-01,2060.52,24509.0,24509.0
2003-05-01,2107.772,25071.0,25071.0
2003-06-01,2129.233,25326.0,25326.0
2003-07-01,2414.819,28723.0,28723.0
2003-08-01,2535.197,30155.0,30155.0
2003-09-01,2152.695,25605.0,25605.0
2003-10-01,1933.863,23002.0,23002.0
2003-11-01,2094.367,24911.0,24911.0
2003-12-01,2318.234,27574.0,27574.0
2004-01-01,2145.75,26128.0,26128.0
2004-02-01,2145.75,26128.0,26128.0
2004-03-01,2145.75,26128.0,26128.0
2004-04-01,2145.75,26128.0,26128.0
2004-05-01,2145.75,26128.0,26128.0
2004-06-01,2145.75,26128.0,26128.0
2004-07-01,2145.75,26128.0,26128.0
2004-08-01,2145.75,26128.0,26128.0
2004-09-01,2145.75,26128.0,26128.0
2004-10-01,2145.75,26128.0,26128.0
2004-11-01,2145.75,26128.0,26128.0
2004-12-01,2145.75,26128.0,26128.0
2005-01-01,526.326,6334.96,6334.96
2005-02-01,469.525,5651.28,5651.28
2005-03-01,536.2620000000001,6454.55,6454.55
2005-04-01,535.153,6441.21,6441.21
2005-05-01,588.323,7081.17,7081.17
2005-06-01,582.8580000000001,7015.39,7015.39
2005-07-01,603.519,7264.06,7264.06
2005-08-01,600.791,7231.23,7231.23
2005-09-01,565.941,6811.77,6811.77
2005-10-01,571.2760000000001,6875.98,6875.98
2005-11-01,575.371,6925.27,6925.27
2005-12-01,576.654,6940.72,6940.72
2006-01-01,4507.1720000000005,57609.0,57609.0
2006-02-01,4165.312,53240.0,53240.0
2006-03-01,4594.619000000001,58727.0,58727.0
2006-04-01,3380.527,43209.0,43209.0
2006-05-01,4132.983,52827.0,52827.0
2006-06-01,4329.463000000001,55338.0,55338.0
2006-07-01,4493.264,57432.0,57432.0
2006-08-01,4466.243,57086.0,57086.0
2006-09-01,4272.067,54604.0,54604.0
2006-10-01,4433.01,56662.0,56662.0
2006-11-01,4477.285,57227.0,57227.0
2006-12-01,4314.054,55141.0,55141.0
2007-01-01,3390.9660000000003,42901.0,42901.0
2007-02-01,3100.357,39224.0,39224.0
2007-03-01,3306.94,41838.0,41838.0
2007-04-01,3974.016,50278.0,50278.0
2007-05-01,4796.52,60684.0,60684.0
2007-06-01,4683.417,59253.0,59253.0
2007-07-01,4767.319,60314.0,60314.0
2007-08-01,4762.086,60248.0,60248.0
2007-09-01,4416.22,55872.0,55872.0
2007-10-01,5302.1990000000005,67081.0,67081.0
2007-11-01,3644.992,46115.0,46115.0
