measured_on,Distillate Fuel Oil Generation,Distillate Fuel Oil Quantity Consumed For Electricity,Distillate Fuel Oil Total Fuel Consumed,Natural Gas Generation,Natural Gas Quantity Consumed For Electricity,Natural Gas Total Fuel Consumed,Residual Fuel Oil Generation,Residual Fuel Oil Quantity Consumed For Electricity,Residual Fuel Oil Total Fuel Consumed
2001-01-01,0.0,0.0,0.0,9227.0,126427.0,126427.0,0.0,0.0,0.0
2001-02-01,0.0,0.0,0.0,20573.0,244891.0,244891.0,0.0,0.0,0.0
2001-03-01,0.0,0.0,0.0,49381.0,560655.0,560655.0,0.0,0.0,0.0
2001-04-01,0.0,0.0,0.0,54811.0,648606.0,648606.0,0.0,0.0,0.0
2001-05-01,0.0,0.0,0.0,31442.0,373908.0,373908.0,0.0,0.0,0.0
2001-06-01,0.0,0.0,0.0,52195.0,636346.0,636346.0,0.0,0.0,0.0
2001-07-01,0.0,0.0,0.0,64945.0,764545.0,764545.0,0.0,0.0,0.0
2001-08-01,0.0,0.0,0.0,74751.0,879226.0,879226.0,0.0,0.0,0.0
2001-09-01,0.0,0.0,0.0,42045.0,500807.0,500807.0,0.0,0.0,0.0
2001-10-01,0.0,0.0,0.0,9247.0,109327.0,109327.0,0.0,0.0,0.0
2001-11-01,0.0,0.0,0.0,-386.0,0.0,0.0,0.0,0.0,0.0
2001-12-01,0.0,0.0,0.0,5283.0,71597.0,71597.0,0.0,0.0,0.0
2002-01-01,0.0,0.0,0.0,22723.0,265816.0,265816.0,0.0,0.0,0.0
2002-02-01,0.0,0.0,0.0,11421.0,134902.0,134902.0,0.0,0.0,0.0
2002-03-01,0.0,0.0,0.0,43159.0,488058.0,488058.0,0.0,0.0,0.0
2002-04-01,0.0,0.0,0.0,12046.0,142504.0,142504.0,0.0,0.0,0.0
2002-05-01,0.0,0.0,0.0,45319.0,524248.0,524248.0,0.0,0.0,0.0
2002-06-01,0.0,0.0,0.0,49162.0,542409.0,542409.0,0.0,0.0,0.0
2002-07-01,0.0,0.0,0.0,49871.0,549177.0,549177.0,0.0,0.0,0.0
2002-08-01,0.0,0.0,0.0,45894.0,517491.0,517491.0,0.0,0.0,0.0
2002-09-01,0.0,0.0,0.0,42204.0,474575.0,474575.0,0.0,0.0,0.0
2002-10-01,0.0,0.0,0.0,58008.0,616976.0,616976.0,0.0,0.0,0.0
2002-11-01,0.0,0.0,0.0,42873.0,470085.0,470085.0,0.0,0.0,0.0
2002-12-01,0.0,0.0,0.0,5506.0,66736.0,66736.0,0.0,0.0,0.0
2003-01-01,0.0,0.0,0.0,2195.0,30621.0,30621.0,0.0,0.0,0.0
2003-02-01,0.0,0.0,0.0,10067.0,117436.0,117436.0,0.0,0.0,0.0
2003-03-01,0.0,0.0,0.0,-436.0,0.0,0.0,0.0,0.0,0.0
2003-04-01,0.0,0.0,0.0,-361.0,0.0,0.0,0.0,0.0,0.0
2003-05-01,0.0,0.0,0.0,27359.0,312350.0,312350.0,0.0,0.0,0.0
