measured_on,Hydroelectric - Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) - Hydroelectric Conventional - Generation,Hydroelectric - Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) - Hydroelectric Conventional - Quantity Consumed For Electricity,Hydroelectric - Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) - Hydroelectric Conventional - Total Fuel Consumed
2003-01-01,651.365,6670.63,6670.63
2003-02-01,819.022,8387.6,8387.6
2003-03-01,864.238,8850.66,8850.66
2003-04-01,1238.047,12678.84,12678.84
2003-05-01,1357.205,13899.14,13899.14
2003-06-01,1229.097,12587.18,12587.18
2003-07-01,1485.4360000000001,15212.35,15212.35
2003-08-01,1294.084,13252.71,13252.71
2003-09-01,932.216,9546.82,9546.82
2003-10-01,675.5060000000001,6917.86,6917.86
2003-11-01,728.5740000000001,7461.33,7461.33
2003-12-01,725.2090000000001,7426.87,7426.87
2004-01-01,613.535,6148.85,6148.85
2004-02-01,537.05,5382.32,5382.32
2004-03-01,592.879,5941.83,5941.83
2004-04-01,690.628,6921.47,6921.47
2004-05-01,1063.3970000000002,10657.36,10657.36
2004-06-01,1136.507,11390.07,11390.07
2004-07-01,1180.7820000000002,11833.8,11833.8
2004-08-01,1050.569,10528.8,10528.8
2004-09-01,722.049,7236.38,7236.38
2004-10-01,444.331,4453.09,4453.09
2004-11-01,383.238,3840.81,3840.81
2004-12-01,466.325,4673.51,4673.51
2005-01-01,376.86600000000004,3768.29,3768.29
2005-02-01,456.04,4559.94,4559.94
2005-03-01,496.901,4968.51,4968.51
2005-04-01,825.975,8258.92,8258.92
2005-05-01,1179.4840000000002,11793.66,11793.66
2005-06-01,1271.7920000000001,12716.65,12716.65
2005-07-01,1329.205,13290.72,13290.72
2005-08-01,1120.11,11199.98,11199.98
2005-09-01,679.558,6794.9,6794.9
2005-10-01,392.942,3929.03,3929.03
2005-11-01,338.237,3382.03,3382.03
2005-12-01,304.89,3048.6,3048.6
2006-01-01,954.618,9469.0,9469.0
2006-02-01,837.524,8307.0,8307.0
2006-03-01,900.1610000000001,8929.0,8929.0
2006-04-01,1086.723,10779.0,10779.0
2006-05-01,1172.719,11632.0,11632.0
2006-06-01,1211.252,12014.0,12014.0
2006-07-01,989.745,9817.0,9817.0
2006-08-01,811.546,8050.0,8050.0
2006-09-01,594.9440000000001,5901.0,5901.0
2006-10-01,562.664,5581.0,5581.0
2006-11-01,652.875,6476.0,6476.0
2006-12-01,708.229,7025.0,7025.0
2007-01-01,661.634,6540.0,6540.0
2007-02-01,390.96,3864.0,3864.0
2007-03-01,586.523,5797.0,5797.0
2007-04-01,691.219,6832.0,6832.0
2007-05-01,1030.622,10187.0,10187.0
2007-06-01,814.1840000000001,8047.0,8047.0
2007-07-01,937.6160000000001,9267.0,9267.0
2007-08-01,734.545,7260.0,7260.0
2007-09-01,479.515,4740.0,4740.0
2007-10-01,325.98900000000003,3222.0,3222.0
2007-11-01,276.803,2736.0,2736.0
2007-12-01,378.389,3740.0,3740.0
2008-01-01,374.58,3691.0,3691.0
2008-02-01,314.308,3097.0,3097.0
2008-03-01,478.97400000000005,4720.0,4720.0
2008-04-01,697.149,6870.0,6870.0
2008-05-01,684.74,6747.0,6747.0
2008-06-01,952.1370000000001,9382.0,9382.0
2008-07-01,887.368,8744.0,8744.0
2008-08-01,782.2420000000001,7708.0,7708.0
2008-09-01,480.10900000000004,4731.0,4731.0
2008-10-01,307.433,3029.0,3029.0
2008-11-01,266.028,2621.0,2621.0
2008-12-01,316.932,3123.0,3123.0
2009-01-01,633.2230000000001,6180.0,6180.0
2009-02-01,442.369,4318.0,4318.0
2009-03-01,442.856,4322.0,4322.0
