measured_on,Distillate Fuel Oil Generation,Distillate Fuel Oil Quantity Consumed For Electricity,Distillate Fuel Oil Total Fuel Consumed
2004-01-01,0.9,25.0,25.0
2004-02-01,0.235,7.0,7.0
2004-03-01,0.032,1.0,1.0
2004-04-01,0.23,6.0,6.0
2004-05-01,0.245,7.0,7.0
2004-06-01,0.327,9.0,9.0
2004-07-01,0.466,13.0,13.0
2004-08-01,0.521,15.0,15.0
2004-09-01,0.41200000000000003,11.0,11.0
2004-10-01,0.585,16.0,16.0
2004-11-01,0.501,14.0,14.0
2004-12-01,0.547,15.0,15.0
2005-01-01,1.1720000000000002,319.62,319.62
2005-02-01,0.27,73.57,73.57
2005-03-01,0.232,63.13,63.13
2005-04-01,0.232,63.17,63.17
2005-05-01,0.234,63.69,63.69
2005-06-01,0.28300000000000003,77.15,77.15
2005-07-01,0.536,146.11,146.11
2005-08-01,0.475,129.41,129.41
2005-09-01,0.264,72.01,72.01
2005-10-01,0.37,100.96,100.96
2005-11-01,0.249,67.98,67.98
2005-12-01,0.683,186.22,186.22
2006-01-01,0.503,118.0,118.0
2006-02-01,0.63,148.0,148.0
2006-03-01,1.1480000000000001,270.0,270.0
2006-04-01,0.544,128.0,128.0
2006-05-01,0.376,88.0,88.0
2006-06-01,0.36200000000000004,85.0,85.0
2006-07-01,0.449,105.0,105.0
2006-08-01,0.47700000000000004,112.0,112.0
2006-09-01,0.279,66.0,66.0
2006-10-01,0.278,65.0,65.0
2006-11-01,0.451,106.0,106.0
2006-12-01,0.503,118.0,118.0
2007-01-01,0.338,0.0,0.0
2007-02-01,0.674,6.0,6.0
2007-03-01,0.435,0.0,0.0
2007-04-01,0.456,0.0,0.0
2007-05-01,0.399,0.0,0.0
2007-06-01,0.392,0.0,0.0
2007-07-01,0.41900000000000004,0.0,0.0
2007-08-01,0.496,0.0,0.0
2007-09-01,0.58,6.0,6.0
2007-10-01,0.65,6.0,6.0
2007-11-01,0.645,6.0,6.0
2007-12-01,0.516,6.0,6.0
2008-01-01,0.683,12.0,12.0
2008-02-01,0.5680000000000001,12.0,12.0
2008-03-01,0.49500000000000005,6.0,6.0
2008-04-01,0.504,12.0,12.0
2008-05-01,0.5680000000000001,12.0,12.0
2008-06-01,0.404,6.0,6.0
2008-07-01,0.337,6.0,6.0
2008-08-01,0.47900000000000004,6.0,6.0
2008-09-01,0.48900000000000005,6.0,6.0
2008-10-01,0.432,6.0,6.0
2008-11-01,0.537,12.0,12.0
2008-12-01,0.504,12.0,12.0
2009-01-01,0.663,354.0,354.0
2009-02-01,0.263,144.0,144.0
2009-03-01,0.71,384.0,384.0
2009-04-01,0.565,306.0,306.0
2009-05-01,0.465,252.0,252.0
2009-06-01,0.61,330.0,330.0
2009-07-01,0.535,288.0,288.0
2009-08-01,0.51,276.0,276.0
2009-09-01,0.328,174.0,174.0
2009-10-01,0.517,276.0,276.0
2009-11-01,0.439,234.0,234.0
2009-12-01,0.395,210.0,210.0
2010-01-01,0.48200000000000004,171.0,171.0
2010-02-01,0.434,149.0,149.0
2010-03-01,0.552,193.0,193.0
2010-04-01,0.51,176.0,176.0
2010-05-01,0.517,182.0,182.0
