measured_on,Distillate Fuel Oil Generation,Distillate Fuel Oil Quantity Consumed For Electricity,Distillate Fuel Oil Total Fuel Consumed,Natural Gas Generation,Natural Gas Quantity Consumed For Electricity,Natural Gas Total Fuel Consumed
2001-01-01,18.0,1062.0,1062.0,-9.0,0.0,0.0
2001-02-01,0.0,0.0,0.0,-7.0,0.0,0.0
2001-03-01,0.0,0.0,0.0,-8.0,0.0,0.0
2001-04-01,0.0,0.0,0.0,-6.0,0.0,0.0
2001-05-01,0.0,0.0,0.0,17.0,507.0,507.0
2001-06-01,0.0,0.0,0.0,-4.0,0.0,0.0
2001-07-01,0.0,0.0,0.0,0.0,0.0,0.0
2001-08-01,0.0,0.0,0.0,19.0,511.0,511.0
2001-09-01,0.0,0.0,0.0,-4.0,0.0,0.0
2001-10-01,0.0,0.0,0.0,-6.0,0.0,0.0
2001-11-01,0.0,0.0,0.0,-7.0,0.0,0.0
2001-12-01,0.0,0.0,0.0,-9.0,0.0,0.0
2002-01-01,0.0,0.0,0.0,-8.0,0.0,0.0
2002-02-01,0.0,0.0,0.0,-4.0,0.0,0.0
2002-03-01,0.0,0.0,0.0,-8.0,0.0,0.0
2002-04-01,0.0,0.0,0.0,-7.0,0.0,0.0
2002-05-01,0.0,0.0,0.0,7.0,197.0,197.0
2002-06-01,0.0,0.0,0.0,-5.0,0.0,0.0
2002-07-01,0.0,0.0,0.0,0.0,0.0,0.0
2002-08-01,0.0,0.0,0.0,-7.0,0.0,0.0
2002-09-01,0.0,0.0,0.0,-7.0,0.0,0.0
2002-10-01,0.0,0.0,0.0,-7.0,0.0,0.0
2002-11-01,0.0,0.0,0.0,-8.0,0.0,0.0
2002-12-01,0.0,0.0,0.0,-9.0,0.0,0.0
2003-01-01,,,,0.0,0.0,0.0
2003-02-01,,,,-10.0,0.0,0.0
2003-03-01,,,,-7.0,0.0,0.0
2003-04-01,,,,-7.0,0.0,0.0
2003-05-01,,,,-8.0,0.0,0.0
2003-06-01,,,,-6.0,0.0,0.0
2003-07-01,,,,-6.0,0.0,0.0
2003-08-01,,,,-7.0,0.0,0.0
2003-09-01,,,,0.0,0.0,0.0
2003-10-01,,,,-8.0,0.0,0.0
2003-11-01,,,,0.0,0.0,0.0
2003-12-01,,,,-13.0,0.0,0.0
2004-01-01,,,,-6.333,40.0,40.0
2004-02-01,,,,-6.333,40.0,40.0
2004-03-01,,,,-6.333,40.0,40.0
2004-04-01,,,,-6.333,40.0,40.0
2004-05-01,,,,-6.333,40.0,40.0
2004-06-01,,,,-6.333,40.0,40.0
2004-07-01,,,,-6.333,40.0,40.0
2004-08-01,,,,-6.333,40.0,40.0
2004-09-01,,,,-6.333,40.0,40.0
2004-10-01,,,,-6.333,40.0,40.0
2004-11-01,,,,-6.333,40.0,40.0
2004-12-01,,,,-6.333,40.0,40.0
2005-01-01,,,,-4.049,21.53,21.53
2005-02-01,,,,-3.2390000000000003,17.22,17.22
2005-03-01,,,,-4.495,23.9,23.9
2005-04-01,,,,-4.267,22.69,22.69
2005-05-01,,,,-4.081,21.69,21.69
2005-06-01,,,,-7.703,40.95,40.95
2005-07-01,,,,-10.14,53.91,53.91
2005-08-01,,,,-10.074,53.55,53.55
2005-09-01,,,,-6.099,32.42,32.42
2005-10-01,,,,-4.324,22.99,22.99
2005-11-01,,,,-3.79,20.15,20.15
2005-12-01,,,,-4.738,25.19,25.19
2006-01-01,,,,-2.923,19.0,19.0
2006-02-01,,,,-3.3040000000000003,22.0,22.0
2006-03-01,,,,-4.353000000000001,29.0,29.0
2006-04-01,,,,-3.603,24.0,24.0
2006-05-01,,,,-4.746,31.0,31.0
2006-06-01,,,,-6.113,40.0,40.0
2006-07-01,,,,-10.939,72.0,72.0
2006-08-01,,,,-9.72,64.0,64.0
2006-09-01,,,,-5.7170000000000005,37.0,37.0
2006-10-01,,,,-6.1930000000000005,41.0,41.0
2006-11-01,,,,-4.164000000000001,27.0,27.0
2006-12-01,,,,-4.227,28.0,28.0
2007-01-01,,,,1.102,184.0,184.0
2007-02-01,,,,1.099,184.0,184.0
2007-03-01,,,,1.342,224.0,224.0
2007-04-01,,,,0.9420000000000001,157.0,157.0
2007-05-01,,,,0.8530000000000001,142.0,142.0
2007-06-01,,,,0.511,86.0,86.0
2007-07-01,,,,0.47400000000000003,79.0,79.0
2007-08-01,,,,0.7,117.0,117.0
2007-09-01,,,,0.86,144.0,144.0
2007-10-01,,,,1.082,180.0,180.0
2007-11-01,,,,1.115,186.0,186.0
2007-12-01,,,,0.92,154.0,154.0
2008-01-01,,,,-7.219,24.0,24.0
2008-02-01,,,,-4.691,14.0,14.0
2008-03-01,,,,-5.938000000000001,18.0,18.0
2008-04-01,,,,-3.1910000000000003,10.0,10.0
2008-05-01,,,,-3.3850000000000002,11.0,11.0
2008-06-01,,,,-6.289000000000001,19.0,19.0
2008-07-01,,,,-11.561,36.0,36.0
2008-08-01,,,,-10.546000000000001,32.0,32.0
2008-09-01,,,,-4.321000000000001,13.0,13.0
2008-10-01,,,,-6.607,21.0,21.0
2008-11-01,,,,-7.229,23.0,23.0
2008-12-01,,,,-9.023,28.0,28.0
2009-01-01,,,,-8.599,19.0,19.0
2009-02-01,,,,-6.047000000000001,13.0,13.0
2009-03-01,,,,-5.485,12.0,12.0
2009-04-01,,,,-4.188000000000001,9.0,9.0
2009-05-01,,,,-3.3880000000000003,8.0,8.0
2009-06-01,,,,-10.549000000000001,23.0,23.0
2009-07-01,,,,-10.24,22.0,22.0
2009-08-01,,,,-11.938,26.0,26.0
2009-09-01,,,,-6.383,14.0,14.0
2009-10-01,,,,-4.288,10.0,10.0
2009-11-01,,,,-3.4040000000000004,8.0,8.0
2009-12-01,,,,-6.4910000000000005,14.0,14.0
2010-01-01,,,,-0.40900000000000003,127.0,127.0
2010-02-01,,,,-0.273,85.0,85.0
2010-03-01,,,,-0.139,43.0,43.0
2010-04-01,,,,-0.132,41.0,41.0
2010-05-01,,,,-0.343,107.0,107.0
2010-06-01,,,,-0.5730000000000001,179.0,179.0
2010-07-01,,,,-1.0070000000000001,314.0,314.0
2010-08-01,,,,-1.088,340.0,340.0
2010-09-01,,,,-0.264,83.0,83.0
2010-10-01,,,,-0.274,85.0,85.0
2010-11-01,,,,-0.197,61.0,61.0
2010-12-01,,,,-0.301,94.0,94.0
2011-01-01,,,,-4.726,0.0,0.0
2011-02-01,,,,-3.209,0.0,0.0
2011-03-01,,,,-4.197,0.0,0.0
2011-04-01,,,,-2.798,0.0,0.0
2011-05-01,,,,-2.591,0.0,0.0
2011-06-01,,,,-7.678,0.0,0.0
2011-07-01,,,,-18.229,0.0,0.0
2011-08-01,,,,-12.872,0.0,0.0
2011-09-01,,,,-3.622,0.0,0.0
2011-10-01,,,,-2.871,0.0,0.0
2011-11-01,,,,-1.889,0.0,0.0
2011-12-01,,,,-3.318,0.0,0.0
2012-01-01,,,,0.0,0.0,0.0
