measured_on,"Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Generation","Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Quantity Consumed For Electricity","Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Total Fuel Consumed"
2022-01-01,58.412,547.0,547.0
2022-02-01,26.847,251.0,251.0
2022-03-01,37.694,348.0,348.0
2022-04-01,28.583,268.0,268.0
2022-05-01,48.528,450.0,450.0
2022-06-01,41.155,382.0,382.0
2022-07-01,38.098,353.0,353.0
2022-08-01,18.669,171.0,171.0
2022-09-01,52.008,485.0,485.0
2022-10-01,43.428,405.0,405.0
2022-11-01,53.523,496.0,496.0
2022-12-01,64.055,593.0,593.0
2023-01-01,69.491,638.0,638.0
2023-02-01,31.857,296.0,296.0
2023-03-01,62.942,587.0,587.0
2023-04-01,139.072,1294.0,1294.0
2023-05-01,79.117,735.0,735.0
2023-06-01,61.411,570.0,570.0
2023-07-01,69.209,644.0,644.0
2023-08-01,90.51,844.0,844.0
2023-09-01,89.204,827.0,827.0
2023-10-01,42.672,399.0,399.0
2023-11-01,71.386,661.0,661.0
2023-12-01,96.129,895.0,895.0
2024-01-01,46.847,471.0,471.0
2024-02-01,10.416,105.0,105.0
2024-03-01,10.748,112.0,112.0
2024-04-01,14.715,149.0,149.0
2024-05-01,20.881,211.0,211.0
2024-06-01,16.587,167.0,167.0
2024-07-01,14.501,149.0,149.0
2024-08-01,13.544,136.0,136.0
2024-09-01,13.967,143.0,143.0
2024-10-01,13.663,136.0,136.0
2024-11-01,11.188,112.0,112.0
2024-12-01,12.943,130.0,130.0
