measured_on,Solar Generation,Solar Quantity Consumed For Electricity,Solar Total Fuel Consumed
2019-02-01,376.824,3356.0,3356.0
2019-03-01,624.362,5560.0,5560.0
2019-04-01,641.618,5714.0,5714.0
2019-05-01,728.923,6491.0,6491.0
2019-06-01,706.405,6291.0,6291.0
2019-07-01,785.319,6993.0,6993.0
2019-08-01,699.336,6228.0,6228.0
2019-09-01,637.742,5679.0,5679.0
2019-10-01,505.684,4503.0,4503.0
2019-11-01,435.493,3878.0,3878.0
2019-12-01,386.294,3440.0,3440.0
2020-01-01,439.645,3854.0,3854.0
2020-02-01,451.822,3961.0,3961.0
2020-03-01,577.925,5067.0,5067.0
2020-04-01,784.974,6882.0,6882.0
2020-05-01,785.598,6887.0,6887.0
2020-06-01,764.289,6701.0,6701.0
2020-07-01,854.915,7495.0,7495.0
2020-08-01,686.462,6018.0,6018.0
2020-09-01,581.377,5097.0,5097.0
2020-10-01,589.414,5167.0,5167.0
2020-11-01,492.964,4322.0,4322.0
2020-12-01,416.615,3652.0,3652.0
2021-01-01,414.918,3670.0,3670.0
2021-02-01,405.319,3585.0,3585.0
2021-03-01,664.92,5881.0,5881.0
2021-04-01,893.47,7902.0,7902.0
2021-05-01,900.397,7963.0,7963.0
2021-06-01,829.449,7336.0,7336.0
2021-07-01,896.226,7926.0,7926.0
2021-08-01,816.84,7224.0,7224.0
2021-09-01,764.1,6758.0,6758.0
2021-10-01,627.372,5548.0,5548.0
2021-11-01,589.983,5218.0,5218.0
2021-12-01,431.006,3812.0,3812.0
2022-01-01,488.351,1666.0,1666.0
2022-02-01,544.921,1859.0,1859.0
2022-03-01,710.534,2424.0,2424.0
2022-04-01,922.31,3147.0,3147.0
2022-05-01,874.239,2983.0,2983.0
2022-06-01,923.911,3152.0,3152.0
2022-07-01,822.561,2807.0,2807.0
2022-08-01,800.157,2730.0,2730.0
2022-09-01,749.133,2556.0,2556.0
2022-10-01,628.112,2143.0,2143.0
2022-11-01,490.512,1674.0,1674.0
2022-12-01,384.259,1311.0,1311.0
2023-01-01,484.0,1651.0,1651.0
2023-02-01,473.0,1614.0,1614.0
2023-03-01,678.0,2313.0,2313.0
2023-04-01,760.0,2593.0,2593.0
2023-05-01,809.0,2760.0,2760.0
2023-06-01,736.0,2511.0,2511.0
2023-07-01,807.0,2753.0,2753.0
2023-08-01,790.0,2695.0,2695.0
2023-09-01,589.0,2010.0,2010.0
2023-10-01,716.0,2443.0,2443.0
2023-11-01,516.0,1761.0,1761.0
2023-12-01,432.0,1474.0,1474.0
2024-01-01,483.0,1648.0,1648.0
2024-02-01,537.0,1832.0,1832.0
2024-03-01,717.0,2446.0,2446.0
2024-04-01,760.0,2593.0,2593.0
2024-05-01,767.0,2617.0,2617.0
2024-06-01,734.0,2504.0,2504.0
2024-07-01,715.0,2440.0,2440.0
2024-08-01,650.0,2218.0,2218.0
2024-09-01,619.0,2112.0,2112.0
2024-10-01,783.0,2672.0,2672.0
2024-11-01,517.0,1764.0,1764.0
2024-12-01,457.0,1559.0,1559.0
