measured_on,Distillate Fuel Oil Generation,Distillate Fuel Oil Quantity Consumed For Electricity,Distillate Fuel Oil Total Fuel Consumed
2001-01-01,50.0,829.0,829.0
2001-02-01,0.0,0.0,0.0
2001-03-01,105.0,1751.0,1751.0
2001-04-01,0.0,0.0,0.0
2001-05-01,71.0,1325.0,1325.0
2001-06-01,0.0,0.0,0.0
2001-07-01,136.0,2347.0,2347.0
2001-08-01,301.0,5546.0,5546.0
2001-09-01,51.0,1454.0,1454.0
2001-10-01,74.0,1249.0,1249.0
2001-11-01,78.0,1273.0,1273.0
2001-12-01,180.0,2925.0,2925.0
2002-01-01,21.0,325.0,325.0
2002-02-01,32.0,539.0,539.0
2002-03-01,40.0,708.0,708.0
2002-04-01,187.0,3178.0,3178.0
2002-05-01,30.0,545.0,545.0
2002-06-01,38.0,545.0,545.0
2002-07-01,507.0,8497.0,8497.0
2002-08-01,166.0,2961.0,2961.0
2002-09-01,127.0,2129.0,2129.0
2002-10-01,320.0,5116.0,5116.0
2002-11-01,38.0,626.0,626.0
2002-12-01,344.0,5388.0,5388.0
2003-01-01,321.0,5045.0,5045.0
2003-02-01,312.0,4913.0,4913.0
2003-03-01,302.0,4787.0,4787.0
2003-04-01,14.0,243.0,243.0
2003-05-01,0.0,0.0,0.0
2003-06-01,0.0,0.0,0.0
2003-07-01,0.0,0.0,0.0
2003-08-01,366.0,6236.0,6236.0
2003-10-01,19.0,400.0,400.0
2003-11-01,46.0,719.0,719.0
2003-12-01,98.0,1542.0,1542.0
2004-01-01,192.078,3086.0,3086.0
2004-02-01,53.485,859.0,859.0
2004-03-01,88.027,1414.0,1414.0
2004-04-01,19.684,316.0,316.0
2004-05-01,57.578,925.0,925.0
2004-06-01,29.722,477.0,477.0
2004-07-01,34.176,549.0,549.0
2004-08-01,39.409,633.0,633.0
2004-09-01,25.563000000000002,411.0,411.0
2004-10-01,40.886,657.0,657.0
2004-11-01,17.487000000000002,281.0,281.0
2004-12-01,49.905,802.0,802.0
2005-01-01,176.583,3093.51,3093.51
2005-02-01,60.668000000000006,1062.83,1062.83
2005-03-01,67.24300000000001,1178.01,1178.01
2005-04-01,81.45100000000001,1426.91,1426.91
2005-05-01,75.647,1325.24,1325.24
2005-06-01,98.182,1720.03,1720.03
2005-07-01,99.938,1750.78,1750.78
2005-08-01,117.402,2056.74,2056.74
2005-09-01,76.85300000000001,1346.36,1346.36
2005-10-01,85.346,1495.15,1495.15
2005-11-01,68.611,1201.97,1201.97
2005-12-01,145.076,2541.54,2541.54
2006-01-01,19.627000000000002,381.0,381.0
2006-02-01,10.27,199.0,199.0
2006-03-01,8.627,167.0,167.0
2006-04-01,16.525,321.0,321.0
2006-05-01,15.447000000000001,300.0,300.0
2006-06-01,14.04,273.0,273.0
2006-07-01,20.337,395.0,395.0
2006-08-01,19.727,383.0,383.0
2006-09-01,9.063,176.0,176.0
2006-10-01,9.573,186.0,186.0
2006-11-01,11.273,219.0,219.0
2006-12-01,12.491000000000001,243.0,243.0
2007-01-01,70.27300000000001,1264.0,1264.0
2007-02-01,119.703,2150.0,2150.0
2007-03-01,57.774,1037.0,1037.0
2007-04-01,41.718,748.0,748.0
2007-05-01,20.865,377.0,377.0
2007-06-01,27.807000000000002,498.0,498.0
2007-07-01,28.329,510.0,510.0
2007-08-01,28.565,516.0,516.0
2007-09-01,19.14,342.0,342.0
2007-10-01,10.898,197.0,197.0
2007-11-01,6.654,122.0,122.0
2007-12-01,25.273,452.0,452.0
2008-01-01,30.742,510.0,510.0
2008-02-01,19.651,330.0,330.0
2008-03-01,6.113,104.0,104.0
2008-04-01,2.5940000000000003,41.0,41.0
2008-05-01,3.67,64.0,64.0
2008-06-01,26.042,435.0,435.0
2008-07-01,31.668000000000003,533.0,533.0
2008-08-01,11.974,203.0,203.0
2008-09-01,8.223,139.0,139.0
2008-10-01,3.035,52.0,52.0
2008-11-01,21.583000000000002,359.0,359.0
2008-12-01,60.705000000000005,1015.0,1015.0
2009-01-01,99.09700000000001,1640.0,1640.0
2009-02-01,15.929,267.0,267.0
2009-03-01,10.163,168.0,168.0
2009-04-01,2.955,46.0,46.0
2009-05-01,2.434,41.0,41.0
2009-06-01,7.487,122.0,122.0
2009-07-01,10.561,174.0,174.0
2009-08-01,17.478,290.0,290.0
2009-09-01,3.454,58.0,58.0
2009-10-01,1.625,29.0,29.0
2009-11-01,1.425,23.0,23.0
2009-12-01,11.392000000000001,191.0,191.0
2010-01-01,19.02,446.0,446.0
2010-02-01,5.289000000000001,122.0,122.0
2010-03-01,3.423,81.0,81.0
2010-04-01,3.2190000000000003,75.0,75.0
2010-05-01,4.414000000000001,104.0,104.0
2010-06-01,16.356,383.0,383.0
2010-07-01,32.381,760.0,760.0
2010-08-01,17.647000000000002,412.0,412.0
2010-09-01,8.062000000000001,191.0,191.0
2010-10-01,1.891,46.0,46.0
2010-11-01,1.901,46.0,46.0
2010-12-01,11.397,267.0,267.0
2011-01-01,88.228,1612.0,1612.0
2011-02-01,22.002,401.0,401.0
2011-03-01,15.944,290.0,290.0
2011-04-01,9.229,167.0,167.0
2011-05-01,14.807,272.0,272.0
2011-06-01,47.154,858.0,858.0
2011-07-01,85.094,1556.0,1556.0
2011-08-01,30.6,562.0,562.0
2011-09-01,15.903,290.0,290.0
2011-10-01,11.489,210.0,210.0
2011-11-01,8.115,148.0,148.0
2011-12-01,11.435,210.0,210.0
