measured_on,Distillate Fuel Oil-Combustion (Gas) Turbine (including jet engine design) Generation,Distillate Fuel Oil-Combustion (Gas) Turbine (including jet engine design) Quantity Consumed For Electricity,Distillate Fuel Oil-Combustion (Gas) Turbine (including jet engine design) Total Fuel Consumed,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Generation,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Quantity Consumed For Electricity,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Total Fuel Consumed
2003-01-01,0.0,0.0,0.0,0.0,0.0,0.0
2003-02-01,0.0,0.0,0.0,0.0,0.0,0.0
2003-03-01,0.0,0.0,0.0,0.0,0.0,0.0
2003-04-01,0.0,0.0,0.0,21.0,298.0,298.0
2003-05-01,9.0,157.0,157.0,178.0,3070.0,3070.0
2003-06-01,0.0,0.0,0.0,0.0,0.0,0.0
2003-07-01,0.0,0.0,0.0,0.0,0.0,0.0
2003-08-01,0.0,0.0,0.0,2366.0,25650.0,25650.0
2003-09-01,0.0,0.0,0.0,630.0,10377.0,10377.0
2003-10-01,0.0,0.0,0.0,1128.0,18279.0,18279.0
2003-11-01,0.0,0.0,0.0,0.0,0.0,0.0
2003-12-01,0.0,0.0,0.0,261.0,4233.0,4233.0
2004-01-01,6.942,124.0,124.0,493.408,8797.0,8797.0
2004-02-01,19.683,351.0,351.0,446.303,7957.0,7957.0
2004-03-01,91.95,1638.0,1638.0,442.45300000000003,7889.0,7889.0
2004-04-01,86.069,1534.0,1534.0,417.956,7452.0,7452.0
2004-05-01,13.684000000000001,244.0,244.0,459.33700000000005,8190.0,8190.0
2004-06-01,5.247,93.0,93.0,418.558,7463.0,7463.0
2004-07-01,5.381,96.0,96.0,470.925,8396.0,8396.0
2004-08-01,2.443,44.0,44.0,469.81100000000004,8376.0,8376.0
2004-09-01,6.173,110.0,110.0,457.598,8159.0,8159.0
2004-10-01,3.8040000000000003,68.0,68.0,413.67600000000004,7376.0,7376.0
2004-11-01,3.725,66.0,66.0,447.206,7973.0,7973.0
2004-12-01,4.899,87.0,87.0,455.77,8126.0,8126.0
2005-01-01,2.2520000000000002,35.57,35.57,189.66,3513.71,3513.71
2005-02-01,0.549,8.68,8.68,171.18800000000002,3171.49,3171.49
2005-03-01,0.785,12.4,12.4,184.746,3422.68,3422.68
2005-04-01,0.645,10.19,10.19,185.63400000000001,3439.12,3439.12
2005-05-01,0.667,10.53,10.53,203.882,3777.21,3777.21
2005-06-01,0.5830000000000001,9.21,9.21,261.875,4851.6,4851.6
2005-07-01,1.7020000000000002,26.88,26.88,335.336,6212.57,6212.57
2005-08-01,2.06,32.54,32.54,347.515,6438.2,6438.2
2005-09-01,1.701,26.87,26.87,262.1,4855.77,4855.77
2005-10-01,0.7170000000000001,11.33,11.33,203.44,3769.02,3769.02
2005-11-01,0.7190000000000001,11.36,11.36,181.517,3362.87,3362.87
2005-12-01,1.621,25.61,25.61,207.10600000000002,3836.93,3836.93
2006-01-01,0.153,2.0,2.0,103.67200000000001,1966.0,1966.0
2006-02-01,0.152,2.0,2.0,122.998,2332.0,2332.0
2006-03-01,0.133,2.0,2.0,140.29,2660.0,2660.0
2006-04-01,0.17600000000000002,3.0,3.0,156.918,2975.0,2975.0
2006-05-01,0.159,2.0,2.0,181.75,3446.0,3446.0
2006-06-01,0.19,3.0,3.0,231.59900000000002,4392.0,4392.0
2006-07-01,0.184,3.0,3.0,291.17,5521.0,5521.0
2006-08-01,0.198,3.0,3.0,294.84200000000004,5591.0,5591.0
2006-09-01,0.14100000000000001,2.0,2.0,200.61100000000002,3804.0,3804.0
2006-10-01,0.18100000000000002,3.0,3.0,181.636,3444.0,3444.0
2006-11-01,0.158,2.0,2.0,134.893,2558.0,2558.0
2006-12-01,0.17600000000000002,3.0,3.0,140.622,2666.0,2666.0
2007-01-01,0.219,6.0,6.0,261.218,4413.0,4413.0
2007-02-01,0.099,0.0,0.0,237.607,4014.0,4014.0
2007-03-01,0.228,6.0,6.0,219.793,3713.0,3713.0
2007-04-01,0.9440000000000001,17.0,17.0,218.776,3696.0,3696.0
2007-05-01,0.86,17.0,17.0,244.02700000000002,4123.0,4123.0
2007-06-01,0.5920000000000001,12.0,12.0,288.521,4875.0,4875.0
2007-07-01,0.47300000000000003,6.0,6.0,393.028,6640.0,6640.0
2007-08-01,0.5930000000000001,12.0,12.0,435.71200000000005,7361.0,7361.0
2007-09-01,0.07200000000000001,0.0,0.0,343.35,5801.0,5801.0
2007-10-01,0.151,0.0,0.0,325.395,5498.0,5498.0
2007-11-01,0.076,0.0,0.0,309.367,5227.0,5227.0
2007-12-01,0.157,0.0,0.0,344.742,5825.0,5825.0
2008-01-01,0.0,0.0,0.0,79.513,1434.0,1434.0
2008-02-01,0.0,0.0,0.0,66.62400000000001,1201.0,1201.0
2008-03-01,0.0,0.0,0.0,62.526,1128.0,1128.0
2008-04-01,0.0,0.0,0.0,71.129,1283.0,1283.0
2008-05-01,0.0,0.0,0.0,56.536,1020.0,1020.0
2008-06-01,0.0,0.0,0.0,61.88,1116.0,1116.0
2008-07-01,0.0,0.0,0.0,81.05,1462.0,1462.0
2008-08-01,0.0,0.0,0.0,94.82000000000001,1710.0,1710.0
2008-09-01,0.0,0.0,0.0,85.403,1541.0,1541.0
2008-10-01,0.0,0.0,0.0,79.61800000000001,1436.0,1436.0
2008-11-01,0.0,0.0,0.0,69.337,1250.0,1250.0
2008-12-01,0.0,0.0,0.0,77.56400000000001,1399.0,1399.0
2009-01-01,0.0,0.0,0.0,148.755,2658.0,2658.0
2009-02-01,0.0,0.0,0.0,136.87300000000002,2446.0,2446.0
2009-03-01,0.0,0.0,0.0,127.36,2276.0,2276.0
2009-04-01,0.0,0.0,0.0,109.40400000000001,1955.0,1955.0
2009-05-01,0.0,0.0,0.0,111.152,1986.0,1986.0
2009-06-01,0.0,0.0,0.0,103.018,1841.0,1841.0
2009-07-01,0.0,0.0,0.0,188.502,3369.0,3369.0
2009-08-01,0.0,0.0,0.0,193.294,3454.0,3454.0
2009-09-01,0.0,0.0,0.0,202.55800000000002,3619.0,3619.0
2009-10-01,0.0,0.0,0.0,158.39700000000002,2831.0,2831.0
2009-11-01,0.0,0.0,0.0,144.651,2585.0,2585.0
2009-12-01,0.0,0.0,0.0,166.036,2967.0,2967.0
2010-01-01,0.0,0.0,0.0,209.827,3404.0,3404.0
2010-02-01,0.0,0.0,0.0,193.71800000000002,3142.0,3142.0
2010-03-01,0.0,0.0,0.0,206.29500000000002,3346.0,3346.0
2010-04-01,0.0,0.0,0.0,173.763,2819.0,2819.0
2010-05-01,0.0,0.0,0.0,126.563,2053.0,2053.0
2010-06-01,0.0,0.0,0.0,118.14200000000001,1916.0,1916.0
2010-07-01,0.0,0.0,0.0,195.038,3164.0,3164.0
2010-08-01,0.0,0.0,0.0,230.217,3735.0,3735.0
2010-09-01,0.0,0.0,0.0,213.33,3461.0,3461.0
2010-10-01,0.0,0.0,0.0,239.496,3885.0,3885.0
2010-11-01,0.0,0.0,0.0,201.678,3271.0,3271.0
2010-12-01,0.0,0.0,0.0,188.93300000000002,3065.0,3065.0
2011-01-01,0.0,0.0,0.0,187.759,3498.0,3498.0
2011-02-01,0.0,0.0,0.0,185.147,3447.0,3447.0
2011-03-01,0.0,0.0,0.0,147.272,2742.0,2742.0
2011-04-01,0.0,0.0,0.0,125.485,2336.0,2336.0
2011-05-01,0.0,0.0,0.0,111.962,2085.0,2085.0
2011-06-01,0.0,0.0,0.0,124.599,2320.0,2320.0
2011-07-01,0.0,0.0,0.0,199.762,3720.0,3720.0
2011-08-01,0.0,0.0,0.0,245.26,4567.0,4567.0
2011-09-01,0.0,0.0,0.0,248.977,4636.0,4636.0
2011-10-01,0.0,0.0,0.0,199.408,3713.0,3713.0
2011-11-01,0.0,0.0,0.0,196.591,3660.0,3660.0
2011-12-01,0.0,0.0,0.0,255.778,4763.0,4763.0
2012-01-01,0.0,0.0,0.0,291.754,4853.0,4853.0
2012-02-01,0.0,0.0,0.0,291.733,4853.0,4853.0
2012-03-01,0.0,0.0,0.0,277.473,4616.0,4616.0
2012-04-01,0.0,0.0,0.0,257.086,4276.0,4276.0
2012-05-01,0.0,0.0,0.0,255.291,4247.0,4247.0
2012-06-01,0.0,0.0,0.0,270.269,4495.0,4495.0
2012-07-01,0.0,0.0,0.0,319.642,5318.0,5318.0
2012-08-01,0.0,0.0,0.0,420.898,7001.0,7001.0
2012-09-01,0.0,0.0,0.0,382.361,6361.0,6361.0
2012-10-01,0.0,0.0,0.0,353.814,5886.0,5886.0
2012-11-01,0.0,0.0,0.0,305.49,5082.0,5082.0
2012-12-01,0.0,0.0,0.0,288.189,4794.0,4794.0
2013-01-01,0.0,0.0,0.0,206.929,3537.0,3537.0
2013-02-01,0.0,0.0,0.0,190.615,3258.0,3258.0
2013-03-01,0.0,0.0,0.0,183.837,3143.0,3143.0
2013-04-01,0.0,0.0,0.0,158.193,2704.0,2704.0
2013-05-01,0.0,0.0,0.0,167.063,2856.0,2856.0
2013-06-01,0.0,0.0,0.0,197.648,3378.0,3378.0
2013-07-01,0.0,0.0,0.0,250.793,4286.0,4286.0
2013-08-01,0.0,0.0,0.0,255.774,4371.0,4371.0
2013-09-01,0.0,0.0,0.0,255.135,4361.0,4361.0
2013-10-01,0.0,0.0,0.0,221.375,3784.0,3784.0
2013-11-01,0.0,0.0,0.0,218.358,3732.0,3732.0
2013-12-01,0.0,0.0,0.0,254.28,4346.0,4346.0
2014-01-01,0.0,0.0,0.0,468.646,8071.0,8071.0
2014-02-01,0.0,0.0,0.0,437.633,7538.0,7538.0
2014-03-01,0.0,0.0,0.0,379.769,6541.0,6541.0
2014-04-01,0.0,0.0,0.0,361.109,6219.0,6219.0
2014-05-01,0.0,0.0,0.0,364.12,6271.0,6271.0
2014-06-01,0.0,0.0,0.0,358.959,6182.0,6182.0
2014-07-01,0.0,0.0,0.0,507.884,8748.0,8748.0
2014-08-01,0.0,0.0,0.0,524.263,9029.0,9029.0
2014-09-01,0.0,0.0,0.0,548.389,9445.0,9445.0
2014-10-01,0.0,0.0,0.0,540.98,9317.0,9317.0
2014-11-01,0.0,0.0,0.0,390.966,6734.0,6734.0
2014-12-01,0.0,0.0,0.0,425.282,7325.0,7325.0
2015-01-01,0.0,0.0,0.0,252.525,3742.0,3742.0
2015-02-01,0.0,0.0,0.0,186.988,2771.0,2771.0
2015-03-01,0.0,0.0,0.0,219.061,3246.0,3246.0
2015-04-01,0.0,0.0,0.0,210.215,3115.0,3115.0
2015-05-01,0.0,0.0,0.0,205.225,3041.0,3041.0
2015-06-01,0.0,0.0,0.0,288.583,4276.0,4276.0
2015-07-01,0.0,0.0,0.0,325.485,4822.0,4822.0
2015-08-01,0.0,0.0,0.0,343.326,5088.0,5088.0
2015-09-01,0.0,0.0,0.0,340.954,5052.0,5052.0
2015-10-01,0.0,0.0,0.0,328.441,4867.0,4867.0
