measured_on,Hydroelectric Generation,Hydroelectric Quantity Consumed For Electricity,Hydroelectric Total Fuel Consumed
2001-01-01,202.447,2091.88,2091.88
2001-02-01,187.46200000000002,1937.04,1937.04
2001-03-01,221.89800000000002,2292.87,2292.87
2001-04-01,258.137,2667.33,2667.33
2001-05-01,379.589,3922.29,3922.29
2001-06-01,369.59,3818.97,3818.97
2001-07-01,353.81100000000004,3655.93,3655.93
2001-08-01,328.97700000000003,3399.32,3399.32
2001-09-01,232.656,2404.03,2404.03
2001-10-01,176.335,1822.07,1822.07
2001-11-01,199.067,2056.96,2056.96
2001-12-01,193.03,1994.58,1994.58
2002-01-01,244.116,2483.39,2483.39
2002-02-01,216.935,2206.88,2206.88
2002-03-01,258.61,2630.84,2630.84
2002-04-01,326.548,3321.97,3321.97
2002-05-01,400.525,4074.54,4074.54
2002-06-01,403.137,4101.11,4101.11
2002-07-01,456.05100000000004,4639.41,4639.41
2002-08-01,371.356,3777.8,3777.8
2002-09-01,294.93600000000004,3000.38,3000.38
2002-10-01,237.79,2419.04,2419.04
2002-11-01,191.64100000000002,1949.56,1949.56
2002-12-01,219.355,2231.5,2231.5
2003-01-01,195.735,2004.52,2004.52
2003-02-01,246.116,2520.47,2520.47
2003-03-01,259.704,2659.63,2659.63
2003-04-01,372.033,3809.99,3809.99
2003-05-01,407.84,4176.69,4176.69
2003-06-01,369.344,3782.45,3782.45
2003-07-01,446.374,4571.32,4571.32
2003-08-01,388.872,3982.44,3982.44
2003-09-01,280.13100000000003,2868.82,2868.82
2003-10-01,202.989,2078.81,2078.81
2003-11-01,218.936,2242.12,2242.12
2003-12-01,217.925,2231.77,2231.77
2004-01-01,283.09700000000004,2837.2,2837.2
2004-02-01,247.805,2483.5,2483.5
2004-03-01,273.56600000000003,2741.68,2741.68
2004-04-01,318.66900000000004,3193.7,3193.7
2004-05-01,490.672,4917.51,4917.51
2004-06-01,524.407,5255.61,5255.61
2004-07-01,544.836,5460.35,5460.35
2004-08-01,484.75300000000004,4858.19,4858.19
2004-09-01,333.168,3339.01,3339.01
2004-10-01,205.023,2054.74,2054.74
2004-11-01,176.834,1772.23,1772.23
2004-12-01,215.17100000000002,2156.44,2156.44
2005-01-01,137.952,1379.39,1379.39
2005-02-01,166.934,1669.17,1669.17
2005-03-01,181.89100000000002,1818.73,1818.73
2005-04-01,302.349,3023.19,3023.19
2005-05-01,431.75100000000003,4317.08,4317.08
2005-06-01,465.541,4654.94,4654.94
2005-07-01,486.557,4865.08,4865.08
2005-08-01,410.01800000000003,4099.77,4099.77
2005-09-01,248.75300000000001,2487.28,2487.28
2005-10-01,143.83700000000002,1438.22,1438.22
2005-11-01,123.81200000000001,1238.0,1238.0
2005-12-01,111.605,1115.94,1115.94
2006-01-01,0.364,4.0,4.0
2006-02-01,0.32,3.0,3.0
2006-03-01,0.343,3.0,3.0
2006-04-01,0.415,4.0,4.0
2006-05-01,0.447,4.0,4.0
2006-06-01,0.462,5.0,5.0
2006-07-01,0.378,4.0,4.0
2006-08-01,0.31,3.0,3.0
2006-09-01,0.227,2.0,2.0
2006-10-01,0.215,2.0,2.0
2006-11-01,0.249,2.0,2.0
2006-12-01,0.27,3.0,3.0
2007-01-01,260.199,2572.0,2572.0
2007-02-01,153.752,1520.0,1520.0
2007-03-01,230.661,2280.0,2280.0
2007-04-01,271.834,2687.0,2687.0
2007-05-01,405.31,4006.0,4006.0
2007-06-01,320.192,3165.0,3165.0
2007-07-01,368.73400000000004,3645.0,3645.0
2007-08-01,288.873,2855.0,2855.0
2007-09-01,188.578,1864.0,1864.0
2007-10-01,128.201,1267.0,1267.0
2007-11-01,108.858,1076.0,1076.0
2007-12-01,148.80800000000002,1471.0,1471.0
2008-01-01,202.062,1991.0,1991.0
2008-02-01,169.55,1671.0,1671.0
2008-03-01,258.377,2546.0,2546.0
2008-04-01,376.06800000000004,3706.0,3706.0
2008-05-01,369.374,3640.0,3640.0
2008-06-01,513.618,5061.0,5061.0
2008-07-01,478.68,4717.0,4717.0
2008-08-01,421.971,4158.0,4158.0
2008-09-01,258.98900000000003,2552.0,2552.0
2008-10-01,165.841,1634.0,1634.0
2008-11-01,143.505,1414.0,1414.0
2008-12-01,170.965,1685.0,1685.0
2009-01-01,177.299,1730.0,1730.0
2009-02-01,123.861,1209.0,1209.0
2009-03-01,123.998,1210.0,1210.0
2009-04-01,297.959,2908.0,2908.0
2009-05-01,265.902,2595.0,2595.0
2009-06-01,300.048,2928.0,2928.0
2009-07-01,300.428,2932.0,2932.0
2009-08-01,230.34900000000002,2248.0,2248.0
2009-09-01,152.306,1487.0,1487.0
2009-10-01,107.506,1049.0,1049.0
2009-11-01,86.804,847.0,847.0
2009-12-01,106.54,1040.0,1040.0
2010-01-01,207.827,2028.0,2028.0
2010-02-01,180.125,1757.0,1757.0
2010-03-01,174.251,1700.0,1700.0
2010-04-01,194.854,1901.0,1901.0
2010-05-01,321.3,3135.0,3135.0
2010-06-01,496.96700000000004,4848.0,4848.0
2010-07-01,451.62800000000004,4406.0,4406.0
2010-08-01,375.05400000000003,3659.0,3659.0
2010-09-01,255.56900000000002,2493.0,2493.0
2010-10-01,162.74,1588.0,1588.0
2010-11-01,142.999,1395.0,1395.0
2010-12-01,206.686,2016.0,2016.0
2011-01-01,366.597,3562.0,3562.0
2011-02-01,399.244,3879.0,3879.0
2011-03-01,443.294,4307.0,4307.0
2011-04-01,417.453,4056.0,4056.0
2011-05-01,401.68,3903.0,3903.0
2011-06-01,499.817,4856.0,4856.0
2011-07-01,582.608,5661.0,5661.0
2011-08-01,440.89,4284.0,4284.0
2011-09-01,343.703,3339.0,3339.0
2011-10-01,204.568,1988.0,1988.0
2011-11-01,175.773,1708.0,1708.0
2011-12-01,199.373,1937.0,1937.0
2012-01-01,220.977,2103.0,2103.0
2012-02-01,221.335,2106.0,2106.0
2012-03-01,404.191,3846.0,3846.0
2012-04-01,444.877,4233.0,4233.0
2012-05-01,429.736,4089.0,4089.0
2012-06-01,449.717,4280.0,4280.0
2012-07-01,446.751,4251.0,4251.0
2012-08-01,348.271,3314.0,3314.0
2012-09-01,226.296,2153.0,2153.0
2012-10-01,151.531,1442.0,1442.0
2012-11-01,152.603,1452.0,1452.0
2012-12-01,203.715,1939.0,1939.0
2013-01-01,220.883,2107.0,2107.0
2013-02-01,174.412,1664.0,1664.0
2013-03-01,173.246,1653.0,1653.0
2013-04-01,387.569,3698.0,3698.0
2013-05-01,354.799,3385.0,3385.0
2013-06-01,364.071,3474.0,3474.0
2013-07-01,394.04,3760.0,3760.0
2013-08-01,303.475,2895.0,2895.0
2013-09-01,189.144,1805.0,1805.0
2013-10-01,155.969,1488.0,1488.0
2013-11-01,135.665,1294.0,1294.0
2013-12-01,148.407,1416.0,1416.0
2014-01-01,168.553,1603.0,1603.0
2014-02-01,181.11,1722.0,1722.0
2014-03-01,479.06,4556.0,4556.0
2014-04-01,489.735,4657.0,4657.0
2014-05-01,340.156,3235.0,3235.0
2014-06-01,379.106,3605.0,3605.0
2014-07-01,504.869,4801.0,4801.0
2014-08-01,336.777,3203.0,3203.0
2014-09-01,217.686,2070.0,2070.0
2014-10-01,166.196,1581.0,1581.0
2014-11-01,161.605,1537.0,1537.0
2014-12-01,222.307,2114.0,2114.0
2015-01-01,231.277,2155.0,2155.0
2015-02-01,331.029,3085.0,3085.0
2015-03-01,261.544,2437.0,2437.0
2015-04-01,352.176,3282.0,3282.0
2015-05-01,274.59,2559.0,2559.0
2015-06-01,300.037,2796.0,2796.0
2015-07-01,352.109,3281.0,3281.0
2015-08-01,250.628,2336.0,2336.0
2015-09-01,198.147,1847.0,1847.0
2015-10-01,133.205,1241.0,1241.0
2015-11-01,139.063,1296.0,1296.0
2015-12-01,170.195,1586.0,1586.0
2016-01-01,206.76,1909.0,1909.0
2016-02-01,190.588,1760.0,1760.0
2016-03-01,320.612,2960.0,2960.0
2016-04-01,474.435,4380.0,4380.0
2016-05-01,403.112,3722.0,3722.0
2016-06-01,330.624,3052.0,3052.0
2016-07-01,371.245,3427.0,3427.0
2016-08-01,315.204,2910.0,2910.0
2016-09-01,190.832,1762.0,1762.0
2016-10-01,160.164,1479.0,1479.0
2016-11-01,162.388,1499.0,1499.0
2016-12-01,180.036,1662.0,1662.0
2017-01-01,311.29,2868.0,2868.0
2017-02-01,268.919,2478.0,2478.0
2017-03-01,364.197,3355.0,3355.0
2017-04-01,353.212,3254.0,3254.0
2017-05-01,356.503,3284.0,3284.0
2017-06-01,373.75,3443.0,3443.0
2017-07-01,405.917,3740.0,3740.0
2017-08-01,374.107,3447.0,3447.0
2017-09-01,296.138,2728.0,2728.0
2017-10-01,285.426,2630.0,2630.0
2017-11-01,311.599,2871.0,2871.0
2017-12-01,310.942,2865.0,2865.0
2018-01-01,324.613,2955.0,2955.0
2018-02-01,350.528,3191.0,3191.0
2018-03-01,401.911,3659.0,3659.0
2018-04-01,416.161,3789.0,3789.0
2018-05-01,423.06,3852.0,3852.0
2018-06-01,415.97,3787.0,3787.0
2018-07-01,398.708,3630.0,3630.0
2018-08-01,391.663,3566.0,3566.0
2018-09-01,320.869,2921.0,2921.0
2018-10-01,296.089,2696.0,2696.0
2018-11-01,284.16,2587.0,2587.0
2018-12-01,278.268,2533.0,2533.0
2019-01-01,253.668,2259.0,2259.0
2019-02-01,266.282,2371.0,2371.0
2019-03-01,296.618,2641.0,2641.0
2019-04-01,321.258,2861.0,2861.0
2019-05-01,339.641,3025.0,3025.0
2019-06-01,338.032,3010.0,3010.0
2019-07-01,372.938,3321.0,3321.0
2019-08-01,355.619,3167.0,3167.0
2019-09-01,284.685,2535.0,2535.0
2019-10-01,252.376,2247.0,2247.0
2019-11-01,235.475,2097.0,2097.0
2019-12-01,202.408,1802.0,1802.0
2020-01-01,291.608,2557.0,2557.0
2020-02-01,307.137,2693.0,2693.0
2020-03-01,319.537,2801.0,2801.0
2020-04-01,359.482,3152.0,3152.0
2020-05-01,408.915,3585.0,3585.0
2020-06-01,398.315,3492.0,3492.0
2020-07-01,403.588,3538.0,3538.0
2020-08-01,406.327,3562.0,3562.0
2020-09-01,295.149,2588.0,2588.0
2020-10-01,322.896,2831.0,2831.0
2020-11-01,314.75,2759.0,2759.0
2020-12-01,292.296,2563.0,2563.0
2021-01-01,276.342,2444.0,2444.0
2021-02-01,251.056,2220.0,2220.0
2021-03-01,325.827,2882.0,2882.0
2021-04-01,328.588,2906.0,2906.0
2021-05-01,335.853,2970.0,2970.0
2021-06-01,310.459,2746.0,2746.0
2021-07-01,311.202,2752.0,2752.0
2021-08-01,294.908,2608.0,2608.0
2021-09-01,233.736,2067.0,2067.0
2021-10-01,198.423,1755.0,1755.0
2021-11-01,204.899,1812.0,1812.0
2021-12-01,204.707,1810.0,1810.0
2022-01-01,152.821,521.0,521.0
2022-02-01,132.293,451.0,451.0
2022-03-01,176.227,601.0,601.0
2022-04-01,166.352,568.0,568.0
2022-05-01,187.828,641.0,641.0
2022-06-01,167.35,571.0,571.0
2022-07-01,177.365,605.0,605.0
2022-08-01,147.044,502.0,502.0
2022-09-01,119.07,406.0,406.0
2022-10-01,97.29,332.0,332.0
2022-11-01,129.104,441.0,441.0
2022-12-01,107.256,366.0,366.0
2023-01-01,553.0,1887.0,1887.0
2023-02-01,405.0,1382.0,1382.0
