measured_on,Hydroelectric Generation,Hydroelectric Quantity Consumed For Electricity,Hydroelectric Total Fuel Consumed
2001-01-01,83.462,862.41,862.41
2001-02-01,70.673,730.26,730.26
2001-03-01,72.365,747.75,747.75
2001-04-01,71.001,733.65,733.65
2001-05-01,72.074,744.74,744.74
2001-06-01,75.322,778.3,778.3
2001-07-01,86.367,892.43,892.43
2001-08-01,87.232,901.37,901.37
2001-09-01,68.096,703.64,703.64
2001-10-01,72.163,745.66,745.66
2001-11-01,68.782,710.72,710.72
2001-12-01,72.462,748.75,748.75
