measured_on,"Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed"
2006-01-01,-15.748000000000001,97.0,97.0
2006-02-01,-8.241,51.0,51.0
2006-03-01,-6.922000000000001,43.0,43.0
2006-04-01,-13.26,82.0,82.0
2006-05-01,-12.394,76.0,76.0
2006-06-01,-11.266,69.0,69.0
2006-07-01,-16.319,100.0,100.0
2006-08-01,-15.829,97.0,97.0
2006-09-01,-7.272,45.0,45.0
2006-10-01,-7.682,47.0,47.0
2006-11-01,-9.045,56.0,56.0
2006-12-01,-10.022,62.0,62.0
2007-01-01,-3.6620000000000004,17.0,17.0
2007-02-01,-5.82,28.0,28.0
2007-03-01,-2.799,17.0,17.0
2007-04-01,-2.587,11.0,11.0
2007-05-01,-5.6080000000000005,28.0,28.0
2007-06-01,-1.57,6.0,6.0
2007-07-01,-2.09,11.0,11.0
2007-08-01,-0.98,6.0,6.0
2007-09-01,-2.715,17.0,17.0
2007-10-01,-3.228,17.0,17.0
2007-11-01,-3.323,17.0,17.0
2007-12-01,-4.618,22.0,22.0
2008-01-01,-9.032,0.0,0.0
2008-02-01,-8.521,0.0,0.0
2008-03-01,-6.462000000000001,0.0,0.0
2008-04-01,-6.748,0.0,0.0
2008-05-01,-6.123,0.0,0.0
2008-06-01,-7.311,0.0,0.0
2008-07-01,-6.831,0.0,0.0
2008-08-01,-4.712000000000001,0.0,0.0
2008-09-01,-7.596,0.0,0.0
2008-10-01,-6.3420000000000005,0.0,0.0
2008-11-01,-5.336,0.0,0.0
2008-12-01,-13.986,0.0,0.0
2009-01-01,-6.893000000000001,46.0,46.0
2009-02-01,-3.793,17.0,17.0
2009-03-01,-9.88,52.0,52.0
2009-04-01,-5.981,29.0,29.0
2009-05-01,-7.873,40.0,40.0
2009-06-01,-4.44,23.0,23.0
2009-07-01,-2.7630000000000003,12.0,12.0
2009-08-01,-4.157,23.0,23.0
2009-09-01,-5.003,23.0,23.0
2009-10-01,-4.773000000000001,23.0,23.0
2009-11-01,-5.9270000000000005,29.0,29.0
2009-12-01,-5.517,29.0,29.0
2010-01-01,-5.125,12.0,12.0
2010-02-01,-4.283,12.0,12.0
2010-03-01,-2.705,6.0,6.0
2010-04-01,-3.947,12.0,12.0
2010-05-01,-5.601,12.0,12.0
2010-06-01,-10.215,12.0,12.0
2010-07-01,-21.425,52.0,52.0
2010-08-01,-3.77,12.0,12.0
2010-09-01,-7.189,17.0,17.0
2010-10-01,-6.7540000000000004,17.0,17.0
2010-11-01,-10.053,23.0,23.0
2010-12-01,-3.9330000000000003,12.0,12.0
2011-01-01,-12.96,46.0,46.0
2011-02-01,-9.259,23.0,23.0
2011-03-01,-7.239,17.0,17.0
2011-04-01,-4.313,12.0,12.0
2011-05-01,-10.868,29.0,29.0
2011-06-01,-5.501,17.0,17.0
2011-07-01,-4.392,12.0,12.0
2011-08-01,-7.506,23.0,23.0
2011-09-01,-7.027,17.0,17.0
2011-10-01,-6.907,17.0,17.0
2011-11-01,-7.133,17.0,17.0
2011-12-01,-4.895,12.0,12.0
2012-01-01,1.049,23.0,23.0
2012-02-01,0.659,12.0,12.0
2012-03-01,0.485,12.0,12.0
2012-04-01,0.974,18.0,18.0
2012-05-01,0.709,12.0,12.0
2012-06-01,0.894,18.0,18.0
2012-07-01,1.001,18.0,18.0
2012-08-01,0.788,18.0,18.0
2012-09-01,0.547,12.0,12.0
2012-10-01,0.419,6.0,6.0
2012-11-01,0.396,6.0,6.0
2012-12-01,1.079,18.0,18.0
2013-01-01,0.0,0.0,0.0
2013-02-01,0.0,0.0,0.0
2013-03-01,0.0,0.0,0.0
2013-04-01,0.0,0.0,0.0
2013-05-01,0.0,0.0,0.0
2013-06-01,0.0,0.0,0.0
2013-07-01,0.0,0.0,0.0
2013-08-01,0.0,0.0,0.0
2013-09-01,0.0,0.0,0.0
2013-10-01,0.0,0.0,0.0
2013-11-01,0.0,0.0,0.0
2013-12-01,0.0,0.0,0.0
2014-01-01,0.0,0.0,0.0
2014-02-01,0.0,0.0,0.0
2014-03-01,0.0,0.0,0.0
2014-04-01,0.0,0.0,0.0
2014-05-01,0.0,0.0,0.0
2014-06-01,0.0,0.0,0.0
2014-07-01,0.0,0.0,0.0
2014-08-01,0.0,0.0,0.0
2014-09-01,0.0,0.0,0.0
2014-10-01,0.0,0.0,0.0
2014-11-01,0.0,0.0,0.0
2014-12-01,0.0,0.0,0.0
2015-01-01,0.0,0.0,0.0
2015-02-01,0.0,0.0,0.0
2015-03-01,0.0,0.0,0.0
2015-04-01,0.0,0.0,0.0
2015-05-01,0.0,0.0,0.0
2015-06-01,0.0,0.0,0.0
2015-07-01,0.0,0.0,0.0
2015-08-01,0.0,0.0,0.0
2015-09-01,0.0,0.0,0.0
