measured_on,Distillate Fuel Oil-Combined Cycle Combustion Turbine Part Generation,Distillate Fuel Oil-Combined Cycle Combustion Turbine Part Quantity Consumed For Electricity,Distillate Fuel Oil-Combined Cycle Combustion Turbine Part Total Fuel Consumed,Distillate Fuel Oil-Combined Cycle Steam Part Generation,Distillate Fuel Oil-Combined Cycle Steam Part Quantity Consumed For Electricity,Distillate Fuel Oil-Combined Cycle Steam Part Total Fuel Consumed,Natural Gas-Combined Cycle Combustion Turbine Part Generation,Natural Gas-Combined Cycle Combustion Turbine Part Quantity Consumed For Electricity,Natural Gas-Combined Cycle Combustion Turbine Part Total Fuel Consumed,Natural Gas-Combined Cycle Steam Part Generation,Natural Gas-Combined Cycle Steam Part Quantity Consumed For Electricity,Natural Gas-Combined Cycle Steam Part Total Fuel Consumed
2003-01-01,24852.0,284952.0,300979.0,12169.0,0.0,0.0,4805.0,55100.0,58199.0,,,
2003-02-01,17222.0,191990.0,208092.0,8394.0,0.0,0.0,2939.0,32768.0,35516.0,,,
2003-03-01,5889.0,63672.0,70731.0,,,,9836.0,106360.0,118152.0,5592.0,0.0,0.0
2003-04-01,1354.0,12400.0,14239.0,,,,11829.0,108310.0,124374.0,5345.0,0.0,0.0
2003-05-01,,,,,,,,,,1034.0,0.0,0.0
2003-06-01,0.0,0.0,0.0,,,,3551.0,37724.0,48514.0,1547.0,0.0,0.0
2003-07-01,0.0,0.0,0.0,,,,9045.0,107387.0,117496.0,4007.0,0.0,0.0
2003-08-01,0.0,0.0,0.0,,,,13341.0,168767.0,179142.0,6084.0,0.0,0.0
2003-09-01,0.0,0.0,0.0,,,,2681.0,24662.0,35363.0,1187.0,0.0,0.0
2003-10-01,0.0,0.0,0.0,,,,3016.0,27533.0,38020.0,1205.0,0.0,0.0
2003-11-01,0.0,0.0,0.0,,,,,,,639.0,0.0,0.0
2003-12-01,541.0,3375.0,5736.0,,,,3870.0,24132.0,41021.0,1683.0,0.0,0.0
2004-01-01,13097.11589,175674.1,178940.81,1885.6393,0.0,0.0,2352.76911,31558.14,32144.97,338.73670000000004,0.0,0.0
2004-02-01,2779.58582,32590.89,37724.53,0.0,0.0,0.0,9.05918,106.22,122.95,0.0,0.0,0.0
2004-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
