measured_on,Distillate Fuel Oil Generation,Distillate Fuel Oil Quantity Consumed For Electricity,Distillate Fuel Oil Total Fuel Consumed,Natural Gas Generation,Natural Gas Quantity Consumed For Electricity,Natural Gas Total Fuel Consumed,Residual Fuel Oil Generation,Residual Fuel Oil Quantity Consumed For Electricity,Residual Fuel Oil Total Fuel Consumed
2005-02-01,2.0,150.8,150.8,1671.0,18526.26,18526.26,,,
2005-03-01,4418.0,47339.6,47339.6,1381.0,15009.14,15009.14,,,
2005-04-01,1.0,5.8,5.8,3690.0,37611.0,37611.0,,,
2005-05-01,0.0,0.0,0.0,12.0,148.92,148.92,,,
2005-06-01,1.0,5.8,5.8,15437.0,167823.77,167823.77,,,
2005-07-01,0.0,0.0,0.0,30429.0,337999.17,337999.17,,,
2005-08-01,4638.0,49503.0,49503.0,42228.0,456930.29,456930.29,,,
2005-09-01,5056.0,54415.6,54415.6,2900.0,31000.86,31000.86,,,
2005-10-01,0.0,0.0,0.0,3369.0,34758.54,34758.54,,,
2005-11-01,0.0,0.0,0.0,0.0,0.0,0.0,,,
2005-12-01,0.0,10.0,10.0,0.0,3.06,3.06,,,
2006-01-01,0.0,0.0,0.0,0.0,0.0,0.0,,,
2006-02-01,713.0,7062.0,7062.0,483.0,4893.0,4893.0,,,
2006-03-01,0.0,0.0,0.0,0.0,0.0,0.0,,,
2006-04-01,0.0,0.0,0.0,0.0,0.0,0.0,,,
2006-05-01,0.0,0.0,0.0,5206.0,55155.0,55155.0,,,
2006-06-01,0.0,0.0,0.0,7212.0,76842.0,76842.0,,,
2006-07-01,0.0,0.0,0.0,33289.0,352003.0,352003.0,,,
2006-08-01,0.0,0.0,0.0,52335.0,544635.0,544635.0,,,
2006-09-01,0.0,0.0,0.0,0.0,130.0,130.0,,,
2006-10-01,0.0,23.0,23.0,0.0,0.0,0.0,,,
2006-11-01,1.0,6.0,6.0,3965.0,41365.0,41365.0,,,
2006-12-01,13042.0,135039.0,135039.0,7.0,78.0,78.0,,,
2007-01-01,1657.03,17448.0,17448.0,34.97,368.0,368.0,,,
2007-02-01,5553.0,57593.0,57593.0,0.0,0.0,0.0,,,
2007-03-01,10522.722,109235.0,109235.0,1050.278,10903.0,10903.0,,,
2007-04-01,0.0,0.0,0.0,174.0,2287.0,2287.0,,,
2007-05-01,33.977000000000004,376.0,376.0,1293.0230000000001,14317.0,14317.0,,,
2007-06-01,0.0,0.0,0.0,17368.0,184712.0,184712.0,,,
2007-07-01,1137.957,12016.0,12016.0,33444.043,353133.0,353133.0,,,
2007-08-01,747.8190000000001,7900.0,7900.0,66874.181,706481.0,706481.0,,,
2007-09-01,4147.773,44021.0,44021.0,6689.227000000001,70994.0,70994.0,,,
2007-10-01,297.494,3187.0,3187.0,26511.506,284010.0,284010.0,,,
2007-11-01,0.0,0.0,0.0,0.0,0.0,0.0,,,
2007-12-01,832.1,8926.0,8926.0,1277.9,13708.0,13708.0,,,
2008-01-01,0.0,0.0,0.0,0.0,0.0,0.0,,,
2008-02-01,5980.0,62531.0,62531.0,0.0,0.0,0.0,,,
2008-03-01,0.0,0.0,0.0,0.0,0.0,0.0,,,
2008-04-01,0.0,0.0,0.0,270.0,2103.0,2103.0,,,
2008-05-01,0.0,0.0,0.0,0.0,237.0,237.0,,,
2008-06-01,0.0,0.0,0.0,65754.0,707470.0,707470.0,,,
2008-07-01,1304.954,13938.0,13938.0,87976.046,939658.0,939658.0,,,
2008-08-01,8.613,92.0,92.0,25916.387000000002,276811.0,276811.0,,,
2008-09-01,64.88300000000001,690.0,690.0,31623.117,336298.0,336298.0,,,
2008-10-01,0.521,6.0,6.0,1696.479,18718.0,18718.0,,,
2008-11-01,382.93,4054.0,4054.0,2348.07,24857.0,24857.0,,,
2008-12-01,1458.933,15841.0,15841.0,19.067,207.0,207.0,,,
2009-01-01,17506.0,185317.0,185317.0,0.0,0.0,0.0,,,
2009-02-01,6731.256,69903.0,69903.0,2168.744,22522.0,22522.0,,,
2009-03-01,13725.215,142744.0,142744.0,6102.785,63470.0,63470.0,,,
2009-04-01,0.0,0.0,0.0,5152.0,68407.0,68407.0,,,
2009-05-01,0.0,0.0,0.0,0.0,1830.0,1830.0,,,
2009-06-01,0.0,0.0,0.0,31551.0,338012.0,338012.0,,,
2009-07-01,0.0,0.0,0.0,57501.0,616560.0,616560.0,,,
2009-08-01,0.0,0.0,0.0,85583.0,914390.0,914390.0,,,
2009-09-01,49.006,523.0,523.0,27378.994,292334.0,292334.0,,,
2009-10-01,410.708,4543.0,4543.0,3459.2920000000004,38260.0,38260.0,,,
2009-11-01,0.0,0.0,0.0,1036.0,11260.0,11260.0,,,
2009-12-01,22.105,282.0,282.0,3619.895,46139.0,46139.0,,,
2010-01-01,11032.339,125442.0,125442.0,7388.661,84012.0,84012.0,,,
2010-02-01,4081.35,48013.0,48013.0,5827.650000000001,68556.0,68556.0,,,
2010-03-01,1501.0,15864.0,15864.0,0.0,0.0,0.0,,,
2010-04-01,796.714,8648.0,8648.0,10445.286,113379.0,113379.0,,,
2010-05-01,3890.69,52107.0,52107.0,38647.31,517588.0,517588.0,,,
2010-06-01,0.0,0.0,0.0,51000.0,524592.0,524592.0,,,
2010-07-01,0.0,0.0,0.0,91954.0,944013.0,944013.0,,,
2010-08-01,46.811,512.0,512.0,50132.189,548060.0,548060.0,,,
2010-09-01,21.661,270.0,270.0,31599.339,394241.0,394241.0,,,
2010-10-01,1139.698,12265.0,12265.0,33627.302,361877.0,361877.0,,,
2010-11-01,4324.505,45414.0,45414.0,31984.495,335883.0,335883.0,,,
2010-12-01,16087.107,168262.0,168262.0,50806.893,531412.0,531412.0,,,
2011-01-01,17302.602,182499.0,182499.0,3408.398,35950.0,35950.0,,,
2011-02-01,571.034,6641.0,6641.0,1280.966,14898.0,14898.0,,,
2011-03-01,0.0,0.0,0.0,8715.0,91987.0,91987.0,,,
2011-04-01,1638.251,16991.0,16991.0,12382.749,128429.0,128429.0,,,
2011-05-01,0.0,0.0,0.0,8314.0,87348.0,87348.0,,,
2011-06-01,23.422,242.0,242.0,57509.578,592975.0,592975.0,,,
2011-07-01,105.095,1093.0,1093.0,92044.905,956841.0,956841.0,,,
2011-08-01,72.441,753.0,753.0,45809.559,476336.0,476336.0,,,
2011-09-01,0.0,0.0,0.0,21748.0,252369.0,252369.0,,,
2011-10-01,0.0,1156.0,1156.0,0.0,0.0,0.0,,,
2011-11-01,574.164,6986.0,6986.0,3834.836,46661.0,46661.0,,,
2011-12-01,890.598,8418.0,8418.0,3526.402,33332.0,33332.0,,,
2012-01-01,589.274,6446.0,6446.0,6552.726,71677.0,71677.0,,,
2012-02-01,0.0,0.0,0.0,905.0,10033.0,10033.0,,,
2012-03-01,0.0,0.0,0.0,1474.0,15836.0,15836.0,,,
2012-04-01,0.0,0.0,0.0,11334.0,122534.0,122534.0,,,
2012-05-01,0.0,0.0,0.0,42783.0,468635.0,468635.0,,,
2012-06-01,0.0,0.0,0.0,48387.0,531742.0,531742.0,,,
2012-07-01,0.0,0.0,0.0,119990.0,1327731.0,1327731.0,,,
2012-08-01,0.0,0.0,0.0,41487.0,458852.0,458852.0,,,
2012-09-01,0.0,0.0,0.0,4544.0,50812.0,50812.0,,,
2012-10-01,0.0,0.0,0.0,10166.0,110507.0,110507.0,,,
2012-11-01,770.091,8315.0,8315.0,10117.909,109241.0,109241.0,,,
2012-12-01,160.584,1777.0,1777.0,498.416,5515.0,5515.0,,,
2013-01-01,1285.669,13438.0,13438.0,16571.331,173203.0,173203.0,,,
2013-02-01,0.0,0.0,0.0,0.0,0.0,0.0,,,
2013-03-01,0.0,0.0,0.0,31843.0,336000.0,336000.0,,,
2013-04-01,0.0,0.0,0.0,20694.0,223465.0,223465.0,,,
2013-05-01,142.198,1564.0,1564.0,50191.802,552047.0,552047.0,,,
2013-06-01,0.0,0.0,0.0,26170.0,282675.0,282675.0,,,
2013-07-01,0.0,0.0,0.0,125475.0,1356487.0,1356487.0,,,
2013-08-01,0.0,0.0,0.0,119202.0,1298503.0,1298503.0,,,
2013-09-01,0.0,0.0,0.0,79407.0,852971.0,852971.0,,,
2013-10-01,974.689,10379.0,10379.0,41460.311,441481.0,441481.0,,,
2013-11-01,0.0,0.0,0.0,61316.0,636100.0,636100.0,,,
2013-12-01,615.539,6463.0,6463.0,19969.461,209674.0,209674.0,,,
2014-01-01,42232.339,444809.0,444809.0,19873.661,209318.0,209318.0,,,
2014-02-01,221.843,2312.0,2312.0,19548.157,203683.0,203683.0,,,
2014-03-01,1160.14,12138.0,12138.0,57405.86,600623.0,600623.0,,,
2014-04-01,0.0,0.0,0.0,7754.0,80986.0,80986.0,,,
2014-05-01,0.0,0.0,0.0,31727.0,347458.0,347458.0,,,
2014-06-01,0.0,0.0,0.0,51515.0,559267.0,559267.0,,,
2014-07-01,0.0,0.0,0.0,64401.0,707920.0,707920.0,,,
2014-08-01,0.0,0.0,0.0,63333.0,645285.0,645285.0,,,
2014-09-01,0.0,0.0,0.0,33846.0,379212.0,379212.0,,,
2014-10-01,1220.796,12644.0,12644.0,15813.204,163783.0,163783.0,,,
2014-11-01,859.923,8694.0,8694.0,7032.077,71096.0,71096.0,,,
2014-12-01,241.857,2542.0,2542.0,29847.143,313642.0,313642.0,,,
2015-01-01,761.984,7955.0,7955.0,27529.016,287415.0,287415.0,,,
2015-02-01,13121.193,138224.0,138224.0,28492.807,300155.0,300155.0,,,
2015-03-01,1628.93,17244.0,17244.0,107494.07,1137958.0,1137958.0,,,
2015-04-01,124.107,1265.0,1265.0,171415.89,1747208.0,1747208.0,,,
2015-05-01,1898.982,18837.0,18837.0,52135.018,517155.0,517155.0,,,
2015-06-01,0.0,0.0,0.0,127643.0,1259317.0,1259317.0,,,
2015-07-01,0.0,0.0,0.0,80540.0,795858.0,795858.0,,,
2015-08-01,0.0,0.0,0.0,18682.0,194739.0,194739.0,,,
2015-09-01,0.0,0.0,0.0,22244.0,230598.0,230598.0,,,
2015-10-01,1150.569,11250.0,11250.0,75740.431,740577.0,740577.0,,,
2015-11-01,2017.871,19881.0,19881.0,101483.13,999865.0,999865.0,,,
2015-12-01,158.926,1554.0,1554.0,56462.074,552072.0,552072.0,,,
2016-01-01,7675.551,77470.0,77470.0,33665.449,339788.0,339788.0,,,
2016-02-01,0.0,0.0,0.0,8687.0,88502.0,88502.0,,,
2016-03-01,0.0,0.0,0.0,12791.0,127472.0,127472.0,,,
2016-04-01,0.0,0.0,0.0,148942.0,1461847.0,1461847.0,0.0,0.0,0.0
2016-05-01,0.0,0.0,0.0,38222.0,387662.0,387662.0,,,
2016-06-01,701.451,7171.0,7171.0,41324.549,422459.0,422459.0,,,
2016-07-01,0.0,0.0,0.0,105070.0,1071221.0,1071221.0,,,
2016-08-01,137.137,1405.0,1405.0,103923.86,1064744.0,1064744.0,,,
2016-09-01,216.374,2245.0,2245.0,70044.626,726606.0,726606.0,,,
2016-10-01,0.0,0.0,0.0,64202.0,642393.0,642393.0,,,
2016-11-01,715.316,7171.0,7171.0,8548.684,85699.0,85699.0,,,
2016-12-01,0.0,0.0,0.0,22219.0,218371.0,218371.0,,,
2017-01-01,1161.936,11706.0,11706.0,36156.685,364263.0,364263.0,,,
2017-02-01,1527.214,15389.0,15389.0,37711.239,379925.0,379925.0,,,
2017-03-01,743.843,7496.0,7496.0,42321.268,426369.0,426369.0,,,
2017-04-01,276.719,2788.0,2788.0,29104.477,293216.0,293216.0,,,
2017-05-01,847.725,8539.0,8539.0,34145.661,344003.0,344003.0,,,
2017-06-01,736.65,7422.0,7422.0,49770.172,501414.0,501414.0,,,
2017-07-01,516.249,5201.0,5201.0,54158.326,545622.0,545622.0,,,
2017-08-01,615.848,6204.0,6204.0,53197.555,535943.0,535943.0,,,
2017-09-01,530.969,5349.0,5349.0,45803.581,461451.0,461451.0,,,
2017-10-01,2170.241,21865.0,21865.0,27259.247,274625.0,274625.0,,,
2017-11-01,1064.322,10720.0,10720.0,42718.949,430375.0,430375.0,,,
2017-12-01,1753.783,17667.0,17667.0,45098.341,454347.0,454347.0,,,
2018-01-01,17889.745,164900.0,164900.0,72625.333,669462.0,669462.0,,,
2018-02-01,796.65,7345.0,7345.0,76891.303,708785.0,708785.0,,,
2018-03-01,646.589,5962.0,5962.0,68365.332,630192.0,630192.0,,,
2018-04-01,1782.549,16432.0,16432.0,56678.959,522467.0,522467.0,,,
2018-05-01,2210.938,20380.0,20380.0,70082.964,646025.0,646025.0,,,
2018-06-01,1893.705,17457.0,17457.0,87717.668,808582.0,808582.0,,,
2018-07-01,1920.067,17700.0,17700.0,90702.701,836098.0,836098.0,,,
2018-08-01,1953.14,18006.0,18006.0,94276.544,869042.0,869042.0,,,
2018-09-01,2717.773,25050.0,25050.0,87829.525,809613.0,809613.0,,,
2018-10-01,4443.584,40962.0,40962.0,60792.484,560385.0,560385.0,,,
2018-11-01,4705.969,43381.0,43381.0,73000.905,672923.0,672923.0,,,
2018-12-01,4240.034,39086.0,39086.0,70159.539,646731.0,646731.0,,,
2019-01-01,946.617,9467.0,9467.0,24140.501,241411.0,241411.0,,,
2019-02-01,187.827,1879.0,1879.0,24069.867,240704.0,240704.0,,,
2019-03-01,323.182,3232.0,3232.0,23819.899,238204.0,238204.0,,,
2019-04-01,188.763,1890.0,1890.0,20828.46,208290.0,208290.0,,,
2019-05-01,263.69,2638.0,2638.0,22138.465,221390.0,221390.0,,,
2019-06-01,463.229,4631.0,4631.0,25042.428,250430.0,250430.0,,,
2019-07-01,635.105,6350.0,6350.0,30954.22,309549.0,309549.0,,,
2019-08-01,654.629,6544.0,6544.0,29146.779,291474.0,291474.0,,,
2019-09-01,531.077,5310.0,5310.0,23482.87,234834.0,234834.0,,,
2019-10-01,338.95,3392.0,3392.0,18405.942,184063.0,184063.0,,,
2019-11-01,286.43,2866.0,2866.0,21149.985,211504.0,211504.0,,,
2019-12-01,286.84,2866.0,2866.0,26071.245,260718.0,260718.0,,,
2020-01-01,99.382,988.0,988.0,69222.024,691289.0,691289.0,,,
2020-02-01,55.208,552.0,552.0,59409.27,593295.0,593295.0,,,
2020-03-01,110.39,1103.0,1103.0,60483.749,604025.0,604025.0,,,
2020-04-01,61.234,609.0,609.0,53369.962,532982.0,532982.0,,,
2020-05-01,154.689,1545.0,1545.0,55728.171,556533.0,556533.0,,,
2020-06-01,135.5,1356.0,1356.0,58942.272,588631.0,588631.0,,,
2020-07-01,238.565,2384.0,2384.0,72752.945,726552.0,726552.0,,,
2020-08-01,230.27,2298.0,2298.0,69453.231,693599.0,693599.0,,,
2020-09-01,283.718,2832.0,2832.0,53805.73,537335.0,537335.0,,,
2020-10-01,94.173,942.0,942.0,46888.662,468257.0,468257.0,,,
2020-11-01,196.033,1959.0,1959.0,41670.906,416149.0,416149.0,,,
2020-12-01,318.627,3183.0,3183.0,53607.289,535353.0,535353.0,,,
2021-01-01,127.62,1323.0,1323.0,7220.575,74743.0,74743.0,,,
2021-02-01,78.659,811.0,811.0,4450.418,46068.0,46068.0,,,
2021-03-01,101.074,1047.0,1047.0,5718.595,59196.0,59196.0,,,
2021-04-01,749.571,7762.0,7762.0,42409.613,439001.0,439001.0,,,
2021-05-01,479.666,4963.0,4963.0,27138.81,280926.0,280926.0,,,
2021-06-01,654.486,6774.0,6774.0,37029.828,383312.0,383312.0,,,
2021-07-01,1299.793,13453.0,13453.0,73540.391,761249.0,761249.0,,,
2021-08-01,1719.908,17805.0,17805.0,97309.877,1007298.0,1007298.0,,,
2021-09-01,761.329,7879.0,7879.0,43074.895,445888.0,445888.0,,,
2021-10-01,775.288,8026.0,8026.0,43864.672,454063.0,454063.0,,,
2021-11-01,1703.628,17634.0,17634.0,96388.776,997763.0,997763.0,,,
2021-12-01,209.827,2170.0,2170.0,11871.7,122889.0,122889.0,,,
2022-01-01,1539.875,15653.0,15653.0,19938.819,202651.0,202651.0,,,
2022-02-01,306.674,3117.0,3117.0,3970.922,40360.0,40360.0,,,
2022-03-01,1099.758,11176.0,11176.0,14240.035,144731.0,144731.0,,,
2022-04-01,4830.886,49100.0,49100.0,62551.947,635757.0,635757.0,,,
2022-05-01,5527.901,56183.0,56183.0,71577.123,727486.0,727486.0,,,
2022-06-01,6281.779,63846.0,63846.0,81338.6,826699.0,826699.0,,,
2022-07-01,6001.48,60999.0,60999.0,77709.19,789810.0,789810.0,,,
2022-08-01,8445.637,85836.0,85836.0,109356.96,1111468.0,1111468.0,,,
2022-09-01,5946.287,60436.0,60436.0,76994.525,782547.0,782547.0,,,
2022-10-01,2834.841,28815.0,28815.0,36706.476,373072.0,373072.0,,,
2022-11-01,3662.832,37230.0,37230.0,47427.587,482038.0,482038.0,,,
2022-12-01,4084.707,41517.0,41517.0,52890.164,537558.0,537558.0,,,
2023-01-01,175.362,1883.0,1883.0,8369.293,89895.0,89895.0,,,
2023-02-01,229.948,2468.0,2468.0,10974.472,117878.0,117878.0,,,
2023-03-01,596.448,6406.0,6406.0,28466.01,305758.0,305758.0,,,
2023-04-01,302.647,3249.0,3249.0,14444.074,155146.0,155146.0,,,
2023-05-01,197.055,2118.0,2118.0,9404.639,101016.0,101016.0,,,
2023-06-01,350.317,3765.0,3765.0,16719.18,179583.0,179583.0,,,
2023-07-01,898.653,9655.0,9655.0,42888.98,460676.0,460676.0,,,
2023-08-01,881.329,9465.0,9465.0,42062.177,451795.0,451795.0,,,
2023-09-01,843.42,9058.0,9058.0,40252.936,432362.0,432362.0,,,
2023-10-01,1479.329,15888.0,15888.0,70602.267,758348.0,758348.0,,,
2023-11-01,376.463,4041.0,4041.0,17967.0,192986.0,192986.0,,,
2023-12-01,0.0,0.0,0.0,0.0,0.0,0.0,,,
2024-01-01,118.255,1258.0,1258.0,6199.624,65899.0,65899.0,,,
2024-02-01,62.975,669.0,669.0,3301.518,35093.0,35093.0,,,
2024-03-01,589.08,6263.0,6263.0,30882.985,328271.0,328271.0,,,
2024-04-01,2287.513,24316.0,24316.0,119924.63,1274740.0,1274740.0,,,
2024-05-01,1816.625,19311.0,19311.0,95237.935,1012332.0,1012332.0,,,
2024-06-01,1067.952,11354.0,11354.0,55988.216,595128.0,595128.0,,,
2024-07-01,3650.065,38799.0,38799.0,191357.43,2034036.0,2034036.0,,,
2024-08-01,2215.175,23544.0,23544.0,116132.26,1234429.0,1234429.0,,,
2024-09-01,1504.248,15987.0,15987.0,78861.364,838258.0,838258.0,,,
2024-10-01,1294.365,13757.0,13757.0,67858.079,721299.0,721299.0,,,
2024-11-01,742.232,7888.0,7888.0,38912.082,413616.0,413616.0,,,
2024-12-01,793.632,8437.0,8437.0,41606.764,442259.0,442259.0,,,
