measured_on,"Wind-Wind Turbine, Onshore Generation","Wind-Wind Turbine, Onshore Quantity Consumed For Electricity","Wind-Wind Turbine, Onshore Total Fuel Consumed"
2008-01-01,955.748,9418.0,9418.0
2008-02-01,775.6850000000001,7644.0,7644.0
2008-03-01,806.048,7943.0,7943.0
2008-04-01,1056.776,10413.0,10413.0
2008-05-01,969.5110000000001,9554.0,9554.0
2008-06-01,612.875,6039.0,6039.0
2008-07-01,545.976,5380.0,5380.0
2008-08-01,601.201,5924.0,5924.0
2008-09-01,853.313,8409.0,8409.0
2008-10-01,968.339,9542.0,9542.0
2008-11-01,1105.778,10896.0,10896.0
2008-12-01,1433.75,14128.0,14128.0
2009-01-01,1085.297,10592.0,10592.0
2009-02-01,1095.5240000000001,10692.0,10692.0
2009-03-01,1194.59,11659.0,11659.0
2009-04-01,1201.678,11728.0,11728.0
2009-05-01,1058.291,10329.0,10329.0
2009-06-01,642.505,6271.0,6271.0
2009-07-01,577.42,5636.0,5636.0
2009-08-01,685.972,6695.0,6695.0
2009-09-01,560.53,5471.0,5471.0
2009-10-01,898.3140000000001,8768.0,8768.0
2009-11-01,882.035,8609.0,8609.0
2009-12-01,985.844,9622.0,9622.0
2010-01-01,1081.84,10554.0,10554.0
2010-02-01,674.244,6578.0,6578.0
2010-03-01,1103.0420000000001,10761.0,10761.0
2010-04-01,1185.077,11562.0,11562.0
2010-05-01,1081.4070000000002,10550.0,10550.0
2010-06-01,722.418,7048.0,7048.0
2010-07-01,658.9490000000001,6429.0,6429.0
2010-08-01,807.8960000000001,7882.0,7882.0
2010-09-01,845.07,8245.0,8245.0
2010-10-01,1061.743,10358.0,10358.0
2010-11-01,1241.448,12112.0,12112.0
2010-12-01,1125.866,10984.0,10984.0
2011-01-01,965.367,9380.0,9380.0
2011-02-01,1423.836,13834.0,13834.0
2011-03-01,1104.931,10736.0,10736.0
2011-04-01,1304.562,12675.0,12675.0
2011-05-01,1434.542,13938.0,13938.0
2011-06-01,976.857,9491.0,9491.0
2011-07-01,599.801,5828.0,5828.0
2011-08-01,548.95,5334.0,5334.0
2011-09-01,723.234,7027.0,7027.0
2011-10-01,1469.84,14281.0,14281.0
2011-11-01,1618.764,15728.0,15728.0
2011-12-01,1470.316,14286.0,14286.0
2012-01-01,1503.968,14312.0,14312.0
2012-02-01,1093.474,10405.0,10405.0
2012-03-01,1289.937,12275.0,12275.0
2012-04-01,1411.675,13433.0,13433.0
2012-05-01,1375.344,13088.0,13088.0
2012-06-01,1072.546,10206.0,10206.0
2012-07-01,703.716,6697.0,6697.0
2012-08-01,748.479,7123.0,7123.0
2012-09-01,919.858,8753.0,8753.0
2012-10-01,1471.718,14005.0,14005.0
2012-11-01,1371.411,13050.0,13050.0
2012-12-01,1141.874,10866.0,10866.0
2013-01-01,1559.179,14876.0,14876.0
2013-02-01,1192.682,11379.0,11379.0
2013-03-01,1273.604,12151.0,12151.0
2013-04-01,1381.915,13185.0,13185.0
2013-05-01,1353.428,12913.0,12913.0
2013-06-01,960.426,9163.0,9163.0
2013-07-01,879.066,8387.0,8387.0
2013-08-01,644.532,6149.0,6149.0
2013-09-01,1048.277,10002.0,10002.0
2013-10-01,1196.933,11420.0,11420.0
2013-11-01,1605.15,15315.0,15315.0
2013-12-01,1173.808,11199.0,11199.0
2014-01-01,1765.69,16792.0,16792.0
2014-02-01,1462.529,13909.0,13909.0
2014-03-01,1542.939,14673.0,14673.0
2014-04-01,1613.019,15340.0,15340.0
2014-05-01,1229.173,11689.0,11689.0
2014-06-01,997.348,9485.0,9485.0
2014-07-01,1001.435,9524.0,9524.0
2014-08-01,477.394,4540.0,4540.0
2014-09-01,1031.863,9813.0,9813.0
2014-10-01,1379.031,13115.0,13115.0
2014-11-01,1727.624,16430.0,16430.0
2014-12-01,1357.955,12914.0,12914.0
2015-01-01,1421.475,13247.0,13247.0
2015-02-01,1296.318,12080.0,12080.0
2015-03-01,1417.071,13206.0,13206.0
2015-04-01,1470.688,13705.0,13705.0
2015-05-01,1350.453,12585.0,12585.0
2015-06-01,754.664,7033.0,7033.0
2015-07-01,668.937,6234.0,6234.0
2015-08-01,887.978,8275.0,8275.0
2015-09-01,1004.822,9364.0,9364.0
2015-10-01,1356.127,12638.0,12638.0
2015-11-01,1650.056,15377.0,15377.0
2015-12-01,1358.411,12659.0,12659.0
2016-01-01,1235.714,11408.0,11408.0
2016-02-01,1331.099,12289.0,12289.0
2016-03-01,1272.44,11747.0,11747.0
2016-04-01,1608.201,14847.0,14847.0
2016-05-01,980.878,9055.0,9055.0
2016-06-01,946.444,8738.0,8738.0
2016-07-01,746.933,6896.0,6896.0
2016-08-01,620.232,5726.0,5726.0
2016-09-01,1177.079,10867.0,10867.0
2016-10-01,1345.892,12425.0,12425.0
2016-11-01,1401.265,12936.0,12936.0
2016-12-01,1871.823,17281.0,17281.0
2017-01-01,1208.223,11131.0,11131.0
2017-02-01,1427.231,13149.0,13149.0
2017-03-01,1441.088,13277.0,13277.0
