measured_on,Solar - Photovoltaic - Solar - Generation,Solar - Photovoltaic - Solar - Quantity Consumed For Electricity,Solar - Photovoltaic - Solar - Total Fuel Consumed
2014-09-01,124.221,1181.0,1181.0
2014-10-01,114.658,1090.0,1090.0
2014-11-01,93.148,886.0,886.0
2014-12-01,63.973,608.0,608.0
2015-01-01,115.231,1074.0,1074.0
2015-02-01,148.094,1380.0,1380.0
2015-03-01,211.401,1970.0,1970.0
2015-04-01,240.639,2243.0,2243.0
2015-05-01,241.558,2251.0,2251.0
2015-06-01,250.25,2332.0,2332.0
2015-07-01,253.431,2362.0,2362.0
2015-08-01,258.319,2407.0,2407.0
2015-09-01,213.768,1992.0,1992.0
2015-10-01,182.497,1701.0,1701.0
2015-11-01,167.218,1558.0,1558.0
2015-12-01,144.594,1347.0,1347.0
2016-01-01,99.472,918.0,918.0
2016-02-01,199.011,1837.0,1837.0
2016-03-01,173.069,1598.0,1598.0
2016-04-01,194.385,1795.0,1795.0
2016-05-01,239.976,2215.0,2215.0
2016-06-01,238.291,2200.0,2200.0
2016-07-01,274.43,2534.0,2534.0
2016-08-01,267.288,2468.0,2468.0
2016-09-01,249.054,2299.0,2299.0
2016-10-01,218.45,2017.0,2017.0
2016-11-01,191.245,1766.0,1766.0
2016-12-01,153.329,1416.0,1416.0
2017-01-01,92.645,854.0,854.0
2017-02-01,150.94,1391.0,1391.0
2017-03-01,207.229,1909.0,1909.0
2017-04-01,218.512,2013.0,2013.0
2017-05-01,216.882,1998.0,1998.0
2017-06-01,260.509,2400.0,2400.0
2017-07-01,254.743,2347.0,2347.0
2017-08-01,252.611,2327.0,2327.0
2017-09-01,203.97,1879.0,1879.0
2017-10-01,180.15,1660.0,1660.0
2017-11-01,110.698,1020.0,1020.0
2017-12-01,81.111,747.0,747.0
2018-01-01,82.672,753.0,753.0
2018-02-01,90.507,824.0,824.0
2018-03-01,145.834,1328.0,1328.0
2018-04-01,162.784,1482.0,1482.0
2018-05-01,205.16,1868.0,1868.0
2018-06-01,200.043,1821.0,1821.0
2018-07-01,235.062,2140.0,2140.0
2018-08-01,189.968,1729.0,1729.0
2018-09-01,117.531,1070.0,1070.0
2018-10-01,112.734,1026.0,1026.0
2018-11-01,67.32,613.0,613.0
2018-12-01,93.385,850.0,850.0
2019-01-01,125.306,1116.0,1116.0
2019-02-01,144.714,1289.0,1289.0
2019-03-01,203.425,1811.0,1811.0
2019-04-01,222.955,1985.0,1985.0
2019-05-01,225.138,2005.0,2005.0
2019-06-01,248.307,2211.0,2211.0
2019-07-01,297.313,2648.0,2648.0
2019-08-01,246.124,2192.0,2192.0
2019-09-01,232.052,2066.0,2066.0
2019-10-01,156.966,1398.0,1398.0
2019-11-01,126.761,1129.0,1129.0
2019-12-01,79.939,712.0,712.0
2020-01-01,91.933,806.0,806.0
2020-02-01,120.416,1056.0,1056.0
2020-03-01,183.223,1606.0,1606.0
2020-04-01,175.675,1540.0,1540.0
2020-05-01,247.668,2171.0,2171.0
2020-06-01,233.996,2051.0,2051.0
2020-07-01,230.435,2020.0,2020.0
2020-08-01,217.831,1910.0,1910.0
2020-09-01,189.134,1658.0,1658.0
2020-10-01,137.506,1206.0,1206.0
2020-11-01,98.341,862.0,862.0
2020-12-01,74.842,656.0,656.0
2021-01-01,104.782,927.0,927.0
2021-02-01,82.762,732.0,732.0
2021-03-01,261.956,2317.0,2317.0
2021-04-01,212.021,1875.0,1875.0
2021-05-01,263.512,2331.0,2331.0
2021-06-01,273.171,2416.0,2416.0
2021-07-01,214.968,1901.0,1901.0
2021-08-01,216.687,1916.0,1916.0
2021-09-01,201.379,1781.0,1781.0
2021-10-01,148.824,1316.0,1316.0
2021-11-01,147.187,1302.0,1302.0
2021-12-01,78.751,696.0,696.0
2022-01-01,184.5,630.0,630.0
2022-02-01,121.418,414.0,414.0
2022-03-01,181.208,618.0,618.0
2022-04-01,221.4,755.0,755.0
2022-05-01,249.19,850.0,850.0
2022-06-01,250.644,855.0,855.0
2022-07-01,276.673,944.0,944.0
2022-08-01,244.06,833.0,833.0
2022-09-01,202.337,690.0,690.0
2022-10-01,160.385,547.0,547.0
2022-11-01,132.289,451.0,451.0
2022-12-01,85.896,293.0,293.0
2023-01-01,81.0,276.0,276.0
2023-02-01,127.0,433.0,433.0
2023-03-01,194.0,662.0,662.0
2023-04-01,220.0,751.0,751.0
2023-05-01,306.0,1044.0,1044.0
2023-06-01,248.0,846.0,846.0
2023-07-01,264.0,901.0,901.0
2023-08-01,233.0,795.0,795.0
2023-09-01,200.0,682.0,682.0
2023-10-01,189.0,645.0,645.0
2023-11-01,144.0,491.0,491.0
2023-12-01,86.0,293.0,293.0
2024-01-01,84.0,287.0,287.0
2024-02-01,157.0,536.0,536.0
2024-03-01,184.0,628.0,628.0
2024-04-01,222.0,757.0,757.0
2024-05-01,242.0,826.0,826.0
2024-06-01,276.0,942.0,942.0
2024-07-01,248.0,846.0,846.0
2024-08-01,251.0,856.0,856.0
2024-09-01,199.0,679.0,679.0
2024-10-01,204.0,696.0,696.0
2024-11-01,147.0,502.0,502.0
2024-12-01,95.0,324.0,324.0
