measured_on,"Municiapl Landfill Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Municipal Landfill Gas - Generation","Municiapl Landfill Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Municipal Landfill Gas - Quantity Consumed For Electricity","Municiapl Landfill Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Municipal Landfill Gas - Total Fuel Consumed"
2010-01-01,0.0,0.0,0.0
2010-02-01,0.0,0.0,0.0
2010-03-01,1107.862,6361.0,6361.0
2010-04-01,861.8190000000001,4948.0,4948.0
2010-05-01,956.1700000000001,5490.0,5490.0
2010-06-01,1074.4170000000001,6169.0,6169.0
2010-07-01,1118.409,6422.0,6422.0
2010-08-01,1141.858,6556.0,6556.0
2010-09-01,967.096,5553.0,5553.0
2010-10-01,1058.067,6075.0,6075.0
2010-11-01,1065.867,6120.0,6120.0
2010-12-01,1010.4350000000001,5802.0,5802.0
2011-01-01,944.008,9545.0,9545.0
2011-02-01,993.754,10049.0,10049.0
2011-03-01,1120.144,11326.0,11326.0
2011-04-01,1074.082,10861.0,10861.0
2011-05-01,1009.524,10208.0,10208.0
2011-06-01,1126.247,11388.0,11388.0
2011-07-01,1071.584,10836.0,10836.0
2011-08-01,1163.92,11769.0,11769.0
2011-09-01,1042.574,10542.0,10542.0
2011-10-01,1161.582,11746.0,11746.0
2011-11-01,954.754,9654.0,9654.0
2011-12-01,1102.827,11151.0,11151.0
2012-01-01,906.845,5796.0,5796.0
2012-02-01,842.731,5387.0,5387.0
2012-03-01,923.537,5903.0,5903.0
2012-04-01,912.362,5831.0,5831.0
2012-05-01,821.861,5253.0,5253.0
2012-06-01,919.722,5879.0,5879.0
2012-07-01,926.805,5924.0,5924.0
2012-08-01,991.882,6340.0,6340.0
2012-09-01,898.794,5745.0,5745.0
2012-10-01,949.193,6067.0,6067.0
2012-11-01,871.815,5572.0,5572.0
2012-12-01,858.453,5487.0,5487.0
2013-01-01,882.757,23634.0,23634.0
2013-02-01,735.069,19680.0,19680.0
2013-03-01,892.285,23889.0,23889.0
2013-04-01,920.86,24654.0,24654.0
2013-05-01,837.073,22411.0,22411.0
2013-06-01,844.027,22597.0,22597.0
2013-07-01,1156.098,30952.0,30952.0
2013-08-01,1067.96,28593.0,28593.0
2013-09-01,967.739,25910.0,25910.0
2013-10-01,972.405,26034.0,26034.0
2013-11-01,955.366,25578.0,25578.0
2013-12-01,916.361,24534.0,24534.0
2014-01-01,1156.484,14635.0,14635.0
2014-02-01,4650.272,58851.0,58851.0
2014-03-01,2613.977,33081.0,33081.0
2014-04-01,1201.804,15209.0,15209.0
2014-05-01,2540.178,32147.0,32147.0
2014-06-01,33.841,428.0,428.0
2014-07-01,1969.623,24926.0,24926.0
2014-08-01,802.446,10155.0,10155.0
2014-09-01,76.016,962.0,962.0
2014-10-01,438.474,5549.0,5549.0
2014-11-01,1367.192,17302.0,17302.0
2014-12-01,94.873,1201.0,1201.0
2015-01-01,1221.062,14941.0,14941.0
2015-02-01,1067.168,13058.0,13058.0
2015-03-01,1134.493,13882.0,13882.0
2015-04-01,1152.004,14096.0,14096.0
2015-05-01,1076.903,13177.0,13177.0
2015-06-01,1250.247,15298.0,15298.0
2015-07-01,1406.076,17205.0,17205.0
2015-08-01,1490.8,18242.0,18242.0
2015-09-01,1306.209,15983.0,15983.0
2015-10-01,1303.274,15947.0,15947.0
2015-11-01,1438.993,17608.0,17608.0
2015-12-01,1341.771,16418.0,16418.0
2016-01-01,851.329,10151.0,10151.0
2016-02-01,857.371,10223.0,10223.0
2016-03-01,909.174,10841.0,10841.0
2016-04-01,851.967,10159.0,10159.0
2016-05-01,756.12,9016.0,9016.0
2016-06-01,758.903,9049.0,9049.0
2016-07-01,860.095,10256.0,10256.0
2016-08-01,1072.767,12792.0,12792.0
2016-09-01,1003.647,11968.0,11968.0
2016-10-01,935.081,11150.0,11150.0
2016-11-01,917.906,10945.0,10945.0
2016-12-01,900.64,10739.0,10739.0
2017-01-01,1052.306,10781.0,10781.0
2017-02-01,986.126,10102.0,10102.0
2017-03-01,1025.573,10506.0,10506.0
2017-04-01,1048.86,10745.0,10745.0
2017-05-01,1010.506,10352.0,10352.0
2017-06-01,1165.384,11939.0,11939.0
2017-07-01,1105.028,11320.0,11320.0
2017-08-01,1148.636,11767.0,11767.0
2017-09-01,990.82,10150.0,10150.0
2017-10-01,950.168,9734.0,9734.0
2017-11-01,928.495,9512.0,9512.0
2017-12-01,893.098,9149.0,9149.0
2018-01-01,1414.922,15182.0,15182.0
2018-02-01,1376.642,14771.0,14771.0
2018-03-01,1636.583,17560.0,17560.0
2018-04-01,1487.466,15960.0,15960.0
2018-05-01,1819.45,19522.0,19522.0
2018-06-01,1707.948,18326.0,18326.0
2018-07-01,1846.214,19809.0,19809.0
2018-08-01,1827.709,19611.0,19611.0
2018-09-01,1565.522,16798.0,16798.0
2018-10-01,1539.93,16523.0,16523.0
2018-11-01,1684.429,18073.0,18073.0
2018-12-01,1603.185,17202.0,17202.0
2019-01-01,1430.976,15807.0,15807.0
2019-02-01,1070.694,11826.0,11826.0
2019-03-01,1134.186,12527.0,12527.0
2019-04-01,1126.865,12447.0,12447.0
2019-05-01,1154.954,12757.0,12757.0
2019-06-01,1298.393,14341.0,14341.0
2019-07-01,1231.33,13600.0,13600.0
2019-08-01,1415.076,15630.0,15630.0
2019-09-01,1270.002,14028.0,14028.0
2019-10-01,1296.544,14321.0,14321.0
2019-11-01,1235.407,13646.0,13646.0
2019-12-01,1144.573,12642.0,12642.0
2020-01-01,1232.036,14289.0,14289.0
2020-02-01,1263.353,14651.0,14651.0
2020-03-01,1347.038,15622.0,15622.0
2020-04-01,1403.895,16282.0,16282.0
2020-05-01,1443.54,16741.0,16741.0
2020-06-01,1400.898,16247.0,16247.0
2020-07-01,1477.019,17129.0,17129.0
2020-08-01,1562.193,18117.0,18117.0
2020-09-01,1317.292,15277.0,15277.0
2020-10-01,1371.079,15901.0,15901.0
2020-11-01,1330.369,15429.0,15429.0
2020-12-01,1270.288,14732.0,14732.0
2021-01-01,978.252,11084.0,11084.0
2021-02-01,805.111,9122.0,9122.0
2021-03-01,921.435,10440.0,10440.0
2021-04-01,986.987,11183.0,11183.0
2021-05-01,1010.843,11453.0,11453.0
2021-06-01,1054.04,11943.0,11943.0
2021-07-01,949.698,10760.0,10760.0
2021-08-01,1101.136,12476.0,12476.0
2021-09-01,1073.284,12161.0,12161.0
2021-10-01,903.572,10238.0,10238.0
2021-11-01,1047.036,11863.0,11863.0
2021-12-01,986.606,11179.0,11179.0
2022-01-01,1282.823,14266.0,14266.0
2022-02-01,1173.66,13052.0,13052.0
2022-03-01,1247.617,13874.0,13874.0
2022-04-01,1158.542,12884.0,12884.0
2022-05-01,1444.313,16062.0,16062.0
2022-06-01,1327.028,14758.0,14758.0
2022-07-01,1294.296,14394.0,14394.0
2022-08-01,1365.404,15185.0,15185.0
2022-09-01,1283.703,14276.0,14276.0
2022-10-01,1129.982,12566.0,12566.0
2022-11-01,1190.867,13243.0,13243.0
2022-12-01,1141.765,12697.0,12697.0
2023-01-01,1653.922,17484.0,17484.0
2023-02-01,1410.387,14909.0,14909.0
2023-03-01,1527.326,16145.0,16145.0
2023-04-01,1396.395,14762.0,14762.0
2023-05-01,1614.918,17071.0,17071.0
2023-06-01,1786.564,18886.0,18886.0
2023-07-01,1773.536,18748.0,18748.0
2023-08-01,1904.279,20130.0,20130.0
2023-09-01,1778.051,18796.0,18796.0
2023-10-01,1770.255,18714.0,18714.0
2023-11-01,1800.792,19036.0,19036.0
2023-12-01,1822.575,19266.0,19266.0
2024-01-01,606.841,6528.0,6528.0
2024-02-01,657.156,7069.0,7069.0
2024-03-01,593.194,6381.0,6381.0
2024-04-01,503.283,5414.0,5414.0
2024-05-01,748.037,8046.0,8046.0
2024-06-01,688.213,7403.0,7403.0
2024-07-01,754.42,8115.0,8115.0
2024-08-01,811.845,8733.0,8733.0
2024-09-01,772.996,8315.0,8315.0
2024-10-01,697.351,7501.0,7501.0
2024-11-01,626.258,6736.0,6736.0
2024-12-01,715.406,7695.0,7695.0
