measured_on,Wind Generation,Wind Quantity Consumed For Electricity,Wind Total Fuel Consumed
2009-01-01,0.0,0.0,0.0
2009-02-01,0.0,0.0,0.0
2009-03-01,0.0,0.0,0.0
2009-04-01,0.0,0.0,0.0
2009-05-01,0.0,0.0,0.0
2009-06-01,1055.8890000000001,10305.0,10305.0
2009-07-01,754.225,7361.0,7361.0
2009-08-01,1040.442,10155.0,10155.0
2009-09-01,736.9490000000001,7193.0,7193.0
2009-10-01,642.313,6269.0,6269.0
2009-11-01,547.495,5344.0,5344.0
2009-12-01,233.687,2281.0,2281.0
2010-01-01,420.168,4099.0,4099.0
2010-02-01,223.23100000000002,2178.0,2178.0
2010-03-01,924.494,9019.0,9019.0
2010-04-01,1438.462,14034.0,14034.0
2010-05-01,1375.297,13417.0,13417.0
2010-06-01,1475.708,14397.0,14397.0
2010-07-01,1341.2820000000002,13086.0,13086.0
2010-08-01,1326.7240000000002,12944.0,12944.0
2010-09-01,790.669,7714.0,7714.0
2010-10-01,723.921,7063.0,7063.0
2010-11-01,695.101,6781.0,6781.0
2010-12-01,580.943,5668.0,5668.0
2011-01-01,834.033,8103.0,8103.0
2011-02-01,878.336,8534.0,8534.0
2011-03-01,852.847,8286.0,8286.0
2011-04-01,1485.515,14433.0,14433.0
2011-05-01,1334.128,12962.0,12962.0
2011-06-01,1640.722,15941.0,15941.0
2011-07-01,1367.758,13289.0,13289.0
2011-08-01,1644.566,15979.0,15979.0
2011-09-01,757.629,7361.0,7361.0
2011-10-01,1089.761,10588.0,10588.0
2011-11-01,1231.806,11968.0,11968.0
2011-12-01,636.899,6188.0,6188.0
2012-01-01,802.291,7635.0,7635.0
2012-02-01,965.911,9192.0,9192.0
2012-03-01,1222.27,11631.0,11631.0
2012-04-01,1031.687,9818.0,9818.0
2012-05-01,1374.87,13083.0,13083.0
2012-06-01,1500.678,14280.0,14280.0
2012-07-01,1491.635,14194.0,14194.0
2012-08-01,1407.58,13395.0,13395.0
2012-09-01,880.368,8378.0,8378.0
2012-10-01,812.285,7730.0,7730.0
2012-11-01,497.837,4737.0,4737.0
2012-12-01,1177.588,11206.0,11206.0
2013-01-01,793.687,7573.0,7573.0
2013-02-01,1150.988,10982.0,10982.0
2013-03-01,1018.265,9715.0,9715.0
2013-04-01,1736.604,16569.0,16569.0
2013-05-01,1263.434,12054.0,12054.0
2013-06-01,1234.24,11776.0,11776.0
2013-07-01,1542.55,14717.0,14717.0
2013-08-01,1111.922,10609.0,10609.0
2013-09-01,1174.719,11208.0,11208.0
2013-10-01,621.032,5925.0,5925.0
2013-11-01,830.929,7928.0,7928.0
2013-12-01,1015.63,9690.0,9690.0
2014-01-01,789.638,7509.0,7509.0
2014-02-01,941.562,8954.0,8954.0
2014-03-01,1124.888,10698.0,10698.0
2014-04-01,1253.218,11918.0,11918.0
2014-05-01,1389.122,13211.0,13211.0
2014-06-01,1815.318,17264.0,17264.0
2014-07-01,1296.584,12331.0,12331.0
2014-08-01,1146.138,10900.0,10900.0
2014-09-01,954.717,9079.0,9079.0
2014-10-01,657.878,6256.0,6256.0
2014-11-01,1077.153,10244.0,10244.0
2014-12-01,762.784,7254.0,7254.0
2015-01-01,384.778,3586.0,3586.0
2015-02-01,737.684,6874.0,6874.0
2015-03-01,701.879,6541.0,6541.0
2015-04-01,1106.702,10313.0,10313.0
2015-05-01,1135.726,10584.0,10584.0
2015-06-01,1155.857,10771.0,10771.0
2015-07-01,1447.817,13492.0,13492.0
2015-08-01,1304.458,12156.0,12156.0
2015-09-01,922.836,8600.0,8600.0
2015-10-01,761.461,7096.0,7096.0
2015-11-01,915.279,8529.0,8529.0
2015-12-01,989.523,9221.0,9221.0
2016-01-01,505.593,4668.0,4668.0
2016-02-01,610.513,5636.0,5636.0
2016-03-01,970.662,8961.0,8961.0
2016-04-01,1262.9,11659.0,11659.0
2016-05-01,1401.856,12942.0,12942.0
2016-06-01,1288.78,11898.0,11898.0
2016-07-01,1349.758,12461.0,12461.0
2016-08-01,1046.617,9662.0,9662.0
2016-09-01,1001.317,9244.0,9244.0
2016-10-01,686.0,6333.0,6333.0
2016-11-01,709.207,6547.0,6547.0
2016-12-01,792.797,7319.0,7319.0
2017-01-01,406.838,3748.0,3748.0
2017-02-01,604.534,5570.0,5570.0
2017-03-01,900.525,8297.0,8297.0
2017-04-01,1153.815,10630.0,10630.0
2017-05-01,916.442,8443.0,8443.0
2017-06-01,1199.78,11054.0,11054.0
2017-07-01,1312.527,12092.0,12092.0
2017-08-01,971.748,8953.0,8953.0
2017-09-01,799.446,7365.0,7365.0
2017-10-01,937.049,8633.0,8633.0
2017-11-01,664.341,6121.0,6121.0
2017-12-01,399.955,3685.0,3685.0
2018-01-01,658.612,5996.0,5996.0
2018-02-01,1380.375,12567.0,12567.0
2018-03-01,1160.267,10563.0,10563.0
2018-04-01,1330.721,12115.0,12115.0
2018-05-01,1418.997,12919.0,12919.0
2018-06-01,1547.091,14085.0,14085.0
2018-07-01,1384.777,12607.0,12607.0
2018-08-01,1470.765,13390.0,13390.0
2018-09-01,970.828,8838.0,8838.0
2018-10-01,661.852,6026.0,6026.0
2018-11-01,823.092,7493.0,7493.0
2018-12-01,725.623,6606.0,6606.0
2019-01-01,482.715,4299.0,4299.0
2019-02-01,636.545,5668.0,5668.0
2019-03-01,622.066,5539.0,5539.0
2019-04-01,1238.289,11027.0,11027.0
2019-05-01,1265.673,11271.0,11271.0
2019-06-01,1536.715,13684.0,13684.0
2019-07-01,1467.958,13072.0,13072.0
2019-08-01,1231.455,10966.0,10966.0
2019-09-01,1074.505,9568.0,9568.0
2019-10-01,826.117,7357.0,7357.0
2019-11-01,511.694,4557.0,4557.0
2019-12-01,399.268,3555.0,3555.0
2020-01-01,906.963,7951.0,7951.0
2020-02-01,1343.255,11776.0,11776.0
2020-03-01,1074.799,9423.0,9423.0
2020-04-01,1196.205,10487.0,10487.0
2020-05-01,1057.469,9271.0,9271.0
2020-06-01,1225.408,10743.0,10743.0
2020-07-01,1506.674,13209.0,13209.0
2020-08-01,1359.135,11916.0,11916.0
2020-09-01,585.995,5137.0,5137.0
2020-10-01,1019.841,8941.0,8941.0
2020-11-01,736.389,6456.0,6456.0
2020-12-01,549.867,4821.0,4821.0
2021-01-01,489.839,4332.0,4332.0
2021-02-01,1425.292,12605.0,12605.0
2021-03-01,1113.756,9850.0,9850.0
