measured_on,Hydroelectric - Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) - Hydroelectric Conventional - Generation,Hydroelectric - Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) - Hydroelectric Conventional - Quantity Consumed For Electricity,Hydroelectric - Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) - Hydroelectric Conventional - Total Fuel Consumed
2003-01-01,13629.0,139574.59,139574.59
2003-02-01,10967.0,112313.05,112313.05
2003-03-01,15663.0,160404.78,160404.78
2003-04-01,13708.0,140383.63,140383.63
2003-05-01,4433.0,45398.35,45398.35
2003-06-01,8968.0,91841.29,91841.29
2003-07-01,3231.0,33088.67,33088.67
2003-08-01,2915.0,29852.52,29852.52
2003-09-01,2809.0,28766.97,28766.97
2003-10-01,3363.0,34440.48,34440.48
2003-11-01,5441.0,55721.28,55721.28
2003-12-01,12454.0,127541.41,127541.41
2004-01-01,13054.0,130827.19,130827.19
2004-02-01,13173.0,132019.81,132019.81
2004-03-01,12903.0,129313.87,129313.87
2004-04-01,16761.0,167978.74,167978.74
2004-05-01,8963.0,89827.19,89827.19
2004-06-01,7497.0,75134.93,75134.93
2004-07-01,3575.0,35828.65,35828.65
2004-08-01,3454.0,34615.99,34615.99
2004-09-01,4584.0,45940.85,45940.85
2004-10-01,5248.0,52595.46,52595.46
2004-11-01,6456.0,64702.03,64702.03
2004-12-01,10353.0,103757.77,103757.77
2005-01-01,7561.0,75602.44,75602.44
2005-02-01,4941.0,49405.06,49405.06
2005-03-01,6136.0,61353.86,61353.86
2005-04-01,11175.0,111738.83,111738.83
2005-05-01,9803.0,98020.2,98020.2
2005-06-01,6247.0,62463.75,62463.75
2005-07-01,3453.0,34526.55,34526.55
2005-08-01,2486.0,24857.51,24857.51
2005-09-01,2339.0,23387.66,23387.66
2005-10-01,3076.0,30756.92,30756.92
2005-11-01,10013.0,100119.99,100119.99
2005-12-01,9284.0,92830.72,92830.72
2006-01-01,17319.0,171787.0,171787.0
2006-02-01,11503.0,114098.0,114098.0
2006-03-01,8906.0,88339.0,88339.0
2006-04-01,12958.0,128530.0,128530.0
2006-05-01,11696.0,116013.0,116013.0
2006-06-01,6017.0,59683.0,59683.0
2006-07-01,3675.0,36452.0,36452.0
2006-08-01,3136.0,31106.0,31106.0
2006-09-01,3320.0,32931.0,32931.0
2006-10-01,3403.0,33754.0,33754.0
2006-11-01,12060.0,119623.0,119623.0
2006-12-01,12805.0,127013.0,127013.0
2007-01-01,12221.0,120792.0,120792.0
2007-02-01,11382.0,112500.0,112500.0
2007-03-01,15953.0,157679.0,157679.0
2007-04-01,10790.0,106648.0,106648.0
2007-05-01,7480.0,73932.0,73932.0
2007-06-01,4127.0,40791.0,40791.0
2007-07-01,3437.0,33971.0,33971.0
2007-08-01,3273.0,32350.0,32350.0
2007-09-01,2916.0,28822.0,28822.0
2007-10-01,5733.0,56665.0,56665.0
2007-11-01,7064.0,69821.0,69821.0
2007-12-01,13414.0,132584.0,132584.0
2008-01-01,11128.693,109662.0,109662.0
2008-02-01,9534.551000000001,93953.0,93953.0
2008-03-01,10636.564,104813.0,104813.0
2008-04-01,8403.201000000001,82805.0,82805.0
2008-05-01,12740.679,125547.0,125547.0
2008-06-01,13847.882,136457.0,136457.0
2008-07-01,9161.327000000001,90276.0,90276.0
2008-08-01,5886.976000000001,58010.0,58010.0
2008-09-01,6809.165,67098.0,67098.0
2008-10-01,7196.254,70912.0,70912.0
2008-11-01,8385.366,82629.0,82629.0
2008-12-01,9786.342,96435.0,96435.0
2009-01-01,12388.143,120908.0,120908.0
2009-02-01,8564.607,83591.0,83591.0
2009-03-01,9719.692000000001,94864.0,94864.0
2009-04-01,11388.563,111152.0,111152.0
2009-05-01,11973.594000000001,116862.0,116862.0
2009-06-01,12294.703,119996.0,119996.0
2009-07-01,7095.8820000000005,69256.0,69256.0
2009-08-01,5043.579000000001,49225.0,49225.0
2009-09-01,6009.937,58657.0,58657.0
2009-10-01,6747.794,65858.0,65858.0
2009-11-01,8048.967000000001,78558.0,78558.0
2009-12-01,9582.539,93526.0,93526.0
2010-01-01,10126.925,98798.0,98798.0
2010-02-01,9095.116,88732.0,88732.0
2010-03-01,9272.362000000001,90461.0,90461.0
2010-04-01,7552.318,73680.0,73680.0
2010-05-01,10287.776,100368.0,100368.0
2010-06-01,15223.662,148522.0,148522.0
2010-07-01,8888.32,86714.0,86714.0
2010-08-01,5897.698,57538.0,57538.0
2010-09-01,7199.994000000001,70243.0,70243.0
2010-10-01,8501.495,82941.0,82941.0
2010-11-01,9638.367,94032.0,94032.0
2010-12-01,11322.967,110467.0,110467.0
2011-01-01,10572.771,102725.0,102725.0
2011-02-01,10024.075,97394.0,97394.0
2011-03-01,11560.589,112323.0,112323.0
2011-04-01,9982.902,96994.0,96994.0
2011-05-01,10785.914,104796.0,104796.0
2011-06-01,11069.943,107556.0,107556.0
2011-07-01,9973.126,96899.0,96899.0
2011-08-01,6499.416,63148.0,63148.0
2011-09-01,6815.367,66218.0,66218.0
2011-10-01,6731.967,65408.0,65408.0
2011-11-01,7033.473,68337.0,68337.0
2011-12-01,7790.457,75692.0,75692.0
2012-01-01,9608.339,91433.0,91433.0
2012-02-01,8918.046,84864.0,84864.0
2012-03-01,11964.995,113859.0,113859.0
2012-04-01,11804.039,112327.0,112327.0
2012-05-01,12608.143,119979.0,119979.0
2012-06-01,11110.412,105727.0,105727.0
2012-07-01,11127.343,105888.0,105888.0
2012-08-01,7575.234,72086.0,72086.0
2012-09-01,7155.283,68090.0,68090.0
2012-10-01,6292.281,59877.0,59877.0
2012-11-01,7997.543,76105.0,76105.0
2012-12-01,11013.342,104803.0,104803.0
2013-01-01,10842.278,103446.0,103446.0
2013-02-01,7993.596,76267.0,76267.0
2013-03-01,8055.488,76857.0,76857.0
2013-04-01,9362.039,89323.0,89323.0
2013-05-01,10060.965,95992.0,95992.0
2013-06-01,8629.129,82331.0,82331.0
2013-07-01,7414.744,70744.0,70744.0
2013-08-01,5340.076,50950.0,50950.0
2013-09-01,6069.84,57912.0,57912.0
2013-10-01,6780.908,64697.0,64697.0
2013-11-01,7147.716,68196.0,68196.0
2013-12-01,8210.221,78334.0,78334.0
2014-01-01,8583.748,81631.0,81631.0
2014-02-01,7460.012,70945.0,70945.0
2014-03-01,13332.738,126794.0,126794.0
2014-04-01,10330.601,98244.0,98244.0
2014-05-01,10934.007,103982.0,103982.0
2014-06-01,10037.204,95454.0,95454.0
2014-07-01,8116.816,77191.0,77191.0
2014-08-01,5661.067,53837.0,53837.0
2014-09-01,5887.578,55991.0,55991.0
2014-10-01,6261.004,59542.0,59542.0
2014-11-01,7969.986,75795.0,75795.0
2014-12-01,10420.239,99096.0,99096.0
2015-01-01,9408.882,87681.0,87681.0
