measured_on,"Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Generation","Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Quantity Consumed For Electricity","Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Total Fuel Consumed"
2022-01-01,35.734,336.0,336.0
2022-02-01,16.425,149.0,149.0
2022-03-01,23.061,209.0,209.0
2022-04-01,17.486,160.0,160.0
2022-05-01,29.688,270.0,270.0
2022-06-01,25.178,231.0,231.0
2022-07-01,23.308,215.0,215.0
2022-08-01,11.421,105.0,105.0
2022-09-01,31.818,292.0,292.0
2022-10-01,26.568,242.0,242.0
2022-11-01,32.745,297.0,297.0
2022-12-01,39.188,358.0,358.0
2023-01-01,33.319,314.0,314.0
2023-02-01,15.276,143.0,143.0
2023-03-01,30.182,279.0,279.0
2023-04-01,66.687,621.0,621.0
2023-05-01,37.938,353.0,353.0
2023-06-01,29.447,274.0,274.0
2023-07-01,33.187,308.0,308.0
2023-08-01,43.401,405.0,405.0
2023-09-01,42.775,399.0,399.0
2023-10-01,20.462,188.0,188.0
2023-11-01,34.231,319.0,319.0
2023-12-01,46.095,428.0,428.0
2024-01-01,29.279,302.0,302.0
2024-02-01,6.51,69.0,69.0
2024-03-01,6.718,69.0,69.0
2024-04-01,9.197,95.0,95.0
2024-05-01,13.05,132.0,132.0
2024-06-01,10.367,107.0,107.0
2024-07-01,9.063,95.0,95.0
2024-08-01,8.465,88.0,88.0
2024-09-01,8.729,88.0,88.0
2024-10-01,8.54,88.0,88.0
2024-11-01,6.992,69.0,69.0
2024-12-01,8.09,82.0,82.0
