measured_on,Distillate Fuel Oil - Combustion (Gas) Turbine (including jet engine design) - Distillate Fuel Oil - Generation,Distillate Fuel Oil - Combustion (Gas) Turbine (including jet engine design) - Distillate Fuel Oil - Quantity Consumed For Electricity,Distillate Fuel Oil - Combustion (Gas) Turbine (including jet engine design) - Distillate Fuel Oil - Total Fuel Consumed
2013-04-01,-32.0,0.0,0.0
2013-05-01,0.0,0.0,0.0
2013-06-01,-3.0,0.0,0.0
2013-07-01,97.0,1715.0,1715.0
2013-08-01,-3.0,0.0,0.0
2013-09-01,-17.0,0.0,0.0
2013-10-01,-25.0,0.0,0.0
2013-11-01,11.0,1157.0,1157.0
2013-12-01,-44.0,0.0,0.0
2014-01-01,-49.0,0.0,0.0
2014-02-01,123.0,1306.0,1306.0
2014-03-01,217.0,1392.0,1392.0
2014-04-01,-44.0,0.0,0.0
2014-05-01,-26.0,0.0,0.0
2014-06-01,-25.0,0.0,0.0
2014-07-01,-28.0,0.0,0.0
2014-08-01,-30.0,0.0,0.0
2014-09-01,-29.0,0.0,0.0
2014-10-01,-22.0,0.0,0.0
2014-11-01,-63.0,0.0,0.0
2014-12-01,-67.0,0.0,0.0
2015-01-01,-68.0,0.0,0.0
2015-02-01,-63.0,0.0,0.0
2015-03-01,-57.0,0.0,0.0
2015-04-01,-46.0,0.0,0.0
2015-05-01,-41.0,0.0,0.0
2015-06-01,-39.0,0.0,0.0
2015-07-01,86.0,2630.0,2630.0
2015-08-01,-27.0,0.0,0.0
2015-09-01,-16.0,0.0,0.0
2015-10-01,-46.0,0.0,0.0
2015-11-01,-56.0,0.0,0.0
2015-12-01,-70.0,0.0,0.0
2016-01-01,-67.0,0.0,0.0
2016-02-01,-61.0,0.0,0.0
2016-03-01,-57.0,0.0,0.0
2016-04-01,-43.0,0.0,0.0
2016-05-01,-48.0,0.0,0.0
2016-06-01,146.0,2468.0,2468.0
2016-07-01,174.0,2612.0,2612.0
2016-08-01,-26.0,0.0,0.0
2016-09-01,-23.0,0.0,0.0
2016-10-01,-28.0,0.0,0.0
2016-11-01,-43.0,0.0,0.0
2016-12-01,-64.0,0.0,0.0
2017-01-01,-12.787,288.0,288.0
2017-02-01,-15.043,334.0,334.0
2017-03-01,-15.213,339.0,339.0
2017-04-01,-12.493,282.0,282.0
2017-05-01,-11.457,253.0,253.0
2017-06-01,-4.081,92.0,92.0
2017-07-01,-4.14,92.0,92.0
2017-08-01,-4.994,109.0,109.0
2017-09-01,-11.319,253.0,253.0
2017-10-01,-19.244,432.0,432.0
2017-11-01,-22.504,501.0,501.0
2017-12-01,-28.725,644.0,644.0
2018-01-01,30.305,967.0,967.0
2018-02-01,12.882,409.0,409.0
2018-03-01,18.376,581.0,581.0
2018-04-01,14.695,466.0,466.0
2018-05-01,15.675,495.0,495.0
2018-06-01,61.019,1933.0,1933.0
2018-07-01,18.525,587.0,587.0
2018-08-01,14.181,449.0,449.0
2018-09-01,15.281,483.0,483.0
2018-10-01,25.412,806.0,806.0
2018-11-01,28.042,886.0,886.0
2018-12-01,24.607,783.0,783.0
2019-01-01,143.08,1807.0,1807.0
2019-02-01,154.704,1939.0,1939.0
2019-03-01,245.729,3084.0,3084.0
2019-04-01,72.014,903.0,903.0
2019-05-01,146.468,1836.0,1836.0
2019-06-01,258.039,3240.0,3240.0
2019-07-01,150.545,1887.0,1887.0
2019-08-01,68.311,857.0,857.0
2019-09-01,140.519,1761.0,1761.0
2019-10-01,113.519,1427.0,1427.0
2019-11-01,58.32,731.0,731.0
2019-12-01,159.752,2002.0,2002.0
2020-01-01,22.561,639.0,639.0
2020-02-01,23.458,667.0,667.0
2020-03-01,20.042,570.0,570.0
2020-04-01,22.729,644.0,644.0
2020-05-01,26.195,742.0,742.0
2020-06-01,31.578,898.0,898.0
2020-07-01,16.112,455.0,455.0
2020-08-01,26.118,742.0,742.0
2020-09-01,20.004,570.0,570.0
2020-10-01,24.958,708.0,708.0
2020-11-01,33.522,949.0,949.0
2020-12-01,26.723,760.0,760.0
2021-01-01,303.834,3821.0,3821.0
2021-02-01,461.407,5789.0,5789.0
2021-03-01,427.971,5374.0,5374.0
2021-04-01,385.445,4839.0,4839.0
2021-05-01,418.723,5253.0,5253.0
2021-06-01,284.438,3567.0,3567.0
2021-07-01,132.463,1663.0,1663.0
2021-08-01,138.39,1738.0,1738.0
2021-09-01,348.105,4367.0,4367.0
2021-10-01,557.227,6991.0,6991.0
2021-11-01,346.38,4350.0,4350.0
2021-12-01,602.617,7561.0,7561.0
2022-01-01,174.562,2158.0,2158.0
2022-02-01,278.717,3447.0,3447.0
2022-03-01,221.704,2739.0,2739.0
2022-04-01,120.742,1490.0,1490.0
2022-05-01,267.673,3309.0,3309.0
2022-06-01,133.89,1657.0,1657.0
2022-07-01,109.185,1352.0,1352.0
2022-08-01,71.297,880.0,880.0
2022-09-01,127.077,1571.0,1571.0
2022-10-01,204.885,2532.0,2532.0
2022-11-01,216.194,2670.0,2670.0
2022-12-01,207.074,2561.0,2561.0
2023-01-01,0.0,535.0,535.0
2023-02-01,0.0,418.0,418.0
2023-03-01,0.0,362.0,362.0
2023-04-01,0.0,178.0,178.0
2023-05-01,0.0,268.0,268.0
2023-06-01,0.0,162.0,162.0
2023-07-01,0.0,195.0,195.0
2023-08-01,0.0,95.0,95.0
2023-09-01,0.0,340.0,340.0
2023-10-01,0.0,111.0,111.0
2023-11-01,0.0,212.0,212.0
2023-12-01,0.0,290.0,290.0
2024-01-01,173.774,2496.0,2496.0
2024-02-01,111.464,1604.0,1604.0
2024-03-01,88.465,1271.0,1271.0
2024-04-01,71.07,1024.0,1024.0
2024-05-01,86.469,1242.0,1242.0
2024-06-01,59.61,857.0,857.0
2024-07-01,58.701,845.0,845.0
2024-08-01,71.182,1024.0,1024.0
2024-09-01,53.375,765.0,765.0
2024-10-01,80.726,1162.0,1162.0
2024-11-01,78.562,1127.0,1127.0
2024-12-01,73.602,1058.0,1058.0
