measured_on,Bituminous Coal Generation,Bituminous Coal Quantity Consumed For Electricity,Bituminous Coal Total Fuel Consumed,Distillate Fuel Oil Generation,Distillate Fuel Oil Quantity Consumed For Electricity,Distillate Fuel Oil Total Fuel Consumed
2003-07-01,1579804.0,16164751.0,16164751.0,674.0,7888.0,7888.0
2003-08-01,1544724.0,15799710.0,15799710.0,2188.0,25693.0,25693.0
2003-09-01,1494539.0,15258197.0,15258197.0,957.0,11159.0,11159.0
2003-10-01,1471289.0,14950004.0,14950004.0,1793.0,20726.0,20726.0
2003-11-01,1540129.0,15463204.0,15463204.0,278.0,3154.0,3154.0
2003-12-01,1525099.0,15413498.0,15413498.0,3084.0,35163.0,35163.0
2004-01-01,1608633.0,16176112.0,16176112.0,360.0,4092.0,4092.0
2004-02-01,1003595.0,10033168.0,10033168.0,174.0,1979.0,1979.0
2004-03-01,1145274.0,11631078.0,11631078.0,3098.0,35764.0,35764.0
2004-04-01,1529254.0,15153296.0,15153296.0,568.0,6400.0,6400.0
2004-05-01,1578823.0,16018716.0,16018716.0,885.0,10212.0,10212.0
2004-06-01,1566033.0,15920278.0,15920278.0,987.0,11503.0,11503.0
2004-07-01,1518345.0,15602195.0,15602195.0,2049.0,24053.0,24053.0
2004-08-01,1535257.0,15779451.0,15779451.0,1619.0,19020.0,19020.0
2004-09-01,1558961.0,15761118.0,15761118.0,193.0,2224.0,2224.0
2004-10-01,1529213.0,15326696.0,15326696.0,1636.0,18798.0,18798.0
2004-11-01,1540217.0,15410889.0,15410889.0,643.0,7362.0,7362.0
2004-12-01,1607083.0,16202164.0,16202164.0,1290.0,15114.0,15114.0
2005-01-01,1433700.0,14287082.66,14287082.66,2407.0,27531.08,27531.08
2005-02-01,740856.0,7471565.47,7471565.47,3774.0,43711.48,43711.48
2005-03-01,1044553.0,10605662.36,10605662.36,5479.0,63698.02,63698.02
2005-04-01,1502128.0,14831226.56,14831226.56,789.0,8925.05,8925.05
2005-05-01,1494207.0,14785951.52,14785951.52,1392.0,15879.76,15879.76
2005-06-01,1406820.0,14109282.54,14109282.54,2763.0,31596.39,31596.39
2005-07-01,1629104.0,16445552.54,16445552.54,489.0,5618.27,5618.27
2005-08-01,1657073.0,16668207.76,16668207.76,62.0,706.01,706.01
2005-09-01,1477562.0,14877682.84,14877682.84,1235.0,14125.77,14125.77
2005-10-01,1607322.0,16061657.64,16061657.64,697.0,7895.79,7895.79
2005-11-01,1439350.0,14344219.51,14344219.51,1198.0,13486.83,13486.83
2005-12-01,1576575.0,15498721.48,15498721.48,1139.0,12642.26,12642.26
2006-01-01,1634222.0,15967181.0,15967181.0,175.0,1931.0,1931.0
2006-02-01,1149492.0,11320535.0,11320535.0,1035.0,11511.0,11511.0
2006-03-01,1382768.0,13877497.0,13877497.0,2913.0,32953.0,32953.0
2006-04-01,1497914.0,14930554.0,14930554.0,771.0,8609.0,8609.0
2006-05-01,1600160.0,16034404.0,16034404.0,84.0,946.0,946.0
2006-06-01,1511039.0,15380062.0,15380062.0,490.0,5625.0,5625.0
2006-07-01,1645871.0,16904198.0,16904198.0,68.0,790.0,790.0
2006-08-01,1609004.0,16600748.0,16600748.0,476.0,5501.0,5501.0
2006-09-01,1576771.0,15970960.0,15970960.0,294.0,3376.0,3376.0
2006-10-01,1240986.0,12820381.0,12820381.0,1991.0,23182.0,23182.0
2006-11-01,1500930.0,14877087.0,14877087.0,552.0,6178.0,6178.0
2006-12-01,1180110.0,11825072.0,11825072.0,715.0,8054.0,8054.0
2007-01-01,1336934.326,13402564.0,13402564.0,4322.674,43334.0,43334.0
2007-02-01,1037800.578,10531544.0,10531544.0,3700.422,37552.0,37552.0
2007-03-01,1609475.413,16103425.0,16103425.0,172.58700000000002,1727.0,1727.0
2007-04-01,1464561.463,14839013.0,14839013.0,1438.537,14575.0,14575.0
2007-05-01,1492219.497,15207179.0,15207179.0,1196.5040000000001,12194.0,12194.0
2007-06-01,1592867.481,16356453.0,16356453.0,426.51800000000003,4380.0,4380.0
2007-07-01,1384817.401,14397039.0,14397039.0,2004.5990000000002,20841.0,20841.0
2007-08-01,1653941.231,17019621.0,17019621.0,100.769,1037.0,1037.0
2007-09-01,1481296.92,15227300.0,15227300.0,2142.08,22020.0,22020.0
2007-10-01,1369686.076,13946661.0,13946661.0,2602.924,26504.0,26504.0
2007-11-01,1562811.684,15764830.0,15764830.0,423.315,4270.0,4270.0
2007-12-01,1610698.484,16135321.0,16135321.0,697.515,6987.0,6987.0
2008-01-01,1540606.755,15285532.0,15285532.0,1360.2450000000001,13496.0,13496.0
2008-02-01,1003805.598,9933323.0,9933323.0,3343.402,33085.0,33085.0
2008-03-01,1623884.9100000001,16524817.0,16524817.0,283.09000000000003,2881.0,2881.0
2008-04-01,1532307.6600000001,15507073.0,15507073.0,65.34,661.0,661.0
2008-05-01,1582126.439,15850642.0,15850642.0,815.561,8171.0,8171.0
2008-06-01,1504686.423,15248995.0,15248995.0,1794.577,18187.0,18187.0
2008-07-01,1551132.196,15652727.0,15652727.0,2280.804,23016.0,23016.0
2008-08-01,1613370.727,16260010.0,16260010.0,744.273,7501.0,7501.0
2008-09-01,1564992.607,15695302.0,15695302.0,239.393,2401.0,2401.0
2008-10-01,1584684.49,15704399.0,15704399.0,612.51,6070.0,6070.0
2008-11-01,1242442.32,12538194.0,12538194.0,2205.68,22259.0,22259.0
2008-12-01,1162588.439,11835066.0,11835066.0,2605.561,26524.0,26524.0
2009-01-01,1359520.422,13381321.0,13381321.0,2154.578,21207.0,21207.0
2009-02-01,955854.14,9559020.0,9559020.0,9.86,99.0,99.0
2009-03-01,955910.112,9880478.0,9880478.0,4335.888,44817.0,44817.0
2009-04-01,1285982.398,12937780.0,12937780.0,3125.6020000000003,31445.0,31445.0
2009-05-01,1586189.201,15777461.0,15777461.0,73.799,734.0,734.0
2009-06-01,1330983.307,13653817.0,13653817.0,2630.693,26987.0,26987.0
2009-07-01,1526782.834,15288113.0,15288113.0,1025.166,10265.0,10265.0
2009-08-01,1541632.35,15623835.0,15623835.0,917.65,9300.0,9300.0
2009-09-01,1532034.542,15434528.0,15434528.0,1041.458,10492.0,10492.0
2009-10-01,1113438.587,10785497.0,10785497.0,4044.413,39177.0,39177.0
2009-11-01,1297101.385,13064411.0,13064411.0,2961.6150000000002,29829.0,29829.0
2009-12-01,1632768.534,16352893.0,16352893.0,164.466,1647.0,1647.0
2010-01-01,1545926.198,15284786.0,15284786.0,2016.8020000000001,19940.0,19940.0
2010-02-01,782243.46,7901697.0,7901697.0,5472.54,55280.0,55280.0
2010-03-01,1015229.561,10261772.0,10261772.0,3442.4390000000003,34796.0,34796.0
2010-04-01,1062709.83,10906153.0,10906153.0,8961.17,91965.0,91965.0
2010-05-01,1440978.747,14563047.0,14563047.0,1753.2530000000002,17719.0,17719.0
2010-06-01,1387251.05,14066633.0,14066633.0,1389.95,14094.0,14094.0
2010-07-01,1456622.411,14964654.0,14964654.0,1207.5890000000002,12406.0,12406.0
2010-08-01,1571222.134,15859011.0,15859011.0,1923.866,19418.0,19418.0
2010-09-01,1568215.273,15850201.0,15850201.0,273.72700000000003,2767.0,2767.0
2010-10-01,1511468.472,15235236.0,15235236.0,2491.5280000000002,25114.0,25114.0
2010-11-01,1496084.905,14937869.0,14937869.0,830.095,8288.0,8288.0
2010-12-01,1559888.382,15542604.0,15542604.0,1989.6180000000002,19824.0,19824.0
2011-01-01,1530296.4,15327036.0,15327036.0,1571.648,15741.0,15741.0
2011-02-01,971330.06,9771578.0,9771578.0,1765.945,17765.0,17765.0
2011-03-01,1030192.3,10404345.0,10404345.0,2583.733,26094.0,26094.0
2011-04-01,1239362.1,12468474.0,12468474.0,4097.89,41226.0,41226.0
2011-05-01,1468134.9,14783494.0,14783494.0,865.141,8712.0,8712.0
2011-06-01,1454117.9,14669773.0,14669773.0,1317.132,13288.0,13288.0
2011-07-01,1559068.5,15649614.0,15649614.0,575.505,5777.0,5777.0
2011-08-01,1544917.2,15655757.0,15655757.0,1795.844,18199.0,18199.0
2011-09-01,1510669.4,15345914.0,15345914.0,817.613,8306.0,8306.0
2011-10-01,1635049.9,16411840.0,16411840.0,398.126,3996.0,3996.0
2011-11-01,1482428.7,14750575.0,14750575.0,944.295,9396.0,9396.0
2011-12-01,1507614.3,15103772.0,15103772.0,1860.71,18641.0,18641.0
2012-01-01,1490916.9,14183021.0,14183021.0,1179.15,11217.0,11217.0
2012-02-01,953737.65,9603405.0,9603405.0,1264.347,12731.0,12731.0
2012-03-01,1314617.6,13342083.0,13342083.0,2641.397,26808.0,26808.0
2012-04-01,1264736.4,12859625.0,12859625.0,255.551,2598.0,2598.0
2012-05-01,1204723.9,12070466.0,12070466.0,1729.126,17325.0,17325.0
2012-06-01,1277814.9,13070030.0,13070030.0,229.087,2343.0,2343.0
2012-07-01,1368210.8,13904482.0,13904482.0,441.17,4483.0,4483.0
2012-08-01,1480379.4,15000550.0,15000550.0,621.618,6299.0,6299.0
2012-09-01,1385548.7,14047369.0,14047369.0,50.343,510.0,510.0
2012-10-01,1276153.3,12676056.0,12676056.0,2137.698,21234.0,21234.0
2012-11-01,1417341.4,14258851.0,14258851.0,776.579,7813.0,7813.0
2012-12-01,1441889.6,14412525.0,14412525.0,671.357,6711.0,6711.0
2013-01-01,1467012.0,14630522.0,14630522.0,1419.03,14152.0,14152.0
2013-02-01,936218.62,9379822.0,9379822.0,681.377,6827.0,6827.0
2013-03-01,1344127.9,13419655.0,13419655.0,3690.097,36842.0,36842.0
2013-04-01,1489447.4,14839902.0,14839902.0,670.617,6682.0,6682.0
2013-05-01,1463312.0,14671278.0,14671278.0,693.033,6948.0,6948.0
2013-06-01,1427556.1,14592074.0,14592074.0,956.904,9781.0,9781.0
2013-07-01,1524926.6,15547489.0,15547489.0,197.4,2013.0,2013.0
2013-08-01,1541551.5,15886780.0,15886780.0,322.481,3323.0,3323.0
2013-09-01,1395678.4,14438970.0,14438970.0,874.584,9048.0,9048.0
2013-10-01,1595608.1,16308331.0,16308331.0,11.917,122.0,122.0
2013-11-01,1440497.5,14713762.0,14713762.0,1389.475,14193.0,14193.0
2013-12-01,1493738.9,15088378.0,15088378.0,1181.121,11931.0,11931.0
2014-01-01,1522345.1,15411265.0,15411265.0,1153.884,11681.0,11681.0
2014-02-01,934416.55,9598133.0,9598133.0,855.45,8787.0,8787.0
2014-03-01,1423176.1,14560639.0,14560639.0,4011.949,41047.0,41047.0
2014-04-01,1393412.1,14178163.0,14178163.0,397.872,4048.0,4048.0
2014-05-01,1325035.9,13745961.0,13745961.0,1633.097,16942.0,16942.0
2014-06-01,1445499.1,14998628.0,14998628.0,657.916,6827.0,6827.0
2014-07-01,1612041.5,16656278.0,16656278.0,594.459,6142.0,6142.0
2014-08-01,1643547.7,16874146.0,16874146.0,98.296,1009.0,1009.0
2014-09-01,1594945.4,16462787.0,16462787.0,164.641,1699.0,1699.0
2014-10-01,1586551.2,16337893.0,16337893.0,1044.792,10759.0,10759.0
2014-11-01,1330024.4,13685803.0,13685803.0,2227.585,22922.0,22922.0
2014-12-01,1472213.5,14863939.0,14863939.0,1027.503,10374.0,10374.0
2015-01-01,1144230.2,11944841.0,11944841.0,2572.842,26858.0,26858.0
2015-02-01,658597.59,6865766.0,6865766.0,2132.409,22230.0,22230.0
2015-03-01,974956.29,10179670.0,10179670.0,198.714,2075.0,2075.0
2015-04-01,971579.72,10132800.0,10132800.0,4892.283,51023.0,51023.0
2015-05-01,1305889.4,13430835.0,13430835.0,341.56,3513.0,3513.0
2015-06-01,1214255.2,12633121.0,12633121.0,1857.813,19329.0,19329.0
2015-07-01,1350265.1,14007465.0,14007465.0,276.927,2873.0,2873.0
2015-08-01,1305156.8,13548720.0,13548720.0,1167.161,12116.0,12116.0
2015-09-01,1247165.8,12785688.0,12785688.0,2647.166,27138.0,27138.0
2015-10-01,1315673.1,13690534.0,13690534.0,372.891,3880.0,3880.0
2015-11-01,981541.6,10427328.0,10427328.0,1657.404,17607.0,17607.0
2015-12-01,1085075.6,11216018.0,11216018.0,256.418,2651.0,2651.0
2016-01-01,968238.7,9968513.0,9968513.0,1159.3,11936.0,11936.0
2016-02-01,568063.29,6164265.0,6164265.0,204.711,2221.0,2221.0
2016-03-01,447982.02,5169353.0,5169353.0,6184.98,71370.0,71370.0
2016-04-01,718445.23,7623083.0,7623083.0,6972.773,73985.0,73985.0
2016-05-01,894206.9,9595085.0,9595085.0,1457.102,15635.0,15635.0
2016-06-01,941505.79,9905803.0,9905803.0,1942.215,20435.0,20435.0
2016-07-01,1286526.3,13221210.0,13221210.0,1281.718,13172.0,13172.0
2016-08-01,1263336.0,12930158.0,12930158.0,547.986,5609.0,5609.0
2016-09-01,1229404.8,12560515.0,12560515.0,2278.162,23275.0,23275.0
2016-10-01,1331984.6,13548193.0,13548193.0,1046.362,10643.0,10643.0
2016-11-01,1056809.4,10977194.0,10977194.0,2184.602,22692.0,22692.0
2016-12-01,1325637.1,13663422.0,13663422.0,1182.908,12192.0,12192.0
2017-01-01,1244186.9,12448296.0,12448296.0,1999.097,20001.0,20001.0
2017-02-01,937130.12,9770998.0,9770998.0,2697.882,28130.0,28130.0
2017-03-01,1067191.4,11078843.0,11078843.0,1724.609,17904.0,17904.0
2017-04-01,971268.34,10058969.0,10058969.0,1831.656,18970.0,18970.0
2017-05-01,1130608.2,11764330.0,11764330.0,1601.759,16667.0,16667.0
2017-06-01,1047515.9,11243125.0,11243125.0,3002.116,32222.0,32222.0
2017-07-01,1440915.3,14959123.0,14959123.0,444.726,4617.0,4617.0
2017-08-01,1259708.5,13154028.0,13154028.0,505.472,5278.0,5278.0
2017-09-01,1244822.3,12711712.0,12711712.0,706.662,7216.0,7216.0
2017-10-01,1217235.0,12334486.0,12334486.0,1089.014,11035.0,11035.0
2017-11-01,1205841.6,12459489.0,12459489.0,639.364,6606.0,6606.0
2017-12-01,994569.0,10431439.0,10431439.0,3983.0,41775.0,41775.0
2018-01-01,1246182.0,12883234.0,12883234.0,2314.038,23923.0,23923.0
2018-02-01,1087077.6,11356300.0,11356300.0,1786.394,18662.0,18662.0
2018-03-01,939520.68,9967399.0,9967399.0,2022.316,21455.0,21455.0
2018-04-01,818137.46,8797745.0,8797745.0,3588.545,38589.0,38589.0
2018-05-01,937251.24,10197122.0,10197122.0,509.76,5546.0,5546.0
2018-06-01,1031402.4,11041067.0,11041067.0,1518.593,16256.0,16256.0
2018-07-01,1413564.2,14810105.0,14810105.0,1010.849,10591.0,10591.0
2018-08-01,1236385.5,13079095.0,13079095.0,1734.491,18348.0,18348.0
2018-09-01,1081828.3,11522539.0,11522539.0,980.735,10446.0,10446.0
2018-10-01,812534.01,8708880.0,8708880.0,4695.987,50332.0,50332.0
2018-11-01,1023269.8,10767089.0,10767089.0,2251.156,23687.0,23687.0
2018-12-01,1367204.9,13888022.0,13888022.0,666.068,6766.0,6766.0
2019-01-01,1150562.9,11150735.0,11150735.0,1215.1,11776.0,11776.0
2019-02-01,1189254.5,12217784.0,12217784.0,214.533,2204.0,2204.0
2019-03-01,816860.64,8831158.0,8831158.0,1836.363,19853.0,19853.0
2019-04-01,660506.28,7220874.0,7220874.0,4624.723,50559.0,50559.0
2019-05-01,868227.03,9479052.0,9479052.0,1972.968,21540.0,21540.0
2019-06-01,873968.57,9496980.0,9496980.0,2434.427,26454.0,26454.0
2019-07-01,1135475.9,12124876.0,12124876.0,1472.06,15719.0,15719.0
2019-08-01,1326204.9,14287909.0,14287909.0,1959.079,21106.0,21106.0
2019-09-01,1027460.9,11427372.0,11427372.0,989.125,11001.0,11001.0
2019-10-01,569839.15,6708856.0,6708856.0,920.851,10841.0,10841.0
2019-11-01,311806.06,4511524.0,4511524.0,1747.936,25291.0,25291.0
2019-12-01,0.0,0.0,0.0,0.0,0.0,0.0
