measured_on,Solar Generation,Solar Quantity Consumed For Electricity,Solar Total Fuel Consumed
2024-01-01,296.0,1010.0,1010.0
2024-02-01,387.0,1320.0,1320.0
2024-03-01,457.0,1559.0,1559.0
2024-04-01,490.0,1672.0,1672.0
2024-05-01,562.0,1918.0,1918.0
2024-06-01,579.0,1976.0,1976.0
2024-07-01,503.0,1716.0,1716.0
2024-08-01,619.0,2112.0,2112.0
2024-09-01,395.0,1348.0,1348.0
2024-10-01,515.0,1757.0,1757.0
2024-11-01,291.0,993.0,993.0
2024-12-01,274.0,935.0,935.0
