measured_on,Solar Generation,Solar Quantity Consumed For Electricity,Solar Total Fuel Consumed
2024-01-01,129.0,440.0,440.0
2024-02-01,142.0,485.0,485.0
2024-03-01,199.0,679.0,679.0
2024-04-01,227.0,775.0,775.0
2024-05-01,249.0,850.0,850.0
2024-06-01,241.0,822.0,822.0
2024-07-01,235.0,802.0,802.0
2024-08-01,236.0,805.0,805.0
2024-09-01,196.0,669.0,669.0
2024-10-01,208.0,710.0,710.0
2024-11-01,165.0,563.0,563.0
2024-12-01,136.0,464.0,464.0
