measured_on,"Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Generation","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Quantity Consumed For Electricity","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Total Fuel Consumed"
2013-01-01,788.732,7887.0,7887.0
2013-02-01,501.237,5012.0,5012.0
2013-03-01,685.632,6856.0,6856.0
2013-04-01,1072.581,10726.0,10726.0
2013-05-01,1213.113,12131.0,12131.0
2013-06-01,1061.89,10619.0,10619.0
2013-07-01,1713.906,17139.0,17139.0
2013-08-01,1517.954,15180.0,15180.0
2013-09-01,1110.078,11101.0,11101.0
2013-10-01,1104.578,11046.0,11046.0
2013-11-01,729.62,7296.0,7296.0
2013-12-01,500.679,5007.0,5007.0
2014-01-01,612.459,6433.0,6433.0
2014-02-01,633.328,6653.0,6653.0
2014-03-01,475.825,4998.0,4998.0
2014-04-01,940.014,9875.0,9875.0
2014-05-01,1028.788,10807.0,10807.0
2014-06-01,1110.51,11666.0,11666.0
2014-07-01,1529.919,16071.0,16071.0
2014-08-01,1376.669,14462.0,14462.0
2014-09-01,1168.875,12279.0,12279.0
2014-10-01,1143.008,12007.0,12007.0
2014-11-01,660.707,6941.0,6941.0
2014-12-01,552.898,5808.0,5808.0
2015-01-01,417.559,4620.0,4620.0
2015-02-01,461.711,5108.0,5108.0
2015-03-01,560.996,6207.0,6207.0
2015-04-01,793.77,8784.0,8784.0
2015-05-01,1086.105,12018.0,12018.0
2015-06-01,1064.48,11779.0,11779.0
2015-07-01,1670.446,18483.0,18483.0
2015-08-01,1679.339,18582.0,18582.0
2015-09-01,1206.056,13345.0,13345.0
2015-10-01,1011.567,11193.0,11193.0
2015-11-01,606.717,6713.0,6713.0
2015-12-01,661.254,7317.0,7317.0
2016-01-01,555.821,2180.0,6161.0
2016-02-01,583.14,2287.0,6465.0
2016-03-01,632.005,2479.0,7007.0
2016-04-01,692.238,2715.0,7675.0
2016-05-01,914.332,3586.0,10137.0
2016-06-01,1042.921,4090.0,11562.0
2016-07-01,1274.259,4997.0,14126.0
2016-08-01,1272.302,4990.0,14105.0
2016-09-01,844.096,3310.0,9358.0
2016-10-01,545.108,2138.0,6043.0
2016-11-01,418.121,1640.0,4635.0
2016-12-01,643.657,2524.0,7136.0
2017-01-01,921.373,3613.0,10134.0
2017-02-01,828.073,3248.0,9109.0
2017-03-01,894.579,3508.0,9841.0
2017-04-01,1058.637,4152.0,11646.0
2017-05-01,965.611,3787.0,10623.0
2017-06-01,1179.923,4627.0,12980.0
2017-07-01,1401.124,5495.0,15413.0
2017-08-01,1405.524,5512.0,15462.0
2017-09-01,1074.316,4213.0,11818.0
2017-10-01,999.62,3920.0,10997.0
2017-11-01,662.841,2600.0,7292.0
2017-12-01,819.379,3213.0,9013.0
2018-01-01,964.071,3781.0,10817.0
2018-02-01,945.442,3708.0,10608.0
2018-03-01,1035.149,4060.0,11615.0
2018-04-01,642.728,2521.0,7212.0
2018-05-01,639.383,2508.0,7174.0
2018-06-01,803.963,3153.0,9020.0
2018-07-01,1521.582,5967.0,17072.0
2018-08-01,1697.927,6659.0,19051.0
2018-09-01,1084.835,4255.0,12172.0
2018-10-01,860.44,3375.0,9654.0
2018-11-01,650.415,2551.0,7297.0
2018-12-01,734.065,2879.0,8236.0
2019-01-01,461.631,1810.0,5297.0
2019-02-01,405.933,1592.0,4659.0
2019-03-01,396.193,1554.0,4546.0
2019-04-01,284.265,1115.0,3263.0
2019-05-01,242.813,952.0,2786.0
2019-06-01,311.392,1221.0,3574.0
2019-07-01,626.529,2457.0,7190.0
2019-08-01,467.057,1832.0,5360.0
2019-09-01,316.793,1242.0,3636.0
2019-10-01,327.916,1286.0,3763.0
2019-11-01,299.487,1175.0,3436.0
2019-12-01,429.991,1686.0,4935.0
