measured_on,"Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Generation","Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Quantity Consumed For Electricity","Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Total Fuel Consumed","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Generation","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Quantity Consumed For Electricity","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Total Fuel Consumed"
2003-01-01,10.796000000000001,54.0,54.0,40.622,205.0,205.0
2003-02-01,9.038,45.0,45.0,34.007000000000005,172.0,172.0
2003-03-01,10.125,51.0,51.0,38.098,192.0,192.0
2003-04-01,8.899000000000001,45.0,45.0,33.483000000000004,169.0,169.0
2003-05-01,8.789,44.0,44.0,33.069,167.0,167.0
2003-06-01,9.889000000000001,50.0,50.0,37.211,188.0,188.0
2003-07-01,10.765,54.0,54.0,40.504000000000005,205.0,205.0
2003-08-01,11.182,56.0,56.0,42.073,212.0,212.0
2003-09-01,9.737,49.0,49.0,36.637,185.0,185.0
2003-10-01,10.304,52.0,52.0,38.773,196.0,196.0
2003-11-01,8.708,44.0,44.0,32.765,165.0,165.0
2003-12-01,9.769,49.0,49.0,36.758,186.0,186.0
2004-01-01,0.159,5.0,5.0,10.167,335.0,335.0
2004-02-01,0.08,3.0,3.0,10.167,335.0,335.0
2004-03-01,0.891,29.0,29.0,10.167,335.0,335.0
2004-04-01,1.265,41.0,41.0,10.167,335.0,335.0
2004-05-01,2.215,71.0,71.0,10.167,335.0,335.0
2004-06-01,0.71,23.0,23.0,10.167,335.0,335.0
2004-07-01,0.773,25.0,25.0,10.167,335.0,335.0
2004-08-01,2.226,72.0,72.0,10.167,335.0,335.0
2004-09-01,0.5820000000000001,19.0,19.0,10.167,335.0,335.0
2004-10-01,0.8540000000000001,28.0,28.0,10.167,335.0,335.0
2004-11-01,0.154,5.0,5.0,10.167,335.0,335.0
2004-12-01,0.091,3.0,3.0,10.167,335.0,335.0
2005-01-01,1.3780000000000001,19.94,19.94,3.2030000000000003,44.21,44.21
2005-02-01,0.47400000000000003,6.85,6.85,2.563,35.37,35.37
2005-03-01,0.525,7.6,7.6,3.556,49.08,49.08
2005-04-01,0.636,9.2,9.2,3.3760000000000003,46.59,46.59
2005-05-01,0.59,8.54,8.54,3.228,44.55,44.55
2005-06-01,0.766,11.09,11.09,6.093,84.1,84.1
2005-07-01,0.78,11.28,11.28,8.022,110.71,110.71
2005-08-01,0.916,13.26,13.26,7.969,109.98,109.98
2005-09-01,0.6,8.68,8.68,4.824,66.59,66.59
2005-10-01,0.666,9.64,9.64,3.4210000000000003,47.21,47.21
2005-11-01,0.536,7.75,7.75,2.998,41.38,41.38
2005-12-01,1.1320000000000001,16.38,16.38,3.748,51.73,51.73
2006-01-01,6.581,9.0,9.0,2.48,31.0,31.0
2006-02-01,3.444,5.0,5.0,2.803,35.0,35.0
2006-03-01,2.8930000000000002,4.0,4.0,3.6940000000000004,46.0,46.0
2006-04-01,5.541,8.0,8.0,3.057,38.0,38.0
2006-05-01,5.18,7.0,7.0,4.027,50.0,50.0
2006-06-01,4.708,7.0,7.0,5.187,65.0,65.0
2006-07-01,6.82,10.0,10.0,9.281,116.0,116.0
2006-08-01,6.615,10.0,10.0,8.247,103.0,103.0
2006-09-01,3.039,4.0,4.0,4.851,61.0,61.0
2006-10-01,3.21,5.0,5.0,5.255,66.0,66.0
2006-11-01,3.78,5.0,5.0,3.5330000000000004,44.0,44.0
2006-12-01,4.188000000000001,6.0,6.0,3.5860000000000003,45.0,45.0
2007-01-01,1.93,37.0,37.0,28.212,512.0,512.0
2007-02-01,4.287,81.0,81.0,35.703,647.0,647.0
2007-03-01,1.161,19.0,19.0,14.723,267.0,267.0
2007-04-01,1.1260000000000001,19.0,19.0,13.621,247.0,247.0
2007-05-01,1.265,25.0,25.0,22.376,406.0,406.0
2007-06-01,3.591,68.0,68.0,19.576,355.0,355.0
2007-07-01,2.234,43.0,43.0,21.471,389.0,389.0
2007-08-01,1.738,31.0,31.0,25.685,466.0,466.0
2007-09-01,1.232,25.0,25.0,5.718,104.0,104.0
2007-10-01,2.01,37.0,37.0,18.305,332.0,332.0
2007-11-01,1.196,19.0,19.0,13.773000000000001,250.0,250.0
2007-12-01,1.483,25.0,25.0,29.585,536.0,536.0
