measured_on,Distillate Fuel Oil Generation,Distillate Fuel Oil Quantity Consumed For Electricity,Distillate Fuel Oil Total Fuel Consumed
2022-01-01,54.868,507.0,507.0
2022-02-01,25.218,234.0,234.0
2022-03-01,35.408,331.0,331.0
2022-04-01,26.849,251.0,251.0
2022-05-01,45.584,422.0,422.0
2022-06-01,38.658,359.0,359.0
2022-07-01,35.787,331.0,331.0
2022-08-01,17.537,165.0,165.0
2022-09-01,48.853,456.0,456.0
2022-10-01,40.793,382.0,382.0
2022-11-01,50.276,467.0,467.0
2022-12-01,60.169,559.0,559.0
2023-01-01,52.638,485.0,485.0
2023-02-01,24.131,222.0,222.0
2023-03-01,47.677,445.0,445.0
2023-04-01,105.344,980.0,980.0
2023-05-01,59.929,559.0,559.0
2023-06-01,46.517,433.0,433.0
2023-07-01,52.424,490.0,490.0
2023-08-01,68.559,638.0,638.0
2023-09-01,67.57,627.0,627.0
2023-10-01,32.323,302.0,302.0
2023-11-01,54.073,502.0,502.0
2023-12-01,72.815,678.0,678.0
2024-01-01,58.324,605.0,605.0
2024-02-01,12.968,132.0,132.0
2024-03-01,13.381,139.0,139.0
2024-04-01,18.321,189.0,189.0
2024-05-01,25.996,265.0,265.0
2024-06-01,20.651,214.0,214.0
2024-07-01,18.054,183.0,183.0
2024-08-01,16.863,170.0,170.0
2024-09-01,17.388,176.0,176.0
2024-10-01,17.011,176.0,176.0
2024-11-01,13.928,145.0,145.0
2024-12-01,16.115,164.0,164.0
