measured_on,Solar Generation,Solar Quantity Consumed For Electricity,Solar Total Fuel Consumed
2019-01-01,271.611,2419.0,2419.0
2019-02-01,325.062,2895.0,2895.0
2019-03-01,458.088,4079.0,4079.0
2019-04-01,435.057,3874.0,3874.0
2019-05-01,475.481,4234.0,4234.0
2019-06-01,518.288,4615.0,4615.0
2019-07-01,580.79,5172.0,5172.0
2019-08-01,520.909,4639.0,4639.0
2019-09-01,446.255,3974.0,3974.0
2019-10-01,319.979,2849.0,2849.0
2019-11-01,306.636,2731.0,2731.0
2019-12-01,190.844,1699.0,1699.0
2020-01-01,252.365,2212.0,2212.0
2020-02-01,303.22,2658.0,2658.0
2020-03-01,451.801,3961.0,3961.0
2020-04-01,453.555,3976.0,3976.0
2020-05-01,572.802,5022.0,5022.0
2020-06-01,599.425,5255.0,5255.0
2020-07-01,564.193,4946.0,4946.0
2020-08-01,519.874,4558.0,4558.0
2020-09-01,449.25,3939.0,3939.0
2020-10-01,336.699,2952.0,2952.0
2020-11-01,308.8,2707.0,2707.0
2020-12-01,194.016,1701.0,1701.0
2021-01-01,272.982,2414.0,2414.0
2021-02-01,180.834,1599.0,1599.0
2021-03-01,534.934,4731.0,4731.0
2021-04-01,518.315,4584.0,4584.0
2021-05-01,549.743,4862.0,4862.0
2021-06-01,517.986,4581.0,4581.0
2021-07-01,489.849,4332.0,4332.0
2021-08-01,486.065,4299.0,4299.0
2021-09-01,461.383,4080.0,4080.0
2021-10-01,318.558,2817.0,2817.0
2021-11-01,307.698,2721.0,2721.0
2021-12-01,233.653,2066.0,2066.0
2022-01-01,286.282,977.0,977.0
2022-02-01,369.435,1261.0,1261.0
2022-03-01,430.358,1468.0,1468.0
2022-04-01,497.559,1698.0,1698.0
2022-05-01,535.741,1828.0,1828.0
2022-06-01,574.602,1961.0,1961.0
2022-07-01,551.014,1880.0,1880.0
2022-08-01,537.438,1834.0,1834.0
2022-09-01,473.97,1617.0,1617.0
2022-10-01,376.054,1283.0,1283.0
2022-11-01,310.21,1058.0,1058.0
2022-12-01,233.337,796.0,796.0
2023-01-01,193.0,659.0,659.0
2023-02-01,348.0,1187.0,1187.0
2023-03-01,456.0,1556.0,1556.0
2023-04-01,522.0,1781.0,1781.0
2023-05-01,648.0,2211.0,2211.0
2023-06-01,523.0,1784.0,1784.0
2023-07-01,543.0,1853.0,1853.0
2023-08-01,523.0,1784.0,1784.0
2023-09-01,465.0,1587.0,1587.0
2023-10-01,408.0,1392.0,1392.0
2023-11-01,374.0,1276.0,1276.0
2023-12-01,175.0,597.0,597.0
2024-01-01,152.0,519.0,519.0
2024-02-01,375.0,1280.0,1280.0
2024-03-01,459.0,1566.0,1566.0
2024-04-01,450.0,1535.0,1535.0
2024-05-01,431.0,1471.0,1471.0
2024-06-01,570.0,1945.0,1945.0
2024-07-01,560.0,1911.0,1911.0
2024-08-01,483.0,1648.0,1648.0
2024-09-01,420.0,1433.0,1433.0
2024-10-01,515.0,1757.0,1757.0
2024-11-01,336.0,1146.0,1146.0
2024-12-01,199.0,679.0,679.0
