measured_on,Distillate Fuel Oil-Combustion (Gas) Turbine (including jet engine design) Generation,Distillate Fuel Oil-Combustion (Gas) Turbine (including jet engine design) Quantity Consumed For Electricity,Distillate Fuel Oil-Combustion (Gas) Turbine (including jet engine design) Total Fuel Consumed,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Generation,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Quantity Consumed For Electricity,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Total Fuel Consumed
2003-01-01,0.0,0.0,0.0,0.0,0.0,0.0
2003-02-01,0.0,0.0,0.0,,,
2003-03-01,0.0,0.0,0.0,0.0,0.0,0.0
2003-04-01,0.0,0.0,0.0,953.0,10323.0,10323.0
2003-05-01,0.0,0.0,0.0,0.0,0.0,0.0
2003-06-01,0.0,0.0,0.0,0.0,0.0,0.0
2003-07-01,0.0,0.0,0.0,30.0,410.0,410.0
2003-08-01,0.0,0.0,0.0,0.0,0.0,0.0
2003-09-01,0.0,0.0,0.0,0.0,0.0,0.0
2003-10-01,0.0,0.0,0.0,0.0,0.0,0.0
2003-11-01,0.0,0.0,0.0,0.0,0.0,0.0
2003-12-01,0.0,0.0,0.0,0.0,0.0,0.0
2004-01-01,0.0,0.0,0.0,8.261000000000001,102.0,102.0
2004-02-01,0.0,0.0,0.0,5.1690000000000005,64.0,64.0
2004-03-01,0.0,0.0,0.0,0.0,0.0,0.0
2004-04-01,0.0,0.0,0.0,4.406000000000001,54.0,54.0
2004-05-01,0.0,0.0,0.0,6.846,84.0,84.0
2004-06-01,0.0,0.0,0.0,0.05,1.0,1.0
2004-07-01,0.0,0.0,0.0,35.198,434.0,434.0
2004-08-01,0.0,0.0,0.0,19.925,246.0,246.0
2004-09-01,0.0,0.0,0.0,3.025,37.0,37.0
2004-10-01,0.0,0.0,0.0,2.0,25.0,25.0
2004-11-01,0.0,0.0,0.0,2.122,26.0,26.0
2004-12-01,0.0,0.0,0.0,3.999,49.0,49.0
2005-01-01,,,,10.939,123.29,123.29
2005-02-01,,,,8.751000000000001,98.64,98.64
2005-03-01,,,,12.144,136.87,136.87
2005-04-01,,,,11.528,129.93,129.93
2005-05-01,,,,11.023,124.24,124.24
2005-06-01,,,,20.809,234.54,234.54
2005-07-01,,,,27.394000000000002,308.75,308.75
2005-08-01,,,,27.214000000000002,306.72,306.72
2005-09-01,,,,16.476,185.7,185.7
2005-10-01,,,,11.682,131.67,131.67
2005-11-01,,,,10.239,115.4,115.4
2005-12-01,,,,12.799000000000001,144.26,144.26
2006-01-01,,,,82.495,1084.0,1084.0
2006-02-01,,,,93.253,1225.0,1225.0
2006-03-01,,,,122.885,1615.0,1615.0
2006-04-01,,,,101.69200000000001,1336.0,1336.0
2006-05-01,,,,133.954,1760.0,1760.0
2006-06-01,,,,172.548,2267.0,2267.0
2006-07-01,,,,308.76800000000003,4057.0,4057.0
2006-08-01,,,,274.368,3605.0,3605.0
2006-09-01,,,,161.389,2121.0,2121.0
2006-10-01,,,,174.816,2297.0,2297.0
2006-11-01,,,,117.527,1544.0,1544.0
2006-12-01,,,,119.305,1568.0,1568.0
2007-01-01,,,,176.805,2282.0,2282.0
2007-02-01,,,,133.362,1721.0,1721.0
2007-03-01,,,,57.391000000000005,741.0,741.0
2007-04-01,,,,24.96,322.0,322.0
2007-05-01,,,,39.297000000000004,507.0,507.0
2007-06-01,,,,53.231,687.0,687.0
2007-07-01,,,,272.797,3521.0,3521.0
2007-08-01,,,,314.86400000000003,4064.0,4064.0
2007-09-01,,,,348.634,4499.0,4499.0
2007-10-01,,,,380.24600000000004,4907.0,4907.0
2007-11-01,,,,256.611,3312.0,3312.0
2007-12-01,,,,249.8,3224.0,3224.0
2008-01-01,,,,234.22500000000002,3077.0,3077.0
2008-02-01,,,,184.517,2424.0,2424.0
2008-03-01,,,,186.70000000000002,2452.0,2452.0
2008-04-01,,,,242.28,3182.0,3182.0
2008-05-01,,,,35.966,472.0,472.0
2008-06-01,,,,10.099,133.0,133.0
2008-07-01,,,,106.31800000000001,1396.0,1396.0
2008-08-01,,,,341.353,4484.0,4484.0
2008-09-01,,,,330.492,4341.0,4341.0
2008-10-01,,,,175.31400000000002,2303.0,2303.0
2008-11-01,,,,130.582,1716.0,1716.0
2008-12-01,,,,176.154,2314.0,2314.0
2009-01-01,,,,1.25,16.0,16.0
2009-02-01,,,,3.6820000000000004,52.0,52.0
2009-03-01,,,,3.101,44.0,44.0
2009-04-01,,,,0.8360000000000001,12.0,12.0
2009-05-01,,,,0.453,6.0,6.0
2009-06-01,,,,0.5790000000000001,8.0,8.0
2009-07-01,,,,5.963,84.0,84.0
2009-08-01,,,,7.244000000000001,102.0,102.0
2009-09-01,,,,6.521,92.0,92.0
2009-10-01,,,,5.477,78.0,78.0
2009-11-01,,,,3.194,45.0,45.0
2009-12-01,,,,4.7,66.0,66.0
2010-01-01,,,,29.773,536.0,536.0
2010-02-01,,,,42.109,759.0,759.0
2010-03-01,,,,76.02600000000001,1369.0,1369.0
2010-04-01,,,,77.527,1396.0,1396.0
2010-05-01,,,,15.084000000000001,271.0,271.0
2010-06-01,,,,4.23,77.0,77.0
2010-07-01,,,,64.592,1163.0,1163.0
2010-08-01,,,,115.851,2087.0,2087.0
2010-09-01,,,,105.53500000000001,1900.0,1900.0
2010-10-01,,,,73.162,1318.0,1318.0
2010-11-01,,,,44.963,810.0,810.0
2010-12-01,,,,38.148,687.0,687.0
2011-01-01,,,,27.316,588.0,588.0
2011-02-01,,,,10.094,216.0,216.0
2011-03-01,,,,5.985,128.0,128.0
2011-04-01,,,,7.487,161.0,161.0
2011-05-01,,,,4.256,91.0,91.0
2011-06-01,,,,3.878,83.0,83.0
2011-07-01,,,,9.721,209.0,209.0
2011-08-01,,,,40.328,866.0,866.0
2011-09-01,,,,55.354,1188.0,1188.0
2011-10-01,,,,22.051,473.0,473.0
2011-11-01,,,,46.234,992.0,992.0
2011-12-01,,,,56.296,1208.0,1208.0
2012-01-01,,,,19.202,299.0,299.0
2012-02-01,,,,22.663,352.0,352.0
2012-03-01,,,,13.292,206.0,206.0
2012-04-01,,,,5.144,80.0,80.0
2012-05-01,,,,2.868,45.0,45.0
2012-06-01,,,,2.542,40.0,40.0
2012-07-01,,,,8.034,124.0,124.0
2012-08-01,,,,25.609,398.0,398.0
2012-09-01,,,,28.48,443.0,443.0
2012-10-01,,,,29.614,460.0,460.0
2012-11-01,,,,12.594,196.0,196.0
2012-12-01,,,,10.958,170.0,170.0
2013-01-01,,,,10.621,154.0,154.0
2013-02-01,,,,12.538,181.0,181.0
2013-03-01,,,,18.285,263.0,263.0
2013-04-01,,,,5.348,77.0,77.0
2013-05-01,,,,4.917,70.0,70.0
2013-06-01,,,,11.435,164.0,164.0
2013-07-01,,,,24.543,353.0,353.0
2013-08-01,,,,32.597,469.0,469.0
2013-09-01,,,,26.269,378.0,378.0
2013-10-01,,,,25.966,373.0,373.0
2013-11-01,,,,20.341,293.0,293.0
2013-12-01,,,,29.14,419.0,419.0
2014-01-01,,,,271.78,3374.0,3374.0
2014-02-01,,,,235.481,2924.0,2924.0
2014-03-01,,,,114.322,1420.0,1420.0
2014-04-01,,,,63.469,788.0,788.0
2014-05-01,,,,69.441,862.0,862.0
2014-06-01,,,,63.098,783.0,783.0
2014-07-01,,,,233.858,2904.0,2904.0
2014-08-01,,,,361.537,4490.0,4490.0
2014-09-01,,,,359.567,4466.0,4466.0
2014-10-01,,,,282.872,3513.0,3513.0
2014-11-01,,,,187.841,2333.0,2333.0
2014-12-01,,,,187.734,2332.0,2332.0
2015-01-01,,,,50.743,667.0,667.0
2015-02-01,,,,18.801,247.0,247.0
2015-03-01,,,,48.59,639.0,639.0
2015-04-01,,,,48.09,632.0,632.0
2015-05-01,,,,64.265,846.0,846.0
2015-06-01,,,,112.53,1480.0,1480.0
2015-07-01,,,,138.669,1824.0,1824.0
2015-08-01,,,,121.957,1603.0,1603.0
2015-09-01,,,,121.411,1596.0,1596.0
2015-10-01,,,,125.847,1655.0,1655.0
2015-11-01,,,,117.889,1550.0,1550.0
2015-12-01,,,,104.208,1371.0,1371.0
2016-01-01,,,,130.333,1716.0,1716.0
2016-02-01,,,,94.422,1242.0,1242.0
2016-03-01,,,,49.134,647.0,647.0
2016-04-01,,,,27.763,365.0,365.0
2016-05-01,,,,58.178,765.0,765.0
2016-06-01,,,,76.834,1011.0,1011.0
2016-07-01,,,,127.468,1677.0,1677.0
2016-08-01,,,,162.814,2142.0,2142.0
2016-09-01,,,,141.413,1860.0,1860.0
2016-10-01,,,,62.042,816.0,816.0
2016-11-01,,,,57.634,758.0,758.0
2016-12-01,,,,98.965,1302.0,1302.0
2017-01-01,,,,43.553,565.0,565.0
2017-02-01,,,,22.458,291.0,291.0
2017-03-01,,,,9.562,124.0,124.0
2017-04-01,,,,10.937,142.0,142.0
2017-05-01,,,,10.785,140.0,140.0
2017-06-01,,,,9.16,118.0,118.0
2017-07-01,,,,46.784,607.0,607.0
2017-08-01,,,,61.202,794.0,794.0
2017-09-01,,,,44.729,580.0,580.0
2017-10-01,,,,47.937,621.0,621.0
2017-11-01,,,,33.942,440.0,440.0
2017-12-01,,,,48.951,634.0,634.0
2018-01-01,,,,74.947,919.0,919.0
2018-02-01,,,,81.25,996.0,996.0
2018-03-01,,,,133.262,1633.0,1633.0
2018-04-01,,,,66.678,817.0,817.0
2018-05-01,,,,47.505,582.0,582.0
2018-06-01,,,,87.214,1069.0,1069.0
2018-07-01,,,,254.818,3123.0,3123.0
2018-08-01,,,,282.169,3458.0,3458.0
2018-09-01,,,,265.969,3259.0,3259.0
2018-10-01,,,,107.43,1317.0,1317.0
2018-11-01,,,,1.449,17.0,17.0
2018-12-01,,,,112.309,1376.0,1376.0
2019-01-01,,,,344.742,4256.0,4256.0
2019-02-01,,,,151.996,1877.0,1877.0
2019-03-01,,,,213.471,2637.0,2637.0
2019-04-01,,,,168.789,2085.0,2085.0
2019-05-01,,,,75.673,934.0,934.0
2019-06-01,,,,225.953,2791.0,2791.0
2019-07-01,,,,423.763,5234.0,5234.0
2019-08-01,,,,445.473,5502.0,5502.0
2019-09-01,,,,411.591,5083.0,5083.0
2019-10-01,,,,300.943,3717.0,3717.0
2019-11-01,,,,281.219,3473.0,3473.0
2019-12-01,,,,415.387,5130.0,5130.0
2020-01-01,,,,66.69,823.0,823.0
2020-02-01,,,,46.536,574.0,574.0
2020-03-01,,,,82.295,1016.0,1016.0
2020-04-01,,,,73.543,908.0,908.0
2020-05-01,,,,17.333,214.0,214.0
2020-06-01,,,,14.872,184.0,184.0
2020-07-01,,,,46.965,580.0,580.0
2020-08-01,,,,66.89,826.0,826.0
2020-09-01,,,,86.674,1070.0,1070.0
2020-10-01,,,,64.703,799.0,799.0
2020-11-01,,,,34.426,425.0,425.0
2020-12-01,,,,65.073,804.0,804.0
