measured_on,"Municiapl Landfill Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Municipal Landfill Gas - Generation","Municiapl Landfill Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Municipal Landfill Gas - Quantity Consumed For Electricity","Municiapl Landfill Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Municipal Landfill Gas - Total Fuel Consumed"
2004-01-01,1384.0,19308.0,19308.0
2004-02-01,1384.0,19308.0,19308.0
2004-03-01,1384.0,19308.0,19308.0
2004-04-01,1384.0,19308.0,19308.0
2004-05-01,1384.0,19308.0,19308.0
2004-06-01,1384.0,19308.0,19308.0
2004-07-01,1384.0,19308.0,19308.0
2004-08-01,1384.0,19308.0,19308.0
2004-09-01,1384.0,19308.0,19308.0
2004-10-01,1384.0,19308.0,19308.0
2004-11-01,1384.0,19308.0,19308.0
2004-12-01,1384.0,19308.0,19308.0
2005-01-01,1605.279,20363.99,20363.99
2005-02-01,1628.803,20662.41,20662.41
2005-03-01,1928.766,24467.63,24467.63
2005-04-01,1872.912,23759.09,23759.09
2005-05-01,1830.862,23225.65,23225.65
2005-06-01,1940.257,24613.39,24613.39
2005-07-01,2040.3410000000001,25883.02,25883.02
2005-08-01,1980.486,25123.72,25123.72
2005-09-01,1785.203,22646.44,22646.44
2005-10-01,1458.6680000000001,18504.13,18504.13
2005-11-01,2054.827,26066.78,26066.78
2005-12-01,1768.595,22435.76,22435.76
2006-01-01,2318.004,26626.0,26626.0
2006-02-01,2142.188,24606.0,24606.0
2006-03-01,2362.978,27142.0,27142.0
2006-04-01,1738.5790000000002,19970.0,19970.0
2006-05-01,2125.562,24415.0,24415.0
2006-06-01,2226.61,25576.0,25576.0
2006-07-01,2310.851,26543.0,26543.0
2006-08-01,2296.955,26384.0,26384.0
2006-09-01,2197.092,25237.0,25237.0
2006-10-01,2279.8630000000003,26187.0,26187.0
2006-11-01,2302.6330000000003,26449.0,26449.0
2006-12-01,2218.685,25485.0,25485.0
2007-01-01,1335.385,15623.0,15623.0
2007-02-01,1843.4820000000002,21567.0,21567.0
2007-03-01,1850.169,21646.0,21646.0
2007-04-01,1480.75,17323.0,17323.0
2007-05-01,2082.52,24364.0,24364.0
2007-06-01,2188.766,25607.0,25607.0
2007-07-01,2003.428,23438.0,23438.0
2007-08-01,1784.5140000000001,20877.0,20877.0
2007-09-01,1193.852,13967.0,13967.0
2007-10-01,2085.914,24404.0,24404.0
2007-11-01,1157.635,13543.0,13543.0
2007-12-01,2239.5840000000003,26201.0,26201.0
2008-01-01,1454.9,17621.0,17621.0
2008-02-01,1241.48,15037.0,15037.0
2008-03-01,1211.315,14671.0,14671.0
2008-04-01,1002.013,12136.0,12136.0
2008-05-01,861.19,10431.0,10431.0
2008-06-01,953.849,11553.0,11553.0
2008-07-01,9500.219000000001,115068.0,115068.0
2008-08-01,753.201,9123.0,9123.0
2008-09-01,730.426,8847.0,8847.0
2008-10-01,1428.0620000000001,17297.0,17297.0
2008-11-01,980.38,11875.0,11875.0
2008-12-01,667.965,8090.0,8090.0
2009-01-01,3598.7560000000003,23528.0,23528.0
2009-02-01,1448.566,9471.0,9471.0
2009-03-01,1711.978,11193.0,11193.0
2009-04-01,1491.8390000000002,9754.0,9754.0
2009-05-01,1662.9470000000001,10872.0,10872.0
2009-06-01,1622.51,10608.0,10608.0
2009-07-01,1496.067,9781.0,9781.0
2009-08-01,1962.068,12828.0,12828.0
