measured_on,"Wind - Wind Turbine, Onshore - Wind - Generation","Wind - Wind Turbine, Onshore - Wind - Quantity Consumed For Electricity","Wind - Wind Turbine, Onshore - Wind - Total Fuel Consumed"
2003-01-01,7988.31,81808.28,81808.28
2003-02-01,12298.77,125951.7,125951.7
2003-03-01,19224.81,196881.28,196881.28
2003-04-01,19695.06,201697.11,201697.11
2003-05-01,19417.86,198858.3,198858.3
2003-06-01,21098.88,216073.63,216073.63
2003-07-01,17239.86,176553.41,176553.41
2003-08-01,9974.25,102146.29,102146.29
2003-09-01,8743.68,89544.03,89544.03
2003-10-01,9344.61,95698.15,95698.15
2003-11-01,10348.47,105978.68,105978.68
2003-12-01,10726.65,109851.62,109851.62
2004-01-01,8640.0,86590.08,86590.08
2004-02-01,11736.0,117618.19,117618.19
2004-03-01,11448.0,114731.86,114731.86
2004-04-01,3837.0,38454.41,38454.41
2004-05-01,18941.0,189826.7,189826.7
2004-06-01,10158.0,101803.48,101803.48
2004-07-01,6016.0,60292.35,60292.35
2004-08-01,7043.0,70584.95,70584.95
2004-09-01,5568.0,55802.5,55802.5
2004-10-01,428.0,4289.42,4289.42
2004-11-01,2732.0,27380.1,27380.1
2004-12-01,1499.0,15022.98,15022.98
2005-01-01,3139.0,31386.86,31386.86
2005-02-01,2458.0,24577.54,24577.54
2005-03-01,6404.0,64033.6,64033.6
2005-04-01,5939.0,59384.06,59384.06
2005-05-01,10532.0,105309.47,105309.47
2005-06-01,8739.0,87381.26,87381.26
2005-07-01,6583.0,65823.42,65823.42
2005-08-01,4563.0,45625.44,45625.44
2005-09-01,2712.0,27117.29,27117.29
2005-10-01,3903.0,39026.1,39026.1
2005-11-01,3677.0,36766.32,36766.32
2005-12-01,4099.0,40985.9,40985.9
2006-01-01,6901.0,68451.0,68451.0
2006-02-01,3497.0,34687.0,34687.0
2006-03-01,6024.0,59752.0,59752.0
2006-04-01,5504.0,54594.0,54594.0
2006-05-01,8637.0,85670.0,85670.0
2006-06-01,7157.0,70990.0,70990.0
2006-07-01,6431.0,63789.0,63789.0
2006-08-01,4037.0,40043.0,40043.0
