measured_on,"Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed"
2003-01-01,16.834,177.0,177.0,11.711,125.0,125.0
2003-02-01,14.093,148.0,148.0,9.804,105.0,105.0
2003-03-01,15.788,166.0,166.0,10.983,117.0,117.0
2003-04-01,13.876000000000001,146.0,146.0,9.653,103.0,103.0
2003-05-01,13.704,144.0,144.0,9.533000000000001,102.0,102.0
2003-06-01,15.421000000000001,162.0,162.0,10.728,114.0,114.0
2003-07-01,16.785,177.0,177.0,11.677000000000001,125.0,125.0
2003-08-01,17.436,184.0,184.0,12.129000000000001,129.0,129.0
2003-09-01,15.183000000000002,160.0,160.0,10.562000000000001,113.0,113.0
2003-10-01,16.068,169.0,169.0,11.178,119.0,119.0
2003-11-01,13.578000000000001,143.0,143.0,9.446,101.0,101.0
2003-12-01,15.233,160.0,160.0,10.597000000000001,113.0,113.0
2004-01-01,0.367,5.0,5.0,5.917000000000001,63.0,63.0
2004-02-01,0.184,3.0,3.0,5.917000000000001,63.0,63.0
2004-03-01,2.049,29.0,29.0,5.917000000000001,63.0,63.0
2004-04-01,2.91,41.0,41.0,5.917000000000001,63.0,63.0
2004-05-01,5.094,73.0,73.0,5.917000000000001,63.0,63.0
2004-06-01,1.633,23.0,23.0,5.917000000000001,63.0,63.0
2004-07-01,1.778,25.0,25.0,5.917000000000001,63.0,63.0
2004-08-01,5.12,73.0,73.0,5.917000000000001,63.0,63.0
2004-09-01,1.338,19.0,19.0,5.917000000000001,63.0,63.0
2004-10-01,1.9640000000000002,28.0,28.0,5.917000000000001,63.0,63.0
2004-11-01,0.355,5.0,5.0,5.917000000000001,63.0,63.0
2004-12-01,0.20800000000000002,3.0,3.0,5.917000000000001,63.0,63.0
2005-01-01,1.225,22.21,22.21,1.0270000000000001,10.03,10.03
2005-02-01,0.42100000000000004,7.63,7.63,0.8220000000000001,8.03,8.03
2005-03-01,0.467,8.46,8.46,1.141,11.14,11.14
2005-04-01,0.565,10.24,10.24,1.083,10.57,10.57
2005-05-01,0.525,9.51,9.51,1.035,10.11,10.11
2005-06-01,0.681,12.35,12.35,1.9540000000000002,19.09,19.09
2005-07-01,0.6930000000000001,12.57,12.57,2.573,25.12,25.12
2005-08-01,0.815,14.77,14.77,2.556,24.96,24.96
2005-09-01,0.533,9.66,9.66,1.5470000000000002,15.11,15.11
2005-10-01,0.5920000000000001,10.74,10.74,1.097,10.71,10.71
2005-11-01,0.47600000000000003,8.63,8.63,0.9620000000000001,9.39,9.39
2005-12-01,1.0070000000000001,18.25,18.25,1.202,11.74,11.74
2006-01-01,0.35300000000000004,7.0,7.0,0.886,9.0,9.0
2006-02-01,0.184,4.0,4.0,1.0010000000000001,11.0,11.0
2006-03-01,0.155,3.0,3.0,1.3190000000000002,14.0,14.0
2006-04-01,0.29700000000000004,6.0,6.0,1.092,12.0,12.0
2006-05-01,0.277,6.0,6.0,1.4380000000000002,15.0,15.0
2006-06-01,0.252,5.0,5.0,1.852,20.0,20.0
2006-07-01,0.365,8.0,8.0,3.315,35.0,35.0
2006-08-01,0.35400000000000004,7.0,7.0,2.945,31.0,31.0
2006-09-01,0.163,3.0,3.0,1.733,18.0,18.0
2006-10-01,0.17200000000000001,4.0,4.0,1.877,20.0,20.0
2006-11-01,0.203,4.0,4.0,1.262,13.0,13.0
2006-12-01,0.224,5.0,5.0,1.2810000000000001,14.0,14.0
2007-01-01,3.785,46.0,46.0,9.346,112.0,112.0
2007-02-01,8.406,104.0,104.0,11.828000000000001,142.0,142.0
2007-03-01,2.278,29.0,29.0,4.877000000000001,58.0,58.0
2007-04-01,2.2070000000000003,29.0,29.0,4.513,54.0,54.0
2007-05-01,2.48,29.0,29.0,7.413,89.0,89.0
2007-06-01,7.042000000000001,86.0,86.0,6.485,78.0,78.0
2007-07-01,4.381,52.0,52.0,7.113,85.0,85.0
2007-08-01,3.407,40.0,40.0,8.509,102.0,102.0
2007-09-01,2.416,29.0,29.0,1.8940000000000001,22.0,22.0
2007-10-01,3.9410000000000003,46.0,46.0,6.064,73.0,73.0
2007-11-01,2.3440000000000003,29.0,29.0,4.563000000000001,54.0,54.0
2007-12-01,2.908,35.0,35.0,9.801,118.0,118.0
2008-01-01,0.878,6.0,6.0,0.48500000000000004,5.0,5.0
2008-02-01,0.79,12.0,12.0,0.401,5.0,5.0
2008-03-01,0.9510000000000001,12.0,12.0,0.325,4.0,4.0
2008-04-01,0.5910000000000001,6.0,6.0,0.101,1.0,1.0
2008-05-01,0.432,6.0,6.0,0.054,1.0,1.0
2008-06-01,1.5010000000000001,17.0,17.0,0.319,4.0,4.0
2008-07-01,0.435,6.0,6.0,0.47500000000000003,6.0,6.0
2008-08-01,0.42200000000000004,6.0,6.0,0.48,6.0,6.0
2008-09-01,0.892,12.0,12.0,0.139,2.0,2.0
2008-10-01,0.42500000000000004,6.0,6.0,0.28,3.0,3.0
2008-11-01,0.272,6.0,6.0,0.331,4.0,4.0
2008-12-01,0.48800000000000004,6.0,6.0,0.533,6.0,6.0
2009-01-01,0.5940000000000001,6.0,6.0,0.8420000000000001,11.0,11.0
2009-02-01,0.7220000000000001,6.0,6.0,0.441,6.0,6.0
2009-03-01,0.809,12.0,12.0,0.5630000000000001,7.0,7.0
2009-04-01,0.738,12.0,12.0,0.367,5.0,5.0
2009-05-01,1.9760000000000002,29.0,29.0,0.28900000000000003,4.0,4.0
2009-06-01,0.763,12.0,12.0,0.5820000000000001,8.0,8.0
2009-07-01,1.005,12.0,12.0,0.8570000000000001,11.0,11.0
2009-08-01,1.403,17.0,17.0,0.885,12.0,12.0
2009-09-01,0.671,12.0,12.0,0.42900000000000005,6.0,6.0
2009-10-01,1.222,17.0,17.0,0.149,2.0,2.0
2009-11-01,0.991,12.0,12.0,0.24100000000000002,3.0,3.0
2009-12-01,1.1480000000000001,17.0,17.0,0.313,4.0,4.0
2010-01-01,1.139,17.0,17.0,0.17900000000000002,1.0,1.0
