measured_on,Distillate Fuel Oil - Combustion (Gas) Turbine (including jet engine design) - Distillate Fuel Oil - Generation,Distillate Fuel Oil - Combustion (Gas) Turbine (including jet engine design) - Distillate Fuel Oil - Quantity Consumed For Electricity,Distillate Fuel Oil - Combustion (Gas) Turbine (including jet engine design) - Distillate Fuel Oil - Total Fuel Consumed
2009-07-01,113.815,2323.0,2323.0
2009-08-01,188.368,3846.0,3846.0
2009-09-01,37.225,759.0,759.0
2009-10-01,17.511,359.0,359.0
2009-11-01,15.353000000000002,312.0,312.0
2009-12-01,122.772,2505.0,2505.0
2010-01-01,279.527,5544.0,5544.0
2010-02-01,77.729,1538.0,1538.0
2010-03-01,50.307,994.0,994.0
2010-04-01,47.301,936.0,936.0
2010-05-01,64.873,1287.0,1287.0
2010-06-01,240.36800000000002,4760.0,4760.0
2010-07-01,475.869,9427.0,9427.0
2010-08-01,259.339,5140.0,5140.0
2010-09-01,118.483,2345.0,2345.0
2010-10-01,27.783,550.0,550.0
2010-11-01,27.938000000000002,556.0,556.0
2010-12-01,167.483,3316.0,3316.0
2011-01-01,282.82,7071.0,7071.0
2011-02-01,70.528,1765.0,1765.0
2011-03-01,51.111,1277.0,1277.0
2011-04-01,29.584,741.0,741.0
2011-05-01,47.465,1188.0,1188.0
2011-06-01,151.153,3783.0,3783.0
2011-07-01,272.775,6824.0,6824.0
2011-08-01,98.09,2453.0,2453.0
2011-09-01,50.978,1277.0,1277.0
2011-10-01,36.829,924.0,924.0
2011-11-01,26.012,653.0,653.0
2011-12-01,36.655,918.0,918.0
2012-01-01,27.935,724.0,724.0
2012-02-01,20.073,526.0,526.0
2012-03-01,17.899,467.0,467.0
2012-04-01,9.128,240.0,240.0
2012-05-01,22.794,596.0,596.0
2012-06-01,73.228,1916.0,1916.0
2012-07-01,166.221,4346.0,4346.0
2012-08-01,75.488,1975.0,1975.0
2012-09-01,23.568,613.0,613.0
2012-10-01,21.589,567.0,567.0
2012-11-01,35.003,917.0,917.0
2012-12-01,17.074,444.0,444.0
2013-01-01,479.487,10585.0,10585.0
2013-02-01,153.054,3380.0,3380.0
2013-03-01,45.662,1011.0,1011.0
2013-04-01,35.265,780.0,780.0
2013-05-01,80.746,1785.0,1785.0
2013-06-01,137.865,3045.0,3045.0
2013-07-01,400.269,8840.0,8840.0
2013-08-01,66.925,1479.0,1479.0
2013-09-01,88.048,1947.0,1947.0
2013-10-01,29.342,647.0,647.0
2013-11-01,31.685,699.0,699.0
2013-12-01,75.652,1670.0,1670.0
2014-01-01,85.013,3293.0,3293.0
2014-02-01,30.28,1173.0,1173.0
2014-03-01,23.918,924.0,924.0
2014-04-01,0.625,23.0,23.0
2014-05-01,0.548,23.0,23.0
2014-06-01,1.307,52.0,52.0
2014-07-01,2.151,81.0,81.0
2014-08-01,1.608,64.0,64.0
2014-09-01,1.163,46.0,46.0
2014-10-01,1.043,40.0,40.0
2014-11-01,1.547,58.0,58.0
2014-12-01,1.797,69.0,69.0
2015-01-01,123.607,3662.0,3662.0
2015-02-01,446.516,13247.0,13247.0
2015-03-01,34.375,1021.0,1021.0
2015-04-01,4.226,127.0,127.0
2015-05-01,6.005,179.0,179.0
2015-06-01,5.15,150.0,150.0
2015-07-01,13.191,392.0,392.0
2015-08-01,14.685,438.0,438.0
2015-09-01,12.481,369.0,369.0
2015-10-01,4.792,144.0,144.0
2015-11-01,2.19,63.0,63.0
2015-12-01,5.782,173.0,173.0
2016-01-01,98.22,2329.0,2329.0
2016-02-01,239.5,5684.0,5684.0
2016-03-01,16.912,402.0,402.0
2016-04-01,16.895,402.0,402.0
2016-05-01,8.369,201.0,201.0
2016-06-01,10.426,247.0,247.0
2016-07-01,63.775,1514.0,1514.0
2016-08-01,99.859,2369.0,2369.0
2016-09-01,27.947,665.0,665.0
2016-10-01,10.056,241.0,241.0
2016-11-01,11.425,270.0,270.0
2016-12-01,65.616,1560.0,1560.0
2017-01-01,7.035,1365.0,1365.0
2017-02-01,5.86,1135.0,1135.0
2017-03-01,8.933,1732.0,1732.0
2017-04-01,8.451,1643.0,1643.0
2017-05-01,4.347,845.0,845.0
2017-06-01,3.353,650.0,650.0
2017-07-01,3.169,615.0,615.0
2017-08-01,2.431,473.0,473.0
2017-09-01,2.641,514.0,514.0
2017-10-01,4.755,922.0,922.0
2017-11-01,5.519,1070.0,1070.0
2017-12-01,84.506,16406.0,16406.0
2018-01-01,1599.241,37123.0,37123.0
2018-02-01,33.552,782.0,782.0
2018-03-01,33.438,776.0,776.0
2018-04-01,26.591,617.0,617.0
2018-05-01,6.313,147.0,147.0
2018-06-01,16.258,380.0,380.0
2018-07-01,14.97,346.0,346.0
2018-08-01,12.894,300.0,300.0
2018-09-01,14.806,346.0,346.0
2018-10-01,16.027,374.0,374.0
2018-11-01,16.828,391.0,391.0
2018-12-01,31.082,719.0,719.0
2019-01-01,1255.921,27831.0,27831.0
2019-02-01,259.837,5756.0,5756.0
2019-03-01,4.286,97.0,97.0
2019-04-01,2.152,46.0,46.0
2019-05-01,3.417,74.0,74.0
2019-06-01,2.261,51.0,51.0
2019-07-01,1.087,23.0,23.0
2019-08-01,2.065,46.0,46.0
2019-09-01,9.07,200.0,200.0
2019-10-01,2.396,51.0,51.0
2019-11-01,4.722,103.0,103.0
2019-12-01,177.786,3940.0,3940.0
2020-01-01,284.361,6378.0,6378.0
2020-02-01,213.213,4780.0,4780.0
2020-03-01,180.557,4051.0,4051.0
2020-04-01,128.292,2879.0,2879.0
2020-05-01,271.246,6083.0,6083.0
2020-06-01,112.449,2521.0,2521.0
2020-07-01,187.008,4194.0,4194.0
2020-08-01,75.682,1696.0,1696.0
2020-09-01,196.687,4410.0,4410.0
2020-10-01,112.447,2521.0,2521.0
2020-11-01,272.143,6100.0,6100.0
2020-12-01,318.915,7152.0,7152.0
2021-01-01,49.717,1127.0,1127.0
2021-02-01,407.947,9228.0,9228.0
2021-03-01,61.115,1383.0,1383.0
2021-04-01,485.893,10993.0,10993.0
2021-05-01,18.967,427.0,427.0
2021-06-01,17.292,393.0,393.0
2021-07-01,15.565,353.0,353.0
2021-08-01,2.66,63.0,63.0
2021-09-01,35.054,791.0,791.0
2021-10-01,44.44,1008.0,1008.0
2021-11-01,65.27,1474.0,1474.0
2021-12-01,187.08,4230.0,4230.0
2022-01-01,464.169,10654.0,10654.0
2022-02-01,52.383,1200.0,1200.0
2022-03-01,3.724,85.0,85.0
2022-04-01,2.316,51.0,51.0
2022-05-01,6.779,154.0,154.0
2022-06-01,0.818,17.0,17.0
2022-07-01,1.105,23.0,23.0
2022-08-01,0.749,17.0,17.0
2022-09-01,1.196,28.0,28.0
2022-10-01,2.818,63.0,63.0
2022-11-01,8.6,199.0,199.0
2022-12-01,289.343,6638.0,6638.0
2023-01-01,25.578,574.0,574.0
2023-02-01,576.086,12946.0,12946.0
2023-03-01,20.054,454.0,454.0
2023-04-01,9.44,212.0,212.0
2023-05-01,18.244,408.0,408.0
2023-06-01,2.848,63.0,63.0
2023-07-01,3.656,80.0,80.0
2023-08-01,4.249,98.0,98.0
2023-09-01,8.097,184.0,184.0
2023-10-01,14.253,321.0,321.0
2023-11-01,6.82,155.0,155.0
2023-12-01,3.675,80.0,80.0
2024-01-01,278.518,6208.0,6208.0
2024-02-01,13.144,295.0,295.0
2024-03-01,83.022,1850.0,1850.0
2024-04-01,20.032,445.0,445.0
2024-05-01,10.083,225.0,225.0
2024-06-01,8.164,179.0,179.0
2024-07-01,16.289,364.0,364.0
2024-08-01,10.762,237.0,237.0
2024-09-01,10.09,225.0,225.0
2024-10-01,18.238,405.0,405.0
2024-11-01,25.586,572.0,572.0
2024-12-01,192.072,4283.0,4283.0
