measured_on,"Wind - Wind Turbine, Onshore - Wind - Generation","Wind - Wind Turbine, Onshore - Wind - Quantity Consumed For Electricity","Wind - Wind Turbine, Onshore - Wind - Total Fuel Consumed"
2016-07-01,2687.0,24806.0,24806.0
2016-08-01,29094.0,268596.0,268596.0
2016-09-01,54662.0,504640.0,504640.0
2016-10-01,57751.0,533157.0,533157.0
2016-11-01,67263.0,620972.0,620972.0
2016-12-01,86147.0,795309.0,795309.0
2017-01-01,69757.927,642680.0,642680.0
2017-02-01,82402.61,759175.0,759175.0
2017-03-01,83202.622,766546.0,766546.0
2017-04-01,74709.727,688301.0,688301.0
2017-05-01,68595.773,631973.0,631973.0
2017-06-01,54139.839,498790.0,498790.0
2017-07-01,36735.111,338441.0,338441.0
2017-08-01,31093.645,286466.0,286466.0
2017-09-01,57991.689,534277.0,534277.0
2017-10-01,84931.384,782473.0,782473.0
2017-11-01,82164.607,756983.0,756983.0
2017-12-01,81655.066,752288.0,752288.0
2018-01-01,81823.276,744919.0,744919.0
2018-02-01,70025.818,637515.0,637515.0
2018-03-01,75597.145,688236.0,688236.0
2018-04-01,67854.201,617745.0,617745.0
2018-05-01,53573.593,487734.0,487734.0
2018-06-01,62708.901,570902.0,570902.0
2018-07-01,42344.863,385508.0,385508.0
2018-08-01,43222.636,393499.0,393499.0
2018-09-01,62724.457,571043.0,571043.0
2018-10-01,66995.511,609927.0,609927.0
2018-11-01,66371.404,604245.0,604245.0
2018-12-01,66024.195,601084.0,601084.0
2019-01-01,71228.448,634289.0,634289.0
2019-02-01,57879.904,515421.0,515421.0
2019-03-01,72652.306,646969.0,646969.0
2019-04-01,59790.469,532434.0,532434.0
2019-05-01,64914.957,578068.0,578068.0
2019-06-01,47672.735,424526.0,424526.0
2019-07-01,42250.483,376241.0,376241.0
2019-08-01,38274.22,340832.0,340832.0
2019-09-01,66377.339,591090.0,591090.0
2019-10-01,85514.552,761507.0,761507.0
2019-11-01,75143.029,669149.0,669149.0
2019-12-01,66602.558,593096.0,593096.0
2020-01-01,64668.893,566952.0,566952.0
2020-02-01,83451.758,731622.0,731622.0
2020-03-01,82947.606,727202.0,727202.0
2020-04-01,69241.147,607037.0,607037.0
2020-05-01,59648.973,522943.0,522943.0
2020-06-01,64829.327,568359.0,568359.0
2020-07-01,43947.258,385286.0,385286.0
2020-08-01,58838.432,515837.0,515837.0
2020-09-01,62023.881,543763.0,543763.0
2020-10-01,63144.684,553589.0,553589.0
2020-11-01,74543.612,653524.0,653524.0
2020-12-01,68091.429,596958.0,596958.0
2021-01-01,56514.39,499813.0,499813.0
2021-02-01,44808.5,396286.0,396286.0
2021-03-01,69503.627,614690.0,614690.0
2021-04-01,74848.9,661964.0,661964.0
2021-05-01,61825.593,546786.0,546786.0
2021-06-01,47910.973,423725.0,423725.0
2021-07-01,38854.871,343632.0,343632.0
2021-08-01,52069.671,460504.0,460504.0
2021-09-01,57765.841,510881.0,510881.0
2021-10-01,58916.213,521055.0,521055.0
2021-11-01,76010.214,672234.0,672234.0
2021-12-01,81366.207,719603.0,719603.0
2022-01-01,91527.153,312291.0,312291.0
2022-02-01,78546.136,267999.0,267999.0
2022-03-01,82218.968,280531.0,280531.0
2022-04-01,82809.103,282545.0,282545.0
2022-05-01,66168.935,225768.0,225768.0
2022-06-01,59767.437,203926.0,203926.0
2022-07-01,49753.398,169759.0,169759.0
2022-08-01,49515.216,168946.0,168946.0
2022-09-01,59688.167,203656.0,203656.0
2022-10-01,78079.352,266407.0,266407.0
2022-11-01,87191.947,297499.0,297499.0
2022-12-01,84455.188,288161.0,288161.0
2023-01-01,68740.0,234541.0,234541.0
2023-02-01,84944.0,289829.0,289829.0
2023-03-01,71194.0,242914.0,242914.0
2023-04-01,85584.0,292013.0,292013.0
2023-05-01,67428.0,230064.0,230064.0
2023-06-01,36584.0,124825.0,124825.0
2023-07-01,31209.0,106485.0,106485.0
2023-08-01,42604.0,145365.0,145365.0
2023-09-01,47400.0,161729.0,161729.0
2023-10-01,63063.0,215171.0,215171.0
2023-11-01,73745.0,251618.0,251618.0
2023-12-01,66519.0,226963.0,226963.0
2024-01-01,62267.0,212455.0,212455.0
2024-02-01,73449.0,250608.0,250608.0
2024-03-01,77156.0,263256.0,263256.0
2024-04-01,86633.0,295592.0,295592.0
2024-05-01,68086.0,232309.0,232309.0
2024-06-01,59140.0,201786.0,201786.0
2024-07-01,36130.0,123276.0,123276.0
2024-08-01,41576.0,141857.0,141857.0
2024-09-01,58402.0,199268.0,199268.0
2024-10-01,81731.0,278866.0,278866.0
2024-11-01,60996.0,208118.0,208118.0
2024-12-01,67494.0,230290.0,230290.0
