measured_on,Municiapl Landfill Gas Generation,Municiapl Landfill Gas Quantity Consumed For Electricity,Municiapl Landfill Gas Total Fuel Consumed
2006-01-01,0.0,0.0,0.0
2006-02-01,0.0,0.0,0.0
2006-03-01,3212.435,22918.0,22918.0
2006-04-01,2363.574,16862.0,16862.0
2006-05-01,2889.6710000000003,20615.0,20615.0
2006-06-01,3027.045,21595.0,21595.0
2006-07-01,3141.57,22412.0,22412.0
2006-08-01,3122.6780000000003,22277.0,22277.0
2006-09-01,2986.915,21309.0,21309.0
2006-10-01,3099.442,22112.0,22112.0
2006-11-01,3130.398,22332.0,22332.0
2006-12-01,3016.271,21518.0,21518.0
2007-01-01,3185.873,40079.0,40079.0
2007-02-01,2815.9030000000002,35424.0,35424.0
2007-03-01,4448.86,55967.0,55967.0
2007-04-01,1834.6490000000001,23080.0,23080.0
2007-05-01,2962.3940000000002,37267.0,37267.0
2007-06-01,2673.61,33635.0,33635.0
2007-07-01,2724.231,34271.0,34271.0
2007-08-01,4612.341,58024.0,58024.0
2007-09-01,4205.8060000000005,52909.0,52909.0
2007-10-01,4432.151,55757.0,55757.0
2007-11-01,2850.3230000000003,35858.0,35858.0
2007-12-01,3423.8590000000004,43072.0,43072.0
2008-01-01,3697.1620000000003,44858.0,44858.0
2008-02-01,3359.157,40757.0,40757.0
2008-03-01,3303.219,40079.0,40079.0
2008-04-01,2920.463,35434.0,35434.0
2008-05-01,4136.923,50194.0,50194.0
2008-06-01,2593.6,31469.0,31469.0
2008-07-01,3959.619,48043.0,48043.0
2008-08-01,2061.132,25008.0,25008.0
2008-09-01,3114.204,37785.0,37785.0
2008-10-01,3904.3140000000003,47372.0,47372.0
2008-11-01,3613.632,43845.0,43845.0
2008-12-01,3305.5750000000003,40107.0,40107.0
2009-01-01,2481.685,29372.0,29372.0
2009-02-01,2568.634,30401.0,30401.0
2009-03-01,2642.397,31274.0,31274.0
2009-04-01,2844.942,33672.0,33672.0
2009-05-01,3286.039,38892.0,38892.0
2009-06-01,2960.455,35039.0,35039.0
2009-07-01,3802.282,45002.0,45002.0
2009-08-01,3354.2490000000003,39699.0,39699.0
2009-09-01,3469.07,41059.0,41059.0
2009-10-01,3613.905,42773.0,42773.0
2009-11-01,3551.483,42034.0,42034.0
2009-12-01,3671.8590000000004,43459.0,43459.0
2010-01-01,2108.76,25076.0,25076.0
2010-02-01,3301.6310000000003,39260.0,39260.0
2010-03-01,3524.152,41906.0,41906.0
2010-04-01,3739.974,44473.0,44473.0
2010-05-01,3777.578,44920.0,44920.0
2010-06-01,3591.685,42710.0,42710.0
2010-07-01,4052.1,48185.0,48185.0
2010-08-01,3845.806,45732.0,45732.0
2010-09-01,3118.943,37088.0,37088.0
2010-10-01,2261.382,26891.0,26891.0
2010-11-01,2690.9010000000003,31998.0,31998.0
2010-12-01,2810.088,33416.0,33416.0
2011-01-01,3745.216,45455.0,45455.0
2011-02-01,3042.547,36926.0,36926.0
2011-03-01,3406.658,41346.0,41346.0
2011-04-01,2202.631,26732.0,26732.0
2011-05-01,3861.124,46861.0,46861.0
2011-06-01,4623.51,56114.0,56114.0
2011-07-01,3458.701,41977.0,41977.0
2011-08-01,3759.917,45633.0,45633.0
2011-09-01,1550.832,18822.0,18822.0
2011-10-01,2620.334,31802.0,31802.0
