measured_on,Distillate Fuel Oil Generation,Distillate Fuel Oil Quantity Consumed For Electricity,Distillate Fuel Oil Total Fuel Consumed,Natural Gas Generation,Natural Gas Quantity Consumed For Electricity,Natural Gas Total Fuel Consumed
2019-01-01,,,,4233.301,49129.0,54607.0
2019-02-01,,,,4121.069,47827.0,53160.0
2019-03-01,,,,4225.756,49042.0,54511.0
2019-04-01,,,,3997.453,46392.0,51566.0
2019-05-01,,,,4925.024,57157.0,63532.0
2019-06-01,,,,5227.06,60662.0,67428.0
2019-07-01,,,,5802.083,67336.0,74845.0
2019-08-01,,,,5810.344,67432.0,74952.0
2019-09-01,,,,5361.402,62221.0,69161.0
2019-10-01,,,,4927.848,57190.0,63568.0
2019-11-01,,,,4065.694,47184.0,52446.0
2019-12-01,,,,4331.126,50265.0,55871.0
2020-01-01,2.413,25.0,25.0,4535.449,52636.0,61280.0
2020-02-01,1.885,22.0,25.0,4522.447,52485.0,61105.0
2020-03-01,1.221,14.0,19.0,4606.485,53460.0,62242.0
2020-04-01,0.993,12.0,13.0,4231.406,49107.0,57173.0
2020-05-01,1.616,19.0,19.0,4562.756,52953.0,61650.0
2020-06-01,1.774,21.0,25.0,5118.731,59405.0,69162.0
2020-07-01,2.181,25.0,32.0,5859.196,67999.0,79168.0
2020-08-01,1.689,20.0,25.0,5668.812,65789.0,76595.0
2020-09-01,1.806,21.0,25.0,4709.004,54650.0,63626.0
2020-10-01,1.359,16.0,19.0,4554.451,52856.0,61538.0
2020-11-01,1.23,14.0,19.0,4049.174,46992.0,54710.0
2020-12-01,2.349,27.0,32.0,4210.473,48864.0,56891.0
2021-01-01,3.251,38.0,50.0,4184.068,48558.0,57296.0
2021-02-01,6.435,75.0,88.0,3473.776,40315.0,47569.0
2021-03-01,3.323,39.0,44.0,3853.801,44725.0,52774.0
2021-04-01,2.625,30.0,38.0,3925.328,45555.0,53753.0
2021-05-01,2.503,29.0,32.0,4405.39,51126.0,60326.0
2021-06-01,3.516,41.0,50.0,4899.719,56863.0,67096.0
2021-07-01,2.784,32.0,38.0,5533.927,64224.0,75780.0
2021-08-01,3.413,40.0,44.0,5667.277,65771.0,77606.0
2021-09-01,2.406,28.0,32.0,4956.104,57518.0,67868.0
2021-10-01,2.413,28.0,32.0,4819.711,55935.0,66000.0
2021-11-01,2.197,25.0,32.0,4347.912,50459.0,59539.0
2021-12-01,3.319,39.0,44.0,4586.642,53230.0,62809.0
2022-01-01,2.03,24.0,38.0,4059.509,47112.0,60121.0
2022-02-01,0.842,10.0,13.0,3515.921,40804.0,52072.0
2022-03-01,2.551,30.0,38.0,3782.568,43898.0,56020.0
2022-04-01,0.893,10.0,13.0,3342.809,38795.0,49507.0
2022-05-01,0.995,12.0,13.0,4163.944,48324.0,61668.0
2022-06-01,1.168,14.0,19.0,4946.205,57403.0,73254.0
2022-07-01,1.386,16.0,19.0,5507.314,63915.0,81564.0
2022-08-01,1.193,14.0,19.0,5522.89,64096.0,81794.0
2022-09-01,0.903,10.0,13.0,4663.429,54121.0,69066.0
2022-10-01,0.812,9.0,13.0,4091.819,47487.0,60600.0
2022-11-01,1.06,12.0,13.0,3878.265,45009.0,57438.0
2022-12-01,4.033,47.0,57.0,4016.261,46610.0,59482.0
2023-01-01,6.269,73.0,82.0,3816.259,44289.0,51160.0
2023-02-01,4.03,47.0,57.0,3398.465,39441.0,45558.0
2023-03-01,5.329,62.0,69.0,3727.15,43255.0,49964.0
2023-04-01,3.932,46.0,50.0,3736.74,43367.0,50093.0
2023-05-01,4.462,52.0,57.0,4084.864,47407.0,54760.0
2023-06-01,4.111,48.0,57.0,4485.643,52058.0,60133.0
2023-07-01,3.777,44.0,50.0,5159.166,59874.0,69162.0
2023-08-01,4.319,50.0,57.0,5271.932,61183.0,70674.0
2023-09-01,3.562,41.0,50.0,4473.345,51915.0,59968.0
2023-10-01,3.574,41.0,50.0,3792.744,44016.0,50844.0
2023-11-01,5.5,64.0,76.0,3662.131,42501.0,49093.0
2023-12-01,4.71,55.0,63.0,3749.586,43516.0,50266.0
2024-01-01,4.679,54.0,63.0,4320.936,50146.0,58736.0
2024-02-01,1.675,19.0,25.0,3925.526,45557.0,53362.0
2024-03-01,1.322,15.0,19.0,3851.285,44696.0,52352.0
2024-04-01,4.786,56.0,63.0,3593.515,41704.0,48848.0
2024-05-01,2.728,32.0,38.0,4473.47,51917.0,60810.0
2024-06-01,2.015,23.0,25.0,5016.504,58219.0,68191.0
2024-07-01,4.308,50.0,57.0,5753.665,66774.0,78212.0
2024-08-01,3.189,37.0,44.0,5675.946,65872.0,77155.0
2024-09-01,1.456,17.0,19.0,5160.338,59888.0,70147.0
2024-10-01,2.107,24.0,32.0,4564.373,52972.0,62046.0
2024-11-01,1.916,22.0,25.0,4036.999,46851.0,54877.0
2024-12-01,4.578,53.0,63.0,4059.124,47108.0,55177.0
