measured_on,Solar - Photovoltaic - Solar - Generation,Solar - Photovoltaic - Solar - Quantity Consumed For Electricity,Solar - Photovoltaic - Solar - Total Fuel Consumed
2014-01-01,122.412,1164.0,1164.0
2014-02-01,175.369,1668.0,1668.0
2014-03-01,246.285,2342.0,2342.0
2014-04-01,300.486,2858.0,2858.0
2014-05-01,287.882,2738.0,2738.0
2014-06-01,302.217,2874.0,2874.0
2014-07-01,312.494,2972.0,2972.0
2014-08-01,308.491,2934.0,2934.0
2014-09-01,257.049,2445.0,2445.0
2014-10-01,189.054,1798.0,1798.0
2014-11-01,173.097,1646.0,1646.0
2014-12-01,115.164,1095.0,1095.0
2015-01-01,146.06,1361.0,1361.0
2015-02-01,162.123,1511.0,1511.0
2015-03-01,207.648,1935.0,1935.0
2015-04-01,267.277,2491.0,2491.0
2015-05-01,306.427,2856.0,2856.0
2015-06-01,253.424,2362.0,2362.0
2015-07-01,283.288,2640.0,2640.0
2015-08-01,307.983,2870.0,2870.0
2015-09-01,257.339,2398.0,2398.0
2015-10-01,224.814,2095.0,2095.0
2015-11-01,161.571,1506.0,1506.0
2015-12-01,90.046,839.0,839.0
2016-01-01,176.928,1633.0,1633.0
2016-02-01,153.923,1421.0,1421.0
2016-03-01,248.552,2295.0,2295.0
2016-04-01,274.014,2530.0,2530.0
2016-05-01,242.438,2238.0,2238.0
2016-06-01,312.207,2882.0,2882.0
2016-07-01,295.165,2725.0,2725.0
2016-08-01,286.595,2646.0,2646.0
2016-09-01,215.422,1989.0,1989.0
2016-10-01,211.162,1949.0,1949.0
2016-11-01,189.66,1751.0,1751.0
2016-12-01,137.934,1273.0,1273.0
2017-01-01,101.404,934.0,934.0
2017-02-01,185.847,1712.0,1712.0
2017-03-01,236.277,2177.0,2177.0
2017-04-01,246.209,2268.0,2268.0
2017-05-01,265.437,2445.0,2445.0
2017-06-01,302.716,2789.0,2789.0
2017-07-01,296.23,2729.0,2729.0
2017-08-01,296.094,2728.0,2728.0
2017-09-01,252.558,2327.0,2327.0
2017-10-01,160.451,1478.0,1478.0
2017-11-01,166.482,1534.0,1534.0
2017-12-01,109.295,1007.0,1007.0
2018-01-01,136.916,1246.0,1246.0
2018-02-01,127.26,1159.0,1159.0
2018-03-01,213.474,1943.0,1943.0
2018-04-01,212.424,1934.0,1934.0
2018-05-01,245.956,2239.0,2239.0
2018-06-01,273.186,2487.0,2487.0
2018-07-01,290.76,2647.0,2647.0
2018-08-01,252.784,2301.0,2301.0
2018-09-01,167.58,1526.0,1526.0
2018-10-01,154.733,1409.0,1409.0
2018-11-01,120.352,1096.0,1096.0
2018-12-01,114.575,1043.0,1043.0
2019-01-01,148.548,1323.0,1323.0
2019-02-01,177.782,1583.0,1583.0
2019-03-01,250.536,2231.0,2231.0
2019-04-01,237.94,2119.0,2119.0
2019-05-01,260.049,2316.0,2316.0
2019-06-01,283.46,2524.0,2524.0
2019-07-01,317.644,2829.0,2829.0
2019-08-01,284.894,2537.0,2537.0
2019-09-01,244.064,2173.0,2173.0
2019-10-01,175.002,1558.0,1558.0
2019-11-01,167.705,1493.0,1493.0
2019-12-01,104.376,929.0,929.0
2020-01-01,81.461,714.0,714.0
2020-02-01,91.523,802.0,802.0
2020-03-01,131.083,1149.0,1149.0
2020-04-01,136.312,1195.0,1195.0
2020-05-01,178.395,1564.0,1564.0
2020-06-01,187.266,1642.0,1642.0
2020-07-01,176.376,1546.0,1546.0
2020-08-01,152.395,1336.0,1336.0
2020-09-01,140.026,1228.0,1228.0
2020-10-01,101.116,886.0,886.0
2020-11-01,92.786,813.0,813.0
2020-12-01,64.261,563.0,563.0
2021-01-01,95.346,843.0,843.0
2021-02-01,56.78,502.0,502.0
2021-03-01,186.173,1647.0,1647.0
2021-04-01,183.584,1624.0,1624.0
2021-05-01,207.66,1837.0,1837.0
2021-06-01,206.797,1829.0,1829.0
2021-07-01,198.685,1757.0,1757.0
2021-08-01,173.79,1537.0,1537.0
2021-09-01,157.007,1389.0,1389.0
2021-10-01,125.813,1113.0,1113.0
2021-11-01,108.77,962.0,962.0
2021-12-01,97.595,863.0,863.0
2022-01-01,84.466,288.0,288.0
2022-02-01,103.11,352.0,352.0
2022-03-01,138.108,471.0,471.0
2022-04-01,163.445,558.0,558.0
2022-05-01,167.681,572.0,572.0
2022-06-01,173.769,593.0,593.0
2022-07-01,176.783,603.0,603.0
2022-08-01,181.164,618.0,618.0
2022-09-01,151.524,517.0,517.0
2022-10-01,125.525,428.0,428.0
2022-11-01,99.799,341.0,341.0
2022-12-01,75.626,258.0,258.0
2023-01-01,56.0,191.0,191.0
2023-02-01,48.0,164.0,164.0
2023-03-01,119.0,406.0,406.0
2023-04-01,116.0,396.0,396.0
2023-05-01,183.0,624.0,624.0
2023-06-01,121.0,413.0,413.0
2023-07-01,119.0,406.0,406.0
2023-08-01,102.0,348.0,348.0
2023-09-01,89.0,304.0,304.0
2023-10-01,89.0,304.0,304.0
2023-11-01,37.0,126.0,126.0
2023-12-01,61.0,208.0,208.0
2024-01-01,56.0,191.0,191.0
2024-02-01,149.0,508.0,508.0
2024-03-01,233.0,795.0,795.0
2024-04-01,219.0,747.0,747.0
2024-05-01,267.0,911.0,911.0
2024-06-01,337.0,1150.0,1150.0
2024-07-01,315.0,1075.0,1075.0
2024-08-01,282.0,962.0,962.0
2024-09-01,212.0,723.0,723.0
2024-10-01,113.0,386.0,386.0
2024-11-01,106.0,362.0,362.0
2024-12-01,76.0,259.0,259.0
