measured_on,"Municiapl Landfill Gas-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Municiapl Landfill Gas-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Municiapl Landfill Gas-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed"
2011-01-01,3372.158,40054.0,40054.0
2011-02-01,3205.203,38070.0,38070.0
2011-03-01,3630.065,43117.0,43117.0
2011-04-01,2796.37,33214.0,33214.0
2011-05-01,3644.934,43293.0,43293.0
2011-06-01,3602.453,42789.0,42789.0
2011-07-01,3837.91,45585.0,45585.0
2011-08-01,3704.448,44000.0,44000.0
2011-09-01,3779.643,44893.0,44893.0
2011-10-01,3801.182,45149.0,45149.0
2011-11-01,3258.156,38699.0,38699.0
2011-12-01,3952.478,46946.0,46946.0
2012-01-01,3601.783,42536.0,42536.0
2012-02-01,3354.415,39615.0,39615.0
2012-03-01,3475.176,41041.0,41041.0
2012-04-01,3294.795,38910.0,38910.0
2012-05-01,3728.218,44029.0,44029.0
2012-06-01,3616.541,42710.0,42710.0
2012-07-01,3620.926,42762.0,42762.0
2012-08-01,3520.023,41570.0,41570.0
2012-09-01,3598.237,42494.0,42494.0
2012-10-01,3277.695,38708.0,38708.0
2012-11-01,2538.594,29980.0,29980.0
2012-12-01,3453.597,40786.0,40786.0
2013-01-01,2720.011,34751.0,34751.0
2013-02-01,2491.321,31829.0,31829.0
2013-03-01,3088.052,39453.0,39453.0
2013-04-01,2954.086,37741.0,37741.0
2013-05-01,2956.496,37772.0,37772.0
2013-06-01,2861.836,36563.0,36563.0
2013-07-01,3109.847,39732.0,39732.0
2013-08-01,3209.866,41009.0,41009.0
2013-09-01,3010.878,38467.0,38467.0
2013-10-01,3137.534,40085.0,40085.0
2013-11-01,3059.54,39089.0,39089.0
2013-12-01,3252.533,41555.0,41555.0
2014-01-01,3295.934,38908.0,38908.0
2014-02-01,3223.549,38053.0,38053.0
2014-03-01,3515.679,41501.0,41501.0
2014-04-01,3567.28,42110.0,42110.0
2014-05-01,3629.676,42847.0,42847.0
2014-06-01,3809.673,44972.0,44972.0
2014-07-01,3577.839,42235.0,42235.0
2014-08-01,3794.339,44791.0,44791.0
2014-09-01,3810.454,44981.0,44981.0
2014-10-01,3879.505,45796.0,45796.0
2014-11-01,3651.403,43103.0,43103.0
2014-12-01,3918.669,46258.0,46258.0
2015-01-01,3777.929,37839.0,37839.0
2015-02-01,2955.482,29601.0,29601.0
2015-03-01,3156.754,31617.0,31617.0
2015-04-01,3233.614,32387.0,32387.0
2015-05-01,3498.185,35037.0,35037.0
2015-06-01,3751.003,37569.0,37569.0
2015-07-01,4013.851,40201.0,40201.0
2015-08-01,4018.078,40244.0,40244.0
2015-09-01,3790.672,37966.0,37966.0
2015-10-01,4144.852,41514.0,41514.0
2015-11-01,3849.828,38559.0,38559.0
2015-12-01,4114.752,41212.0,41212.0
2016-01-01,3843.466,38091.0,38091.0
2016-02-01,3431.741,34009.0,34009.0
2016-03-01,3682.403,36493.0,36493.0
2016-04-01,3584.812,35526.0,35526.0
2016-05-01,3347.902,33179.0,33179.0
2016-06-01,3808.176,37740.0,37740.0
2016-07-01,3599.474,35672.0,35672.0
2016-08-01,3714.782,36815.0,36815.0
2016-09-01,3698.5,36653.0,36653.0
2016-10-01,3731.799,36983.0,36983.0
2016-11-01,3557.435,35255.0,35255.0
2016-12-01,3925.51,38903.0,38903.0
2017-01-01,4093.614,38879.0,38879.0
2017-02-01,3601.627,34206.0,34206.0
2017-03-01,3834.012,36413.0,36413.0
2017-04-01,3260.534,30966.0,30966.0
2017-05-01,3008.813,28576.0,28576.0
2017-06-01,3308.176,31419.0,31419.0
2017-07-01,3849.839,36563.0,36563.0
2017-08-01,3983.359,37831.0,37831.0
2017-09-01,3828.973,36365.0,36365.0
2017-10-01,3956.464,37576.0,37576.0
2017-11-01,3735.531,35478.0,35478.0
2017-12-01,4054.058,38503.0,38503.0
2018-01-01,4150.507,35369.0,35369.0
2018-02-01,3625.549,30896.0,30896.0
2018-03-01,4013.459,34202.0,34202.0
2018-04-01,4073.089,34710.0,34710.0
2018-05-01,3948.166,33645.0,33645.0
2018-06-01,3874.332,33016.0,33016.0
2018-07-01,3877.519,33043.0,33043.0
2018-08-01,4029.063,34335.0,34335.0
2018-09-01,3628.532,30921.0,30921.0
2018-10-01,3760.516,32046.0,32046.0
2018-11-01,3289.74,28034.0,28034.0
2018-12-01,3934.528,33529.0,33529.0
2019-01-01,3686.483,39327.0,39327.0
2019-02-01,3133.447,33427.0,33427.0
2019-03-01,3026.802,32289.0,32289.0
2019-04-01,3492.756,37260.0,37260.0
2019-05-01,3270.313,34887.0,34887.0
2019-06-01,3331.423,35539.0,35539.0
2019-07-01,3442.073,36720.0,36720.0
2019-08-01,3487.844,37208.0,37208.0
2019-09-01,3161.013,33721.0,33721.0
2019-10-01,3476.723,37089.0,37089.0
2019-11-01,3299.48,35198.0,35198.0
2019-12-01,3646.643,38902.0,38902.0
2020-01-01,3508.648,34635.0,34635.0
2020-02-01,3025.096,29861.0,29861.0
2020-03-01,3282.365,32401.0,32401.0
2020-04-01,2908.57,28711.0,28711.0
2020-05-01,3487.202,34423.0,34423.0
2020-06-01,3206.119,31648.0,31648.0
