measured_on,"Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Generation","Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Quantity Consumed For Electricity","Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Total Fuel Consumed","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Generation","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Quantity Consumed For Electricity","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Total Fuel Consumed"
2003-01-01,40.669000000000004,273.0,273.0,0.0,0.0,0.0
2003-02-01,33.606,226.0,226.0,0.0,0.0,0.0
2003-03-01,35.689,240.0,240.0,0.0,0.0,0.0
2003-04-01,33.994,228.0,228.0,0.0,0.0,0.0
2003-05-01,35.012,235.0,235.0,0.0,0.0,0.0
2003-06-01,36.936,248.0,248.0,0.0,0.0,0.0
2003-07-01,44.466,298.0,298.0,0.0,0.0,0.0
2003-08-01,42.981,288.0,288.0,0.0,0.0,0.0
2003-09-01,34.606,232.0,232.0,0.0,0.0,0.0
2003-10-01,33.072,222.0,222.0,0.0,0.0,0.0
2003-11-01,27.706000000000003,186.0,186.0,0.0,0.0,0.0
2003-12-01,40.263000000000005,270.0,270.0,0.0,0.0,0.0
2004-01-01,5.083,233.0,233.0,0.0,0.0,0.0
2004-02-01,5.083,233.0,233.0,0.0,0.0,0.0
2004-03-01,5.083,233.0,233.0,0.0,0.0,0.0
2004-04-01,5.083,233.0,233.0,0.0,0.0,0.0
2004-05-01,5.083,233.0,233.0,0.0,0.0,0.0
2004-06-01,5.083,233.0,233.0,0.0,0.0,0.0
2004-07-01,5.083,233.0,233.0,0.0,0.0,0.0
2004-08-01,5.083,233.0,233.0,0.0,0.0,0.0
2004-09-01,5.083,233.0,233.0,0.0,0.0,0.0
2004-10-01,5.083,233.0,233.0,0.0,0.0,0.0
2004-11-01,5.083,233.0,233.0,0.0,0.0,0.0
2004-12-01,5.083,233.0,233.0,0.0,0.0,0.0
2005-01-01,8.01,84.41,84.41,0.0,0.0,0.0
2005-02-01,4.065,42.85,42.85,0.0,0.0,0.0
2005-03-01,4.92,51.85,51.85,0.0,0.0,0.0
2005-04-01,5.127000000000001,54.03,54.03,0.0,0.0,0.0
2005-05-01,6.041,63.67,63.67,0.0,0.0,0.0
2005-06-01,5.469,57.64,57.64,0.0,0.0,0.0
2005-07-01,8.758000000000001,92.3,92.3,0.0,0.0,0.0
2005-08-01,9.692,102.14,102.14,0.0,0.0,0.0
2005-09-01,9.625,101.44,101.44,0.0,0.0,0.0
2005-10-01,5.743,60.53,60.53,0.0,0.0,0.0
2005-11-01,4.578,48.24,48.24,0.0,0.0,0.0
2005-12-01,9.972000000000001,105.09,105.09,0.0,0.0,0.0
2006-01-01,9.815,136.0,136.0,5.134,61.0,61.0
2006-02-01,9.713000000000001,134.0,134.0,6.091,72.0,72.0
2006-03-01,8.516,118.0,118.0,6.947,83.0,83.0
2006-04-01,11.234,155.0,155.0,7.77,92.0,92.0
2006-05-01,10.153,140.0,140.0,9.0,107.0,107.0
2006-06-01,12.143,168.0,168.0,11.468,136.0,136.0
2006-07-01,11.779,163.0,163.0,14.418000000000001,171.0,171.0
2006-08-01,12.677000000000001,175.0,175.0,14.6,174.0,174.0
2006-09-01,9.006,125.0,125.0,9.934000000000001,118.0,118.0
2006-10-01,11.591000000000001,160.0,160.0,8.994,107.0,107.0
2006-11-01,10.117,140.0,140.0,6.68,79.0,79.0
2006-12-01,11.256,156.0,156.0,6.963,83.0,83.0
2007-01-01,35.739000000000004,462.0,462.0,0.0,0.0,0.0
2007-02-01,24.709,318.0,318.0,0.0,0.0,0.0
2007-03-01,33.393,432.0,432.0,0.0,0.0,0.0
2007-04-01,36.979,480.0,480.0,0.0,0.0,0.0
2007-05-01,61.409000000000006,798.0,798.0,0.0,0.0,0.0
2007-06-01,24.247,312.0,312.0,0.0,0.0,0.0
2007-07-01,21.152,276.0,276.0,0.0,0.0,0.0
2007-08-01,41.166000000000004,534.0,534.0,0.0,0.0,0.0
2007-09-01,15.895,204.0,204.0,0.0,0.0,0.0
2007-10-01,33.055,426.0,426.0,0.0,0.0,0.0
2007-11-01,51.739000000000004,672.0,672.0,0.0,0.0,0.0
2007-12-01,58.517,756.0,756.0,0.0,0.0,0.0
2008-01-01,2.462,31.0,31.0,0.48900000000000005,6.0,6.0
2008-02-01,1.036,12.0,12.0,0.183,2.0,2.0
2008-03-01,1.149,12.0,12.0,0.265,3.0,3.0
2008-04-01,1.5010000000000001,19.0,19.0,0.49100000000000005,6.0,6.0
2008-05-01,2.5500000000000003,31.0,31.0,0.498,6.0,6.0
2008-06-01,2.25,25.0,25.0,0.797,10.0,10.0
2008-07-01,1.615,19.0,19.0,1.534,19.0,19.0
2008-08-01,1.0090000000000001,12.0,12.0,1.2930000000000001,15.0,15.0
2008-09-01,1.192,12.0,12.0,0.522,7.0,7.0
2008-10-01,1.3090000000000002,19.0,19.0,0.515,7.0,7.0
2008-11-01,0.97,12.0,12.0,0.642,8.0,8.0
2008-12-01,1.0,12.0,12.0,0.728,9.0,9.0
2009-01-01,1.423,24.0,24.0,0.17300000000000001,3.0,3.0
2009-02-01,0.9540000000000001,12.0,12.0,0.114,2.0,2.0
2009-03-01,1.285,18.0,18.0,0.198,3.0,3.0
2009-04-01,1.911,24.0,24.0,0.156,2.0,2.0
2009-05-01,1.1620000000000001,18.0,18.0,0.168,2.0,2.0
2009-06-01,0.272,6.0,6.0,0.42100000000000004,6.0,6.0
2009-07-01,1.832,24.0,24.0,0.48200000000000004,7.0,7.0
2009-08-01,1.0570000000000002,12.0,12.0,0.519,8.0,8.0
2009-09-01,1.0190000000000001,12.0,12.0,0.161,2.0,2.0
2009-10-01,1.0070000000000001,12.0,12.0,0.167,2.0,2.0
2009-11-01,1.118,18.0,18.0,0.14700000000000002,2.0,2.0
2009-12-01,1.075,12.0,12.0,0.17900000000000002,3.0,3.0
2010-01-01,2.9330000000000003,35.0,35.0,3.44,47.0,47.0
2010-02-01,2.081,30.0,30.0,1.3820000000000001,18.0,18.0
2010-03-01,2.601,35.0,35.0,1.6420000000000001,22.0,22.0
2010-04-01,1.864,24.0,24.0,1.7890000000000001,24.0,24.0
2010-05-01,2.253,30.0,30.0,2.152,29.0,29.0
2010-06-01,3.4650000000000003,47.0,47.0,5.364,72.0,72.0
2010-07-01,2.2190000000000003,30.0,30.0,8.366,112.0,112.0
2010-08-01,2.3280000000000003,30.0,30.0,9.33,124.0,124.0
2010-09-01,1.721,24.0,24.0,2.95,39.0,39.0
2010-10-01,3.4170000000000003,47.0,47.0,1.983,26.0,26.0
2010-11-01,2.59,35.0,35.0,1.147,15.0,15.0
2010-12-01,2.156,30.0,30.0,1.8270000000000002,24.0,24.0
2011-01-01,2.569,41.0,41.0,2.316,31.0,31.0
2011-02-01,3.417,41.0,41.0,3.02,39.0,39.0
2011-03-01,5.872,77.0,77.0,2.835,36.0,36.0
2011-04-01,3.169,41.0,41.0,3.129,41.0,41.0
2011-05-01,2.801,35.0,35.0,2.824,36.0,36.0
2011-06-01,2.031,24.0,24.0,11.818,153.0,153.0
2011-07-01,2.213,30.0,30.0,18.584,240.0,240.0
2011-08-01,1.4,18.0,18.0,13.282,172.0,172.0
2011-09-01,4.187,53.0,53.0,4.416,57.0,57.0
2011-10-01,3.708,47.0,47.0,2.339,30.0,30.0
2011-11-01,1.828,24.0,24.0,1.836,24.0,24.0
2011-12-01,3.343,41.0,41.0,2.063,26.0,26.0
2012-01-01,1.227,18.0,18.0,3.196,45.0,45.0
2012-02-01,1.049,18.0,18.0,2.724,39.0,39.0
2012-03-01,0.517,6.0,6.0,3.509,50.0,50.0
2012-04-01,0.988,12.0,12.0,4.431,63.0,63.0
2012-05-01,1.23,18.0,18.0,7.88,111.0,111.0
2012-06-01,1.175,18.0,18.0,7.249,102.0,102.0
2012-07-01,0.313,6.0,6.0,13.04,185.0,185.0
2012-08-01,0.946,12.0,12.0,8.097,114.0,114.0
2012-09-01,0.437,6.0,6.0,3.896,55.0,55.0
2012-10-01,0.619,6.0,6.0,1.785,25.0,25.0
2012-11-01,2.014,30.0,30.0,1.44,21.0,21.0
2012-12-01,1.163,18.0,18.0,1.075,15.0,15.0
2013-01-01,0.0,0.0,0.0,0.184,2.0,2.0
2013-02-01,0.0,0.0,0.0,0.402,5.0,5.0
2013-03-01,0.0,0.0,0.0,0.507,6.0,6.0
2013-04-01,0.0,0.0,0.0,0.371,5.0,5.0
2013-05-01,0.0,0.0,0.0,0.596,7.0,7.0
2013-06-01,0.0,0.0,0.0,0.825,10.0,10.0
2013-07-01,0.0,0.0,0.0,0.804,10.0,10.0
2013-08-01,0.0,0.0,0.0,0.726,9.0,9.0
2013-09-01,0.0,0.0,0.0,0.688,8.0,8.0
2013-10-01,0.0,0.0,0.0,0.388,5.0,5.0
2013-11-01,0.0,0.0,0.0,0.265,3.0,3.0
2013-12-01,0.928,11.0,11.0,0.316,4.0,4.0
2014-01-01,1.985,24.0,24.0,0.0,0.0,0.0
2014-02-01,2.093,24.0,24.0,0.0,0.0,0.0
2014-03-01,2.662,30.0,30.0,0.0,0.0,0.0
2014-04-01,1.626,18.0,18.0,0.0,0.0,0.0
2014-05-01,2.822,35.0,35.0,0.0,0.0,0.0
2014-06-01,1.954,24.0,24.0,0.0,0.0,0.0
2014-07-01,0.466,6.0,6.0,0.0,0.0,0.0
2014-08-01,2.093,24.0,24.0,0.0,0.0,0.0
2014-09-01,1.894,24.0,24.0,0.0,0.0,0.0
2014-10-01,1.338,18.0,18.0,0.0,0.0,0.0
2014-11-01,0.529,6.0,6.0,0.0,0.0,0.0
2014-12-01,2.197,24.0,24.0,0.341,4.0,4.0
2015-01-01,8.895,83.0,83.0,0.217,2.0,2.0
2015-02-01,5.539,59.0,59.0,0.382,4.0,4.0
2015-03-01,9.965,106.0,106.0,0.466,5.0,5.0
2015-04-01,6.966,71.0,71.0,0.404,4.0,4.0
2015-05-01,5.934,65.0,65.0,0.44,5.0,5.0
2015-06-01,1.515,18.0,18.0,0.718,7.0,7.0
2015-07-01,2.093,24.0,24.0,1.302,13.0,13.0
2015-08-01,3.089,35.0,35.0,0.832,9.0,9.0
2015-09-01,4.296,47.0,47.0,0.609,6.0,6.0
2015-10-01,1.721,18.0,18.0,0.23,2.0,2.0
2015-11-01,8.691,94.0,94.0,0.285,3.0,3.0
2015-12-01,7.146,77.0,77.0,0.265,3.0,3.0
2016-01-01,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-01,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-01,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-01,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-01,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-01,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-01,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-01,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-01,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-01,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-01,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-01,3.0,35.0,35.0,0.0,0.0,0.0
2017-01-01,-9.96,30.0,30.0,-1.626,6.0,6.0
2017-02-01,-5.432,18.0,18.0,-1.072,3.0,3.0
2017-03-01,-6.983,24.0,24.0,-2.147,7.0,7.0
2017-04-01,-8.469,30.0,30.0,-2.343,7.0,7.0
2017-05-01,-9.027,30.0,30.0,-1.711,5.0,5.0
2017-06-01,-6.201,18.0,18.0,-2.831,9.0,9.0
2017-07-01,-4.875,18.0,18.0,-4.421,14.0,14.0
2017-08-01,-4.035,12.0,12.0,-2.656,8.0,8.0
2017-09-01,-6.314,18.0,18.0,-2.054,7.0,7.0
2017-10-01,-7.329,24.0,24.0,-2.904,9.0,9.0
2017-11-01,-11.463,35.0,35.0,-2.527,8.0,8.0
2017-12-01,-11.183,35.0,35.0,-2.437,8.0,8.0
2018-01-01,-14.303,24.0,24.0,-8.635,10.0,10.0
2018-02-01,-10.705,12.0,12.0,-8.888,11.0,11.0
2018-03-01,-15.635,18.0,18.0,-10.776,14.0,14.0
2018-04-01,-11.121,12.0,12.0,-10.009,13.0,13.0
2018-05-01,-14.377,18.0,18.0,-15.328,19.0,19.0
2018-06-01,-20.113,24.0,24.0,-15.076,19.0,19.0
2018-07-01,-8.575,12.0,12.0,-18.696,23.0,23.0
2018-08-01,-11.677,12.0,12.0,-13.917,17.0,17.0
2018-09-01,-12.572,18.0,18.0,-12.564,16.0,16.0
2018-10-01,-13.527,18.0,18.0,-9.22,12.0,12.0
2018-11-01,-13.089,18.0,18.0,-8.427,11.0,11.0
2018-12-01,-13.996,18.0,18.0,-7.774,10.0,10.0
2019-01-01,2.791,35.0,35.0,0.696,8.0,8.0
2019-02-01,2.599,30.0,30.0,0.619,7.0,7.0
2019-03-01,3.756,41.0,41.0,0.533,6.0,6.0
2019-04-01,2.186,24.0,24.0,0.455,5.0,5.0
2019-05-01,3.851,41.0,41.0,1.235,14.0,14.0
2019-06-01,3.297,35.0,35.0,1.202,14.0,14.0
