measured_on,Distillate Fuel Oil - Combustion (Gas) Turbine (including jet engine design) - Distillate Fuel Oil - Generation,Distillate Fuel Oil - Combustion (Gas) Turbine (including jet engine design) - Distillate Fuel Oil - Quantity Consumed For Electricity,Distillate Fuel Oil - Combustion (Gas) Turbine (including jet engine design) - Distillate Fuel Oil - Total Fuel Consumed,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Generation,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Quantity Consumed For Electricity,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Total Fuel Consumed
2003-01-01,-42.0,0.0,0.0,-41.0,0.0,0.0
2003-02-01,-30.0,0.0,0.0,-29.0,0.0,0.0
2003-03-01,-37.0,0.0,0.0,-37.0,0.0,0.0
2003-04-01,-25.0,0.0,0.0,-25.0,0.0,0.0
2003-05-01,-21.0,0.0,0.0,-20.0,0.0,0.0
2003-06-01,-19.0,0.0,0.0,-18.0,0.0,0.0
2003-07-01,-22.0,0.0,0.0,-21.0,0.0,0.0
2003-08-01,0.0,0.0,0.0,,,
2003-09-01,0.0,0.0,0.0,104.0,2117.0,2117.0
2003-10-01,0.0,0.0,0.0,-28.0,0.0,0.0
2003-11-01,-23.0,0.0,0.0,-23.0,0.0,0.0
2003-12-01,-37.0,0.0,0.0,-36.0,0.0,0.0
2004-01-01,0.0,0.0,0.0,-1.79,454.0,454.0
2004-02-01,0.0,0.0,0.0,0.0,0.0,0.0
2004-03-01,0.0,0.0,0.0,-6.237,1580.0,1580.0
2004-04-01,0.0,0.0,0.0,-0.7190000000000001,182.0,182.0
2004-05-01,0.0,0.0,0.0,-6.659000000000001,1687.0,1687.0
2004-06-01,0.0,0.0,0.0,-5.148000000000001,1304.0,1304.0
2004-07-01,0.0,0.0,0.0,-2.346,594.0,594.0
2004-08-01,0.0,0.0,0.0,-5.243,1328.0,1328.0
2004-09-01,0.0,0.0,0.0,-1.7730000000000001,449.0,449.0
2004-10-01,0.0,0.0,0.0,-2.523,639.0,639.0
2004-11-01,0.0,0.0,0.0,-0.137,35.0,35.0
2004-12-01,0.0,0.0,0.0,-0.42600000000000005,108.0,108.0
2005-01-01,,,,-31.911,149.51,149.51
2005-02-01,,,,-25.529,119.61,119.61
2005-03-01,,,,-35.426,165.98,165.98
2005-04-01,,,,-33.629000000000005,157.56,157.56
2005-05-01,,,,-32.157000000000004,150.67,150.67
2005-06-01,,,,-60.703,284.41,284.41
2005-07-01,,,,-79.91300000000001,374.42,374.42
2005-08-01,,,,-79.385,371.95,371.95
2005-09-01,,,,-48.063,225.19,225.19
2005-10-01,,,,-34.079,159.67,159.67
2005-11-01,,,,-29.868000000000002,139.94,139.94
2005-12-01,,,,-37.337,174.94,174.94
2006-01-01,,,,6.598000000000001,532.0,532.0
2006-02-01,,,,7.458,601.0,601.0
2006-03-01,,,,9.828000000000001,792.0,792.0
2006-04-01,,,,8.133000000000001,655.0,655.0
2006-05-01,,,,10.713000000000001,863.0,863.0
2006-06-01,,,,13.8,1112.0,1112.0
2006-07-01,,,,24.695,1990.0,1990.0
2006-08-01,,,,21.944000000000003,1768.0,1768.0
2006-09-01,,,,12.908000000000001,1040.0,1040.0
2006-10-01,,,,13.982000000000001,1127.0,1127.0
2006-11-01,,,,9.4,758.0,758.0
2006-12-01,,,,9.542,769.0,769.0
2007-01-01,,,,-25.745,1716.0,1716.0
2007-02-01,,,,-32.581,2172.0,2172.0
2007-03-01,,,,-13.435,896.0,896.0
2007-04-01,,,,-12.431000000000001,828.0,828.0
2007-05-01,,,,-20.42,1361.0,1361.0
2007-06-01,,,,-17.864,1191.0,1191.0
2007-07-01,,,,-19.593,1306.0,1306.0
2007-08-01,,,,-23.439,1563.0,1563.0
2007-09-01,,,,-5.218,348.0,348.0
2007-10-01,,,,-16.705,1113.0,1113.0
2007-11-01,,,,-12.569,838.0,838.0
2007-12-01,,,,-26.998,1799.0,1799.0
2008-01-01,,,,-39.581,34.0,34.0
2008-02-01,,,,-32.679,28.0,28.0
2008-03-01,,,,-26.484,23.0,23.0
2008-04-01,,,,-8.237,7.0,7.0
2008-05-01,,,,-4.412,4.0,4.0
2008-06-01,,,,-26.011000000000003,22.0,22.0
2008-07-01,,,,-38.714,34.0,34.0
2008-08-01,,,,-39.192,34.0,34.0
2008-09-01,,,,-11.33,10.0,10.0
2008-10-01,,,,-22.844,19.0,19.0
2008-11-01,,,,-27.016000000000002,23.0,23.0
2008-12-01,,,,-43.5,38.0,38.0
2009-01-01,,,,122.12,4125.0,4125.0
2009-02-01,,,,63.764,2153.0,2153.0
2009-03-01,,,,81.382,2748.0,2748.0
2009-04-01,,,,53.043,1792.0,1792.0
2009-05-01,,,,41.824000000000005,1412.0,1412.0
2009-06-01,,,,84.161,2842.0,2842.0
2009-07-01,,,,124.01400000000001,4187.0,4187.0
2009-08-01,,,,127.99300000000001,4322.0,4322.0
2009-09-01,,,,62.121,2097.0,2097.0
2009-10-01,,,,21.496000000000002,725.0,725.0
2009-11-01,,,,34.847,1176.0,1176.0
2009-12-01,,,,45.235,1527.0,1527.0
2010-01-01,,,,33.627,2168.0,2168.0
2010-02-01,,,,22.371000000000002,1443.0,1443.0
2010-03-01,,,,7.2,464.0,464.0
2010-04-01,,,,11.013,710.0,710.0
2010-05-01,,,,26.555,1713.0,1713.0
2010-06-01,,,,62.975,4062.0,4062.0
2010-07-01,,,,151.615,9780.0,9780.0
2010-08-01,,,,141.942,9156.0,9156.0
2010-09-01,,,,22.028000000000002,1421.0,1421.0
2010-10-01,,,,8.995000000000001,581.0,581.0
2010-11-01,,,,17.839000000000002,1150.0,1150.0
2010-12-01,,,,41.84,2699.0,2699.0
2011-01-01,,,,30.114,1960.0,1960.0
2011-02-01,,,,15.887,1034.0,1034.0
2011-03-01,,,,23.845,1552.0,1552.0
2011-04-01,,,,10.244,667.0,667.0
2011-05-01,,,,12.155,792.0,792.0
2011-06-01,,,,32.423,2111.0,2111.0
2011-07-01,,,,186.914,12168.0,12168.0
2011-08-01,,,,129.719,8445.0,8445.0
2011-09-01,,,,30.304,1973.0,1973.0
2011-10-01,,,,8.816,574.0,574.0
