measured_on,Municiapl Landfill Gas Generation,Municiapl Landfill Gas Quantity Consumed For Electricity,Municiapl Landfill Gas Total Fuel Consumed
2011-01-01,957.479,9590.0,9590.0
2011-02-01,1053.987,10556.0,10556.0
2011-03-01,1008.975,10105.0,10105.0
2011-04-01,454.49,4552.0,4552.0
2011-05-01,740.853,7420.0,7420.0
2011-06-01,707.995,7091.0,7091.0
2011-07-01,643.88,6449.0,6449.0
2011-08-01,741.213,7423.0,7423.0
2011-09-01,709.227,7103.0,7103.0
2011-10-01,864.988,8663.0,8663.0
2011-11-01,1103.597,11053.0,11053.0
2011-12-01,1017.316,10189.0,10189.0
2012-01-01,1122.632,12157.0,12157.0
2012-02-01,736.577,7977.0,7977.0
2012-03-01,1243.262,13465.0,13465.0
2012-04-01,768.382,8322.0,8322.0
2012-05-01,689.986,7473.0,7473.0
2012-06-01,323.495,3504.0,3504.0
2012-07-01,673.992,7300.0,7300.0
2012-08-01,776.056,8404.0,8404.0
2012-09-01,748.249,8104.0,8104.0
2012-10-01,962.569,10425.0,10425.0
2012-11-01,1109.925,12021.0,12021.0
2012-12-01,1226.875,13287.0,13287.0
2013-01-01,1191.636,13920.0,13920.0
2013-02-01,1188.179,13880.0,13880.0
2013-03-01,1343.358,15693.0,15693.0
2013-04-01,807.641,9434.0,9434.0
2013-05-01,710.015,8294.0,8294.0
2013-06-01,573.966,6705.0,6705.0
2013-07-01,745.256,8706.0,8706.0
2013-08-01,785.94,9181.0,9181.0
2013-09-01,731.69,8547.0,8547.0
2013-10-01,434.116,5071.0,5071.0
2013-11-01,968.352,11312.0,11312.0
2013-12-01,925.851,10815.0,10815.0
2014-01-01,415.857,4739.0,4739.0
2014-02-01,552.544,6297.0,6297.0
2014-03-01,565.255,6442.0,6442.0
2014-04-01,561.395,6398.0,6398.0
2014-05-01,432.216,4926.0,4926.0
2014-06-01,241.256,2749.0,2749.0
2014-07-01,385.477,4393.0,4393.0
