measured_on,Hydroelectric-Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) Generation,Hydroelectric-Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) Quantity Consumed For Electricity,Hydroelectric-Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) Total Fuel Consumed
2003-01-01,1398.575,14322.81,14322.81
2003-02-01,1758.5590000000002,18009.4,18009.4
2003-03-01,1855.645,19003.66,19003.66
2003-04-01,2658.2670000000003,27223.31,27223.31
2003-05-01,2914.116,29843.46,29843.46
2003-06-01,2639.05,27026.51,27026.51
2003-07-01,3189.447,32663.13,32663.13
2003-08-01,2778.587,28455.51,28455.51
2003-09-01,2001.603,20498.42,20498.42
2003-10-01,1450.409,14853.64,14853.64
2003-11-01,1564.354,16020.55,16020.55
2003-12-01,1557.13,15946.57,15946.57
2004-01-01,1707.009,17107.64,17107.64
2004-02-01,1494.208,14974.95,14974.95
2004-03-01,1649.54,16531.69,16531.69
2004-04-01,1921.5020000000002,19257.29,19257.29
2004-05-01,2958.639,29651.48,29651.48
2004-06-01,3162.052,31690.09,31690.09
2004-07-01,3285.2360000000003,32924.64,32924.64
2004-08-01,2922.949,29293.79,29293.79
2004-09-01,2008.925,20133.45,20133.45
2004-10-01,1236.241,12389.61,12389.61
2004-11-01,1066.266,10686.12,10686.12
2004-12-01,1297.433,13002.87,13002.87
2005-01-01,987.62,9875.21,9875.21
2005-02-01,1195.103,11949.84,11949.84
2005-03-01,1302.184,13020.54,13020.54
2005-04-01,2164.558,21643.42,21643.42
2005-05-01,3090.9680000000003,30906.59,30906.59
2005-06-01,3332.873,33325.4,33325.4
2005-07-01,3483.33,34829.81,34829.81
2005-08-01,2935.3740000000003,29350.8,29350.8
2005-09-01,1780.8570000000002,17806.79,17806.79
2005-10-01,1029.748,10296.45,10296.45
2005-11-01,886.388,8862.99,8862.99
2005-12-01,798.998,7989.19,7989.19
2006-01-01,2287.7870000000003,22693.0,22693.0
2006-02-01,2007.1660000000002,19909.0,19909.0
2006-03-01,2157.279,21398.0,21398.0
2006-04-01,2604.382,25833.0,25833.0
2006-05-01,2810.475,27877.0,27877.0
2006-06-01,2902.821,28793.0,28793.0
2006-07-01,2371.97,23528.0,23528.0
2006-08-01,1944.909,19292.0,19292.0
2006-09-01,1425.81,14143.0,14143.0
2006-10-01,1348.452,13375.0,13375.0
2006-11-01,1564.6460000000002,15520.0,15520.0
2006-12-01,1697.304,16836.0,16836.0
2007-01-01,2344.871,23177.0,23177.0
2007-02-01,1385.588,13695.0,13695.0
2007-03-01,2078.674,20546.0,20546.0
2007-04-01,2449.724,24213.0,24213.0
2007-05-01,3652.5860000000002,36102.0,36102.0
2007-06-01,2885.52,28520.0,28520.0
2007-07-01,3322.967,32844.0,32844.0
2007-08-01,2603.272,25731.0,25731.0
2007-09-01,1699.432,16797.0,16797.0
2007-10-01,1155.325,11419.0,11419.0
2007-11-01,981.0060000000001,9696.0,9696.0
2007-12-01,1341.036,13255.0,13255.0
2008-01-01,1611.2330000000002,15877.0,15877.0
2008-02-01,1351.978,13322.0,13322.0
2008-03-01,2060.2780000000002,20302.0,20302.0
2008-04-01,2998.741,29550.0,29550.0
2008-05-01,2945.366,29024.0,29024.0
2008-06-01,4095.5570000000002,40358.0,40358.0
2008-07-01,3816.958,37612.0,37612.0
2008-08-01,3364.764,33156.0,33156.0
2008-09-01,2065.157,20350.0,20350.0
2008-10-01,1322.404,13031.0,13031.0
2008-11-01,1144.3020000000001,11276.0,11276.0
2008-12-01,1363.2620000000002,13434.0,13434.0
2009-01-01,2097.251,20469.0,20469.0
2009-02-01,1465.136,14300.0,14300.0
2009-03-01,1466.75,14315.0,14315.0
2009-04-01,3524.5150000000003,34399.0,34399.0
2009-05-01,3145.318,30698.0,30698.0
2009-06-01,3549.2250000000004,34640.0,34640.0
2009-07-01,3553.723,34684.0,34684.0
2009-08-01,2724.768,26594.0,26594.0
2009-09-01,1801.606,17584.0,17584.0
2009-10-01,1271.669,12411.0,12411.0
2009-11-01,1026.7930000000001,10021.0,10021.0
2009-12-01,1260.246,12300.0,12300.0
2010-01-01,1809.998,17658.0,17658.0
2010-02-01,1568.736,15305.0,15305.0
2010-03-01,1517.573,14805.0,14805.0
2010-04-01,1697.0140000000001,16556.0,16556.0
2010-05-01,2798.248,27300.0,27300.0
2010-06-01,4328.161,42226.0,42226.0
2010-07-01,3933.2920000000004,38373.0,38373.0
2010-08-01,3266.3990000000003,31867.0,31867.0
2010-09-01,2225.791,21715.0,21715.0
2010-10-01,1417.327,13827.0,13827.0
2010-11-01,1245.3980000000001,12150.0,12150.0
2010-12-01,1800.063,17561.0,17561.0
2011-01-01,2312.149,22465.0,22465.0
2011-02-01,2518.046,24465.0,24465.0
2011-03-01,2795.872,27165.0,27165.0
2011-04-01,2632.895,25581.0,25581.0
2011-05-01,2533.409,24615.0,24615.0
2011-06-01,3152.365,30628.0,30628.0
2011-07-01,3674.533,35702.0,35702.0
2011-08-01,2780.708,27017.0,27017.0
2011-09-01,2167.746,21062.0,21062.0
2011-10-01,1290.217,12536.0,12536.0
2011-11-01,1108.61,10771.0,10771.0
2011-12-01,1257.45,12217.0,12217.0
2012-01-01,1679.37,15981.0,15981.0
2012-02-01,1682.085,16007.0,16007.0
2012-03-01,3071.739,29231.0,29231.0
2012-04-01,3380.947,32173.0,32173.0
2012-05-01,3265.879,31078.0,31078.0
2012-06-01,3417.728,32523.0,32523.0
2012-07-01,3395.188,32309.0,32309.0
2012-08-01,2646.764,25187.0,25187.0
2012-09-01,1719.788,16366.0,16366.0
2012-10-01,1151.595,10959.0,10959.0
2012-11-01,1159.741,11036.0,11036.0
2012-12-01,1548.176,14732.0,14732.0
2013-01-01,2000.682,19089.0,19089.0
2013-02-01,1579.751,15072.0,15072.0
2013-03-01,1569.192,14972.0,14972.0
2013-04-01,3510.441,33493.0,33493.0
2013-05-01,3213.627,30661.0,30661.0
2013-06-01,3297.606,31462.0,31462.0
2013-07-01,3569.053,34052.0,34052.0
2013-08-01,2748.751,26226.0,26226.0
2013-09-01,1713.19,16346.0,16346.0
2013-10-01,1412.703,13479.0,13479.0
2013-11-01,1228.797,11724.0,11724.0
2013-12-01,1344.207,12825.0,12825.0
2014-01-01,1354.167,12878.0,12878.0
2014-02-01,1455.076,13838.0,13838.0
2014-03-01,3848.865,36603.0,36603.0
2014-04-01,3934.629,37418.0,37418.0
2014-05-01,2732.88,25990.0,25990.0
2014-06-01,3045.814,28966.0,28966.0
2014-07-01,4056.216,38575.0,38575.0
2014-08-01,2705.732,25732.0,25732.0
2014-09-01,1748.936,16632.0,16632.0
2014-10-01,1335.255,12698.0,12698.0
2014-11-01,1298.37,12347.0,12347.0
2014-12-01,1786.06,16985.0,16985.0
2015-01-01,2149.374,20030.0,20030.0
2015-02-01,3076.448,28669.0,28669.0
2015-03-01,2430.686,22652.0,22652.0
2015-04-01,3272.978,30501.0,30501.0
2015-05-01,2551.929,23781.0,23781.0
2015-06-01,2788.417,25985.0,25985.0
2015-07-01,3272.359,30495.0,30495.0
2015-08-01,2329.234,21706.0,21706.0
2015-09-01,1841.498,17161.0,17161.0
2015-10-01,1237.956,11537.0,11537.0
2015-11-01,1292.395,12044.0,12044.0
2015-12-01,1581.726,14740.0,14740.0
2016-01-01,1673.218,15447.0,15447.0
2016-02-01,1542.345,14239.0,14239.0
2016-03-01,2594.575,23953.0,23953.0
2016-04-01,3839.391,35445.0,35445.0
2016-05-01,3262.204,30117.0,30117.0
2016-06-01,2675.595,24701.0,24701.0
2016-07-01,3004.325,27736.0,27736.0
2016-08-01,2550.805,23549.0,23549.0
2016-09-01,1544.317,14257.0,14257.0
2016-10-01,1296.136,11966.0,11966.0
2016-11-01,1314.133,12132.0,12132.0
2016-12-01,1456.956,13451.0,13451.0
2017-01-01,2194.482,20218.0,20218.0
2017-02-01,1895.768,17466.0,17466.0
2017-03-01,2567.44,23654.0,23654.0
2017-04-01,2490.003,22940.0,22940.0
2017-05-01,2513.202,23154.0,23154.0
2017-06-01,2634.789,24274.0,24274.0
2017-07-01,2861.554,26363.0,26363.0
2017-08-01,2637.308,24298.0,24298.0
2017-09-01,2087.652,19234.0,19234.0
2017-10-01,2012.137,18538.0,18538.0
2017-11-01,2196.648,20238.0,20238.0
2017-12-01,2192.017,20195.0,20195.0
2018-01-01,2234.711,20345.0,20345.0
2018-02-01,2413.121,21969.0,21969.0
2018-03-01,2766.848,25189.0,25189.0
2018-04-01,2864.953,26083.0,26083.0
2018-05-01,2912.449,26515.0,26515.0
2018-06-01,2863.635,26071.0,26071.0
2018-07-01,2744.799,24989.0,24989.0
2018-08-01,2696.303,24547.0,24547.0
2018-09-01,2208.941,20110.0,20110.0
2018-10-01,2038.349,18557.0,18557.0
2018-11-01,1956.225,17809.0,17809.0
2018-12-01,1915.666,17440.0,17440.0
2019-01-01,1904.346,16958.0,16958.0
2019-02-01,1999.048,17802.0,17802.0
2019-03-01,2226.786,19830.0,19830.0
2019-04-01,2411.761,21477.0,21477.0
2019-05-01,2549.77,22706.0,22706.0
2019-06-01,2537.689,22598.0,22598.0
2019-07-01,2799.737,24932.0,24932.0
2019-08-01,2669.717,23774.0,23774.0
2019-09-01,2137.2,19032.0,19032.0
2019-10-01,1894.652,16872.0,16872.0
2019-11-01,1767.767,15742.0,15742.0
2019-12-01,1519.527,13531.0,13531.0
2020-01-01,2094.35,18361.0,18361.0
2020-02-01,2205.873,19339.0,19339.0
2020-03-01,2294.925,20120.0,20120.0
2020-04-01,2581.815,22635.0,22635.0
2020-05-01,2936.841,25747.0,25747.0
2020-06-01,2860.715,25080.0,25080.0
2020-07-01,2898.586,25412.0,25412.0
2020-08-01,2918.254,25584.0,25584.0
2020-09-01,2119.768,18584.0,18584.0
2020-10-01,2319.051,20331.0,20331.0
2020-11-01,2260.544,19818.0,19818.0
2020-12-01,2099.278,18404.0,18404.0
2021-01-01,2216.223,19600.0,19600.0
2021-02-01,2013.428,17807.0,17807.0
2021-03-01,2613.083,23110.0,23110.0
2021-04-01,2635.22,23306.0,23306.0
2021-05-01,2693.486,23821.0,23821.0
2021-06-01,2489.832,22020.0,22020.0
2021-07-01,2495.791,22073.0,22073.0
2021-08-01,2365.113,20917.0,20917.0
2021-09-01,1874.528,16578.0,16578.0
2021-10-01,1591.32,14074.0,14074.0
2021-11-01,1643.259,14533.0,14533.0
2021-12-01,1641.717,14519.0,14519.0
2022-01-01,1947.958,6646.0,6646.0
2022-02-01,1686.282,5754.0,5754.0
2022-03-01,2246.289,7664.0,7664.0
2022-04-01,2120.423,7235.0,7235.0
2022-05-01,2394.169,8169.0,8169.0
2022-06-01,2133.136,7278.0,7278.0
2022-07-01,2260.801,7714.0,7714.0
2022-08-01,1874.308,6395.0,6395.0
2022-09-01,1517.739,5179.0,5179.0
2022-10-01,1240.115,4231.0,4231.0
2022-11-01,1645.63,5615.0,5615.0
2022-12-01,1367.15,4665.0,4665.0
2023-01-01,0.0,0.0,0.0
2023-02-01,0.0,0.0,0.0
2023-03-01,0.0,0.0,0.0
2023-04-01,1378.0,4702.0,4702.0
2023-05-01,4662.0,15907.0,15907.0
2023-06-01,4771.0,16279.0,16279.0
2023-07-01,5304.0,18097.0,18097.0
2023-08-01,4830.0,16480.0,16480.0
2023-09-01,3787.0,12921.0,12921.0
2023-10-01,2025.0,6909.0,6909.0
2023-11-01,0.0,0.0,0.0
2023-12-01,0.0,0.0,0.0
2024-01-01,0.0,0.0,0.0
2024-02-01,0.0,0.0,0.0
2024-03-01,0.0,0.0,0.0
2024-04-01,1365.0,4657.0,4657.0
2024-05-01,4314.0,14719.0,14719.0
2024-06-01,4731.0,16142.0,16142.0
2024-07-01,5194.0,17722.0,17722.0
2024-08-01,4727.0,16129.0,16129.0
2024-09-01,3547.0,12102.0,12102.0
2024-10-01,2107.0,7189.0,7189.0
2024-11-01,0.0,0.0,0.0
2024-12-01,0.0,0.0,0.0
