measured_on,"Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed"
2003-01-01,0.732,8.0,8.0
2003-02-01,0.613,7.0,7.0
2003-03-01,0.686,8.0,8.0
2003-04-01,0.603,7.0,7.0
2003-05-01,0.596,7.0,7.0
2003-06-01,0.67,8.0,8.0
2003-07-01,0.73,8.0,8.0
2003-08-01,0.758,9.0,9.0
2003-09-01,0.66,8.0,8.0
2003-10-01,0.6990000000000001,8.0,8.0
2003-11-01,0.59,7.0,7.0
2003-12-01,0.662,8.0,8.0
2004-01-01,0.14300000000000002,2.0,2.0
2004-02-01,0.07200000000000001,1.0,1.0
2004-03-01,0.802,9.0,9.0
2004-04-01,1.139,13.0,13.0
2004-05-01,1.993,22.0,22.0
2004-06-01,0.639,7.0,7.0
2004-07-01,0.6960000000000001,8.0,8.0
2004-08-01,2.003,22.0,22.0
2004-09-01,0.523,6.0,6.0
2004-10-01,0.769,9.0,9.0
2004-11-01,0.139,2.0,2.0
2004-12-01,0.081,1.0,1.0
2005-01-01,0.234,1.38,1.38
2005-02-01,0.054,0.32,0.32
2005-03-01,0.046,0.27,0.27
2005-04-01,0.046,0.27,0.27
2005-05-01,0.047,0.28,0.28
2005-06-01,0.057,0.34,0.34
2005-07-01,0.10700000000000001,0.63,0.63
2005-08-01,0.095,0.56,0.56
2005-09-01,0.053000000000000005,0.31,0.31
2005-10-01,0.07400000000000001,0.44,0.44
2005-11-01,0.05,0.29,0.29
2005-12-01,0.137,0.81,0.81
2006-01-01,3.2910000000000004,37.0,37.0
2006-02-01,1.722,20.0,20.0
2006-03-01,1.4460000000000002,16.0,16.0
2006-04-01,2.7710000000000004,31.0,31.0
2006-05-01,2.59,29.0,29.0
2006-06-01,2.354,27.0,27.0
2006-07-01,3.41,39.0,39.0
2006-08-01,3.3080000000000003,38.0,38.0
2006-09-01,1.52,17.0,17.0
2006-10-01,1.605,18.0,18.0
2006-11-01,1.89,21.0,21.0
2006-12-01,2.0940000000000003,24.0,24.0
2007-01-01,0.747,12.0,12.0
2007-02-01,1.659,24.0,24.0
2007-03-01,0.45,6.0,6.0
2007-04-01,0.436,6.0,6.0
2007-05-01,0.48900000000000005,6.0,6.0
2007-06-01,1.39,24.0,24.0
2007-07-01,0.865,12.0,12.0
2007-08-01,0.673,12.0,12.0
2007-09-01,0.47700000000000004,6.0,6.0
2007-10-01,0.778,12.0,12.0
2007-11-01,0.463,6.0,6.0
2007-12-01,0.5740000000000001,12.0,12.0
2008-01-01,0.0,0.0,0.0
2008-02-01,0.0,0.0,0.0
2008-03-01,0.0,0.0,0.0
2008-04-01,0.0,0.0,0.0
2008-05-01,0.0,0.0,0.0
2008-06-01,0.0,0.0,0.0
2008-07-01,0.0,0.0,0.0
2008-08-01,0.0,0.0,0.0
2008-09-01,0.0,0.0,0.0
2008-10-01,0.0,0.0,0.0
2008-11-01,0.0,0.0,0.0
2008-12-01,4.0,59.0,59.0
2009-01-01,0.0,0.0,0.0
2009-02-01,0.0,0.0,0.0
2009-03-01,0.0,0.0,0.0
2009-04-01,0.0,0.0,0.0
2009-05-01,0.0,0.0,0.0
2009-06-01,0.0,0.0,0.0
2009-07-01,0.0,0.0,0.0
2009-08-01,0.0,0.0,0.0
2009-09-01,0.0,0.0,0.0
2009-10-01,0.0,0.0,0.0
2009-11-01,0.0,0.0,0.0
2009-12-01,4.0,65.0,65.0
2010-01-01,0.9810000000000001,18.0,18.0
2010-02-01,0.234,6.0,6.0
2010-03-01,0.313,6.0,6.0
2010-04-01,0.541,6.0,6.0
2010-05-01,1.05,18.0,18.0
2010-06-01,0.6960000000000001,12.0,12.0
2010-07-01,0.443,6.0,6.0
2010-08-01,0.48200000000000004,6.0,6.0
2010-09-01,0.41200000000000003,6.0,6.0
2010-10-01,0.742,12.0,12.0
2010-11-01,0.78,12.0,12.0
2010-12-01,0.326,6.0,6.0
2011-01-01,0.302,6.0,6.0
2011-02-01,0.753,12.0,12.0
2011-03-01,0.344,6.0,6.0
2011-04-01,1.053,6.0,6.0
2011-05-01,0.907,12.0,12.0
2011-06-01,1.508,24.0,24.0
2011-07-01,0.729,12.0,12.0
2011-08-01,0.635,12.0,12.0
2011-09-01,0.473,6.0,6.0
2011-10-01,0.666,12.0,12.0
2011-11-01,1.035,18.0,18.0
2011-12-01,0.595,12.0,12.0
2012-01-01,0.567,6.0,6.0
2012-02-01,0.887,12.0,12.0
2012-03-01,0.441,6.0,6.0
2012-04-01,1.787,35.0,35.0
2012-05-01,1.757,24.0,24.0
2012-06-01,2.156,29.0,29.0
2012-07-01,0.966,12.0,12.0
2012-08-01,0.386,6.0,6.0
2012-09-01,0.555,6.0,6.0
2012-10-01,1.295,18.0,18.0
2012-11-01,1.023,18.0,18.0
2012-12-01,1.18,18.0,18.0
2013-01-01,0.422,6.0,6.0
2013-02-01,0.332,6.0,6.0
2013-03-01,0.613,18.0,18.0
